"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"178";3,08;0,113;"ZBED1 (directAnnotation). ";10;"A4GALT;BMP2;CALCRL;CCL22;CKB;CSRP2;EHF;SHF;XIST;ZDBF2"
"179";3,08;0,113;"";4;"CCL22;CCND2;IL20;SHF"
"180";3,07;0,113;"HOXA5; HOXB5; HOXC5 (inferredBy_Orthology). ";8;"A4GALT;CALCRL;CCND2;CKB;EHF;IL20;SHF;TCHH"
"181";3,07;0,113;"MAFF (directAnnotation). ";6;"AKAP12;GNB5;HELLS;LINC00599;MMP10;ZDBF2"
"182";3,07;0,113;"TBX3 (directAnnotation). ";5;"BMP2;EHF;GNB5;HOMER1;ZDBF2"
"183";3,07;0,112;"ZNF826P (directAnnotation). ";5;"AKAP12;BMP2;EHF;GEM;IGLON5"
"184";3,05;0,112;"TCF7L1; YY1 (directAnnotation). ";8;"AKAP12;CALCRL;CCL22;EHF;GCNT2;GEM;SHF;XIST"
"185";3,05;0,112;"TBX1 (directAnnotation). ";6;"A4GALT;BMP2;EHF;GNB5;HOMER1;ZDBF2"
"186";3,04;0,112;"";12;"BMP2;CALCRL;CCND2;CKB;CSRP2;DSG2;GEM;HELLS;IL20;IRF4;TCHH;TNFSF9"
"187";3,04;0,112;"CHD1 (directAnnotation). ";13;"A4GALT;AKAP12;BMP2;CALCRL;CCND2;CKB;CSRP2;EGR4;EHF;GCNT2;HELLS;IL20;SHF"
"188";3,04;0,112;"CDX2 (directAnnotation). ";14;"A4GALT;BMP2;CCND2;CHML;CKB;CSRP2;EGR4;EHF;GEM;HELLS;IL20;IRF4;TCHH;TNFSF9"
"189";3,04;0,112;"TBP (directAnnotation). ";5;"BMP2;CKB;CSRP2;GEM;IRF4"
"190";3,04;0,112;"";8;"BMP2;CALCRL;CCND2;EHF;GEM;HOMER1;SHF;XIST"
"191";3,04;0,112;"TBP (directAnnotation). ";14;"A4GALT;AKAP12;ATP6V0D2;BMP2;CKB;CSRP2;EHF;GCNT2;GEM;HELLS;IRF4;ST18;TCHH;TNFSF9"
"192";3,04;0,112;"";2;"CALCRL;SHF"
"193";3,03;0,112;"";6;"AKAP12;CHML;CKB;GCNT2;ST18;XIST"
"194";3,03;0,111;"POLR2A (directAnnotation). ";4;"BMP2;CCND2;CSRP2;GEM"
"195";3,03;0,111;"";3;"CCND2;EHF;P2RY10"
"196";3,02;0,111;"NFKB1 (directAnnotation). ";4;"CCL22;EHF;P2RY10;TCHH"
"197";3,02;0,111;"";6;"AKAP12;CALCRL;EHF;SHF;ST18;ZDBF2"
"198";3,01;0,111;"SREBF1 (directAnnotation). ";5;"AKAP12;ATP6V0D2;CCND2;GNB5;TCHH"
"199";3,01;0,111;"";10;"AKAP12;BMP2;CKB;CSRP2;EHF;IL20;MMP10;TCHH;TNFSF9;ZDBF2"
"200";3;0,111;"HOXD9 (directAnnotation). ";8;"BMP2;CCND2;CKB;GEM;HELLS;IL20;TCHH;TNFSF9"
