"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"170";3,79;0,133;"PRDM1 (directAnnotation). ";26;"APOL6;B3GNT5;BATF2;CASP5;CMPK2;CXCL10;CXCL11;DDX58;EPSTI1;ETV7;GBP1;GBP4;HAPLN3;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;LRRK2;MSR1;MX1;OASL;PARP14;SLC1A3;TNFSF10;WARS"
"171";3,79;0,133;"NFKB1; RELA (directAnnotation). ";17;"BATF2;CASP5;CXCL10;CXCL11;CXCL9;DDX58;EPSTI1;FCGR1B;HAPLN3;IDO2;IFIH1;IFIT2;IRF1;RNF213;SLC1A3;TSC22D1;XAF1"
"172";3,77;0,132;"SOX14 (directAnnotation). ";28;"APOL6;BATF2;CIITA;CMPK2;CXCL10;CXCL11;DDX58;EPSTI1;ERLIN1;ETV7;IDO2;IFI44;IFIH1;IFIT2;IFIT3;LRRK2;MX1;OAS2;OAS3;OASL;PARP14;SAMD9;SAMD9L;SLC1A3;TNFSF10;TRIM25;TSC22D1;XAF1"
"173";3,75;0,132;"STAT3 (directAnnotation). ";21;"APOL6;B3GNT5;BATF2;CASP5;CXCL10;CXCL11;CXCL9;DDX58;EPSTI1;ETV7;FCGR3A;GBP1;HELZ2;HERC5;IRF1;MX1;PARP14;SERPING1;TAP1;TNFSF10;TRIM25"
"174";3,75;0,131;"NFKB1 (directAnnotation). POLD2 (inferredBy_Orthology). ";12;"CASP5;CXCL10;CXCL11;CXCL9;DDX58;HAPLN3;IFIH1;IRF1;RNF213;SLC1A3;SMCHD1;TSC22D1"
"175";3,73;0,131;"RELA (directAnnotation). ";18;"BATF2;CASP5;CXCL10;CXCL11;CXCL9;DDX58;FCGR1B;GBP1;HAPLN3;IDO2;IFIH1;IRF1;OAS3;PARP14;RNF213;SAMD9;TSC22D1;XAF1"
"176";3,71;0,13;"PRDM1 (directAnnotation). ";31;"APOL6;BATF2;CMPK2;CXCL10;CXCL11;CXCL9;DDX58;EPSTI1;ETV7;FCGR1B;FCGR3A;GBP1;GBP4;HAPLN3;HERC5;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;LRRK2;MSR1;MX1;OAS2;OASL;PARP14;SLC1A3;TNFSF10;WARS;XAF1"
"177";3,71;0,13;"E2F1; RXRA (directAnnotation). ";22;"ANKRD22;APOL6;BATF2;CASP5;CIITA;CMPK2;EPSTI1;ERLIN1;FCGR1B;GBP1;IDO2;IFI44;IFIH1;IFIT2;IFIT3;MX1;OAS2;OASL;SAMD9;SAMD9L;SLC1A3;TNFSF10"
"178";3,71;0,13;"IRF8; RFX1; RFX2; RFX3; RFX4; RFX5; RFXANK; RFXAP (directAnnotation). ";26;"ANKRD22;APOL6;BATF2;CIITA;CMPK2;CXCL10;CXCL11;CXCL9;DDX58;EPSTI1;FCGR3A;GBP1;IDO2;IFI44;IFI44L;IFIH1;IFIT2;IFIT3;MX1;OAS2;OASL;PARP14;SAMD9;SAMD9L;SLC1A3;TNFSF10"
"179";3,71;0,13;"E2F1; SPI1 (directAnnotation). ";28;"APOL6;BATF2;CASP5;CIITA;CXCL10;CXCL11;CXCL9;DDX58;ETV7;FCGR1B;FCGR3A;HERC5;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;MSR1;MX1;PARP14;SAMD9;SAMD9L;SLC1A3;TNFSF10;WARS;XAF1"
"180";3,7;0,13;"RELA (directAnnotation). ";22;"CASP5;CXCL10;CXCL11;CXCL9;DDX58;HAPLN3;HELZ2;IFIH1;IRF1;OAS2;OAS3;OASL;PARP14;RNF213;SAMD9;SLC1A3;SMCHD1;TNFSF10;TREML4;TSC22D1;WARS;XAF1"
"181";3,66;0,129;"HIVEP1 (directAnnotation). ";12;"CASP5;CMPK2;CXCL10;CXCL11;CXCL9;DDX58;HAPLN3;IFIH1;IRF1;RNF213;SLC1A3;TSC22D1"
"182";3,66;0,129;"NFKB1 (directAnnotation). ";14;"CASP5;CXCL10;CXCL11;CXCL9;DDX58;HAPLN3;IFIH1;IRF1;LHFPL2;OAS2;RNF213;SMCHD1;TSC22D1;XAF1"
"183";3,65;0,129;"NFKB1; NFKB2; RELA (directAnnotation). POLD2; REL (inferredBy_Orthology). ";19;"BATF2;CASP5;CXCL10;CXCL11;CXCL9;DDX58;HAPLN3;IDO2;IFIH1;IRF1;OAS2;PARP14;RNF213;SAMD9;SLC1A3;SMCHD1;TSC22D1;WARS;XAF1"
"184";3,64;0,128;"RELA (directAnnotation). ";21;"BATF2;CASP5;CXCL10;CXCL11;CXCL9;DDX58;FCGR1B;GBP1;HAPLN3;HELZ2;IDO2;IFIH1;IRF1;OAS2;OAS3;PARP14;RNF213;SAMD9;SMCHD1;TSC22D1;XAF1"
"185";3,63;0,128;"STAT5B (directAnnotation). ";20;"ANKRD22;APOL6;B3GNT5;BATF2;CASP5;CXCL10;CXCL11;EPSTI1;ETV7;FCGR1B;HAPLN3;HERC5;IDO2;IRF1;MX1;PARP14;SERPING1;TAP1;TREML4;XAF1"
"186";3,61;0,128;"STAT3 (directAnnotation). ";12;"APOL6;B3GNT5;CASP5;CXCL11;ETV7;FCGR1B;IRF1;MX1;PARP14;SERPING1;TRIM25;TSC22D1"
"187";3,6;0,127;"RELA (inferredBy_Orthology). ";14;"BATF2;CASP5;CXCL10;CXCL11;CXCL9;DDX58;HELZ2;IDO2;IFIH1;OAS3;RNF213;SMCHD1;TSC22D1;WARS"
"188";3,58;0,127;"";26;"APOL6;B3GNT5;BATF2;CMPK2;DDX58;EPSTI1;ETV7;HELZ2;HERC5;IDO2;IFI6;IFIH1;IFIT2;LRRK2;MX1;OAS2;OAS3;OASL;PARP14;SAMD9;SAMD9L;SMCHD1;TNFSF10;TRIM25;TSC22D1;WARS"
"189";3,57;0,126;"STAT1 (directAnnotation). ";26;"ANKRD22;APOL6;B3GNT5;BATF2;CASP5;CXCL11;CXCL9;DDX58;EPSTI1;ETV7;FCGR1B;FCGR3A;GBP4;HAPLN3;HERC5;IDO2;IRF1;MX1;PARP14;SERPING1;SLC1A3;TAP1;TREML4;TRIM25;TSC22D1;XAF1"
"190";3,57;0,126;"RELA (directAnnotation). ";19;"BATF2;CASP5;CXCL10;CXCL11;CXCL9;DDX58;FCGR1B;GBP1;HAPLN3;IDO2;IFIH1;IRF1;OAS3;PARP14;RNF213;SAMD9;SMCHD1;TSC22D1;XAF1"
"191";3,57;0,126;"PRDM1 (directAnnotation). ";26;"APOL6;BATF2;CIITA;CXCL10;CXCL11;CXCL9;EPSTI1;FCGR1B;FCGR3A;HAPLN3;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;LRRK2;MSR1;OAS2;OASL;PARP14;SERPING1;SLC1A3;TNFSF10;TSC22D1;XAF1"
"192";3,57;0,126;"REL; RELA; RELB (inferredBy_Orthology). ";9;"CASP5;CXCL10;CXCL11;CXCL9;DDX58;FCGR1B;IRF1;SLC1A3;TSC22D1"
"193";3,55;0,126;"NFKB1 (directAnnotation). ";19;"CASP5;CXCL10;CXCL11;CXCL9;DDX58;GBP4;HAPLN3;HELZ2;IFIH1;IRF1;MX1;OAS3;RNF213;SLC1A3;SMCHD1;TREML4;TSC22D1;WARS;XAF1"
"194";3,54;0,125;"RELA (directAnnotation). ";16;"CASP5;CXCL10;CXCL11;CXCL9;DDX58;HAPLN3;IFIH1;IRF1;MX1;RNF213;SAMD9;SLC1A3;SMCHD1;TNFSF10;TSC22D1;XAF1"
"195";3,54;0,125;"REL (directAnnotation). ";10;"CASP5;CXCL10;CXCL11;CXCL9;DDX58;IFIH1;IRF1;RNF213;SMCHD1;TSC22D1"
"196";3,54;0,125;"NFKB1 (directAnnotation). ";23;"B3GNT5;BATF2;CASP5;CMPK2;CXCL10;CXCL11;CXCL9;DDX58;FCGR1B;GBP1;HAPLN3;IDO2;IFIH1;IRF1;OAS2;OAS3;PARP14;RNF213;SLC1A3;TNFSF10;TSC22D1;WARS;XAF1"
"197";3,54;0,125;"RELA (directAnnotation). ";16;"CASP5;CXCL10;CXCL11;CXCL9;DDX58;HAPLN3;IFIH1;IRF1;OAS3;RNF213;SAMD9;SLC1A3;TNFSF10;TREML4;TSC22D1;XAF1"
"198";3,54;0,125;"PRDM1 (directAnnotation). ";27;"APOL6;BATF2;CASP5;CMPK2;CXCL10;CXCL11;DDX58;EPSTI1;ETV7;FCGR3A;GBP1;GBP4;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;LRRK2;MX1;OAS3;OASL;PARP14;SLC1A3;TNFSF10;WARS;XAF1"
"199";3,53;0,125;"";26;"ANKRD22;APOL6;B3GNT5;BATF2;CASP5;CXCL11;CXCL9;DDX58;EPSTI1;ETV7;FCGR1B;FCGR3A;GBP4;HAPLN3;HERC5;IDO2;IRF1;MX1;PARP14;SAMD9L;SERPING1;SLC1A3;TAP1;TRIM25;TSC22D1;XAF1"
"200";3,53;0,125;"STAT1; STAT2; STAT3; STAT4; STAT5A; STAT5B; STAT6 (inferredBy_Orthology). ";25;"ANKRD22;APOL6;B3GNT5;BATF2;CMPK2;CXCL10;CXCL11;CXCL9;DDX58;EPSTI1;ETV7;FCGR1B;HAPLN3;HERC5;IDO2;IRF1;MX1;PARP14;SAMD9;SERPING1;SLC1A3;TAP1;TREML4;TSC22D1;XAF1"
