"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"90";4,69;0,155;"NFYA; NFYB; NFYC (directAnnotation). ";9;"DNAJB1;HK2;HSPA1A;HSPA1B;HSPH1;IER5;OLIG1;OLIG2;TSPYL2"
"91";4,68;0,155;"FOS (directAnnotation). ";6;"BAG3;CTNNAL1;DNAJB1;SERPINH1;SLC2A1;ZFAND2A"
"92";4,67;0,154;"EP300 (directAnnotation). ";5;"BAG3;CTNNAL1;DNAJB1;SLC2A1;ZFAND2A"
"93";4,66;0,154;"NFYC; POLE4 (inferredBy_Orthology). ";8;"DNAJB1;HK2;HSPA1A;HSPA1B;IER5;OLIG1;OLIG2;TSPYL2"
"94";4,65;0,154;"NFYB (directAnnotation). ";9;"DNAJB1;HK2;HSPA1A;HSPA1B;HSPH1;IER5;OLIG1;OLIG2;TSPYL2"
"95";4,62;0,153;"JUN (directAnnotation). ";6;"BAG3;CTNNAL1;DNAJB1;SERPINH1;SLC2A1;ZFAND2A"
"96";4,62;0,153;"NFYA (directAnnotation). ";9;"DNAJB1;HK2;HSPA1A;HSPA1B;HSPH1;IER5;OLIG1;OLIG2;TSPYL2"
"97";4,61;0,153;"JUNB (directAnnotation). ";5;"BAG3;CTNNAL1;DNAJB1;SLC2A1;ZFAND2A"
"98";4,57;0,152;"JUN (directAnnotation). ";5;"BAG3;CTNNAL1;SERPINH1;SLC2A1;ZFAND2A"
"99";4,57;0,152;"NFYC; POLE4 (inferredBy_Orthology). ";8;"DNAJB1;HK2;HSPA1A;HSPA1B;IER5;OLIG1;OLIG2;TSPYL2"
"100";4,56;0,151;"JUNB (directAnnotation). ";6;"BAG3;CTNNAL1;DNAJB1;SERPINH1;SLC2A1;ZFAND2A"
"101";4,56;0,151;"FOS (directAnnotation). ";5;"BAG3;CTNNAL1;DNAJB1;SLC2A1;ZFAND2A"
"102";4,55;0,151;"FOSL2 (directAnnotation). ";5;"BAG3;CTNNAL1;DNAJB1;SLC2A1;ZFAND2A"
"103";4,53;0,15;"MEF2A (directAnnotation). ";5;"BAG3;CTNNAL1;PDK1;SLC2A1;ZFAND2A"
"104";4,53;0,15;"FOSL2 (inferredBy_Orthology). ";6;"BAG3;CTNNAL1;DNAJB1;SERPINH1;SLC2A1;ZFAND2A"
"105";4,53;0,15;"HSF2 (directAnnotation). ";12;"CSF1;DNAJB1;DNAJB4;HSP90AA1;HSPA1A;HSPA1B;HSPB1;HSPD1;HSPH1;OLIG2;SERPINH1;SLC5A3"
"106";4,5;0,15;"JUND (directAnnotation). ";6;"BAG3;CTNNAL1;DNAJB1;SERPINH1;SLC2A1;ZFAND2A"
"107";4,49;0,149;"TBP; TBPL2 (inferredBy_Orthology). ";7;"DNAJB1;HSP90AA1;HSPB1;IER5;OLIG2;SERPINH1;TNFSF14"
"108";4,48;0,149;"ATF3 (directAnnotation). ";5;"BAG3;CTNNAL1;DNAJB1;SLC2A1;ZFAND2A"
"109";4,48;0,149;"JUND (directAnnotation). ";6;"BAG3;CTNNAL1;DNAJB1;SERPINH1;SLC2A1;ZFAND2A"
"110";4,43;0,147;"GTF2B (directAnnotation). ";11;"BAG3;DNAJB1;HILPDA;HSP90AA1;HSPA1B;HSPB1;IER5;OLIG2;PDK1;SERPINH1;SLC2A1"
"111";4,43;0,147;"STAT3 (directAnnotation). ";6;"BAG3;CTNNAL1;DNAJB1;HSPB1;SLC2A1;ZFAND2A"
"112";4,41;0,147;"BATF; FOS; FOSL1; FOSL2; JUN; JUNB; JUND (directAnnotation). ";5;"BAG3;CTNNAL1;DNAJB1;SLC2A1;ZFAND2A"
"113";4,41;0,147;"JUN (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"114";4,39;0,146;"NFYB (directAnnotation). ";7;"DNAJB1;HK2;HSPA1A;HSPA1B;IER5;OLIG1;TSPYL2"
"115";4,39;0,146;"GTF2F1 (directAnnotation). ";11;"BAG3;DNAJA4;DNAJB1;HSP90AA1;HSPB1;HSPH1;IER5;OLIG1;OLIG2;PDK1;SLC2A1"
"116";4,38;0,146;"JUN (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"117";4,37;0,146;"JUN (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"118";4,36;0,145;"";5;"BAG3;CTNNAL1;PDK1;SLC2A1;ZFAND2A"
"119";4,34;0,145;"JUN (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"120";4,34;0,145;"JUND (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"121";4,34;0,145;"JUND (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"122";4,31;0,144;"TCF7L2 (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"123";4,31;0,144;"";6;"DNAJB4;OLIG1;OLIG2;SERPINH1;SLC2A1;SLC5A3"
"124";4,3;0,144;"JUND (directAnnotation). ";5;"BAG3;CTNNAL1;SERPINH1;SLC2A1;ZFAND2A"
"125";4,29;0,143;"NFYA (directAnnotation). ";6;"DNAJB1;HSPA1A;HSPA1B;HSPH1;OLIG1;TSPYL2"
"126";4,28;0,143;"JUN (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"127";4,28;0,143;"FOSL2 (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"128";4,28;0,143;"JUN (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"129";4,27;0,143;"";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
