"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"76";3,75;0,0775;"PAX3; PAX7 (inferredBy_Orthology). ";8;"CD36;CTSA;FABP5;FCGRT;ITGA4;MARCH1;METTL7A;RCAN1"
"77";3,73;0,0771;"DBP; E2F1 (directAnnotation). ";11;"AOAH;CD36;FGL2;KLF9;MARCH1;METTL7A;MPEG1;MS4A6A;NFIA;PRKAG2-AS1;RCAN1"
"78";3,69;0,0765;"MTA3 (directAnnotation). ";10;"CD36;DNASE2;KLF9;METTL7A;MPEG1;NCOA7;PRAM1;RCAN1;SIGLEC10;SIGLEC12"
"79";3,68;0,0765;"SPI1 (directAnnotation). ";23;"AVPI1;CD36;DNASE2;F13A1;FGD2;HPS3;HRH2;ITGA4;KCNK6;LRRC25;MARCH1;METTL7A;MPEG1;NCF4;NCOA7;NFIA;PRAM1;PRKAG2-AS1;RAD51C;SIGLEC12;TBXAS1;TESC;TSPAN4"
"80";3,68;0,0765;"STAT1; STAT2 (directAnnotation). ";10;"CD36;DNASE2;HAX1;KCNK6;KLF9;MARCH1;METTL7A;MPEG1;NCOA7;NFIA"
"81";3,66;0,0762;"";24;"AVPI1;CD36;F13A1;FABP5;FGD2;HAX1;HNMT;HPS3;HRH2;IFNGR1;ITGA4;KCNK6;KLF9;MARCH1;MPEG1;NCF4;NCOA7;PRAM1;PRKAG2-AS1;RAD51C;SIGLEC12;TBXAS1;TMEM176A;TMEM176B"
"82";3,66;0,0762;"IRF7 (directAnnotation). ";13;"CD36;CD81;F13A1;GABARAPL1;HAX1;HRH2;KCNK6;NCOA7;NFIA;P2RY13;PDCL3;RCAN1;RPN2"
"83";3,64;0,0758;"";7;"AVPI1;CHCHD10;ECHDC3;HPS3;KCNK6;RAD51C;RNASET2"
"84";3,63;0,0758;"ETS1 (directAnnotation). ";9;"FABP5;FGD2;HNMT;MPEG1;NCF4;NCOA7;NFIA;PRAM1;TSPAN4"
"85";3,63;0,0758;"PAX3; PAX7 (inferredBy_Orthology). ";11;"AOAH;CD36;CTSA;FABP5;FCGRT;GABARAPL1;HBEGF;ITGA4;METTL7A;NFIA;RCAN1"
"86";3,62;0,0756;"STAT1 (directAnnotation). ";12;"CD36;DNASE2;FGD2;HAX1;KCNK6;KLF9;MARCH1;METTL7A;MPEG1;NCOA7;NFIA;RCAN1"
"87";3,62;0,0755;"SPI1 (directAnnotation). ";6;"CD36;DNASE2;KCNK6;METTL7A;NCOA7;SIGLEC10"
"88";3,6;0,0754;"HLTF; IRF1 (directAnnotation). ";5;"FGL2;KLF9;MARCH1;MPEG1;RCAN1"
"89";3,53;0,0744;"";26;"AFMID;AKR1A1;AOAH;C1orf56;CD302;CD36;CD81;CTSD;DNASE2;ECHDC3;FCGRT;FGD2;FGL2;HRH2;ITGA4;KLF9;METTL7A;MIS18BP1;MS4A6A;NAIP;NPC2;PPT1;PRCP;RCAN1;RNF130;TESC"
"90";3,53;0,0743;"POU1F1 (directAnnotation). ";18;"AKR1A1;ATOX1;CD36;CD81;FABP5;HBEGF;HPS3;HRH2;KCNK6;KLF9;LRRC25;MGST2;NENF;PPT1;PRCP;RCAN1;SAMHD1;SIGLEC10"
"91";3,5;0,074;"";8;"CD36;CD81;FABP5;HPS3;NFIA;RCAN1;TESC;YWHAH"
"92";3,49;0,0738;"TBL1XR1 (directAnnotation). ";16;"AOAH;CD36;DNASE2;FGD2;HAX1;ITM2B;KCNK6;KLF9;METTL7A;MPEG1;NCF4;NCOA7;PRAM1;RCAN1;SIGLEC10;SIGLEC12"
"93";3,48;0,0737;"IRF1 (directAnnotation). ";10;"AOAH;DNASE2;FGD2;HAX1;HNMT;KCNK6;METTL7A;MPEG1;NCOA7;SIGLEC10"
"94";3,48;0,0737;"PAX3 (directAnnotation). ";26;"AOAH;CD36;CTSA;DNASE2;FABP5;FCGRT;GABARAPL1;GRN;HAX1;HBEGF;HLA-DMA;HRH2;ITGA4;ITM2B;KLF9;MARCH1;MAT2A;METTL7A;MS4A4A;MS4A6A;NFIA;P2RY13;PPT1;PRCP;RCAN1;SAMHD1"
"95";3,46;0,0734;"SPIB (directAnnotation). ";18;"AOAH;CD36;DNASE2;F13A1;FGD2;HNMT;IFNGR1;ITGA4;METTL7A;MPEG1;NCF4;NFIA;PRAM1;PRKAG2-AS1;RCAN1;SIGLEC10;SIGLEC12;TBXAS1"
