"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"16";15,3;0,31;"IRF9 (inferredBy_Orthology). ";29;"APOL6;B3GNT5;CMPK2;CXCL10;DDX58;EPSTI1;HAPLN3;HELZ2;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;LRRK2;MX1;OAS2;OAS3;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TNFSF10;TRIM25;XAF1"
"17";15,2;0,31;"IRF8 (directAnnotation). ";26;"BATF2;CIITA;CXCL10;DDX58;EPSTI1;ETV7;GBP1;IDO2;IFI44;IFI6;IFIH1;IFIT2;IFIT3;IRF1;MX1;OAS2;OAS3;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;TNFSF10;WARS;XAF1"
"18";15,1;0,307;"IRF9 (directAnnotation). ";32;"APOL6;BATF2;CIITA;CXCL10;CXCL11;DDX58;EPSTI1;ETV7;GBP1;GBP5;HELZ2;IDO2;IFI44;IFI44L;IFIH1;IFIT2;IFIT3;IRF1;LINC00910;MX1;OAS2;OAS3;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;TAP1;TNFSF10;TSC22D1;XAF1"
"19";15,1;0,306;"";26;"BATF2;CIITA;CXCL10;CXCL11;DDX58;EPSTI1;GBP1;IDO2;IFI44;IFI44L;IFI6;IFIT2;IFIT3;IRF1;MX1;OAS2;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;TNFSF10;TSC22D1;WARS;XAF1"
"20";14,1;0,287;"IRF3 (directAnnotation). ";29;"APOL6;CIITA;CXCL10;DDX58;EPSTI1;ETV7;GBP1;GBP5;HERC5;IFI44;IFIH1;IFIT2;IFIT3;LHFPL2;LINC00910;MSR1;MX1;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SERPING1;SLC1A3;TAP1;TNFSF10;TSC22D1;WARS;XAF1"
"21";14,1;0,287;"IRF1 (directAnnotation). ";27;"APOL6;BATF2;CIITA;CXCL10;DDX58;EPSTI1;ETV7;GBP1;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;MX1;OAS2;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TAP1;TNFSF10;WARS;XAF1"
"22";14;0,286;"IRF8 (directAnnotation). ";27;"BATF2;CIITA;CXCL10;DDX58;EPSTI1;ETV7;GBP1;IDO2;IFI44;IFI6;IFIH1;IFIT2;IFIT3;IRF1;MX1;OAS2;OAS3;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;TAP1;TNFSF10;TSC22D1;XAF1"
"23";14;0,285;"STAT1 (directAnnotation). ";32;"ANKRD22;BATF2;CIITA;CMPK2;CXCL10;DDX58;EPSTI1;FCGR3A;HERC5;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;LHFPL2;LINC00910;MSR1;MX1;OAS2;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TNFSF10;TRIM25;TSC22D1;WARS;XAF1"
"24";13,9;0,284;"IRF1 (inferredBy_Orthology). ";31;"APOL6;BATF2;CIITA;CXCL10;DDX58;EPSTI1;ETV7;GBP1;GBP5;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;MSR1;MX1;OAS2;OAS3;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;TAP1;TNFSF10;WARS;XAF1"
"25";13,8;0,281;"IRF8 (directAnnotation). ";25;"BATF2;CIITA;CXCL10;DDX58;EPSTI1;ETV7;GBP1;IDO2;IFI44;IFIH1;IFIT2;IFIT3;IRF1;LHFPL2;MX1;OAS2;OAS3;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;TSC22D1;XAF1"
"26";13,7;0,28;"IRF3 (directAnnotation). ";31;"APOL6;BATF2;CIITA;CMPK2;CXCL10;DDX58;EPSTI1;ETV7;FCGR3A;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;LHFPL2;MSR1;MX1;OAS2;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TAP1;TSC22D1;WARS;XAF1"
"27";13,6;0,277;"IRF7 (directAnnotation). ";31;"BATF2;CIITA;CMPK2;CXCL10;CXCL11;DDX58;EPSTI1;ETV7;GBP1;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;LHFPL2;MX1;OAS2;OAS3;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;SMCHD1;TAP1;TNFSF10;TSC22D1;XAF1"
"28";13,5;0,276;"STAT1 (directAnnotation). ";27;"BATF2;CIITA;CMPK2;CXCL10;DDX58;EPSTI1;HELZ2;IDO2;IFI44;IFI44L;IFI6;IFIT2;IFIT3;IRF1;MSR1;MX1;OAS2;OAS3;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TRIM25;TSC22D1;XAF1"
"29";13,3;0,272;"IRF4 (directAnnotation). ";29;"APOL6;BATF2;CIITA;CMPK2;CXCL10;DDX58;EPSTI1;ETV7;GBP1;HELZ2;IDO2;IFI44;IFIH1;IFIT2;IRF1;LINC00910;MX1;OAS2;OAS3;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;TAP1;TNFSF10;TSC22D1;XAF1"
"30";13,3;0,272;"IRF8 (directAnnotation). ";24;"BATF2;CIITA;CXCL10;DDX58;EPSTI1;ETV7;GBP1;IDO2;IFI44;IFI6;IFIH1;IFIT2;IFIT3;IRF1;MX1;OAS2;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;TNFSF10;XAF1"
"31";12,7;0,261;"IRF2 (directAnnotation). ";33;"APOL6;BATF2;CIITA;CXCL10;CXCL11;DDX58;EPSTI1;ETV7;GBP1;GBP5;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;MSR1;MX1;OAS2;OAS3;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;TAP1;TNFSF10;TSC22D1;WARS;XAF1"
"32";12,3;0,253;"IRF1 (directAnnotation). ";23;"BATF2;CIITA;CXCL10;EPSTI1;GBP1;IDO2;IFI44;IFI44L;IFI6;IFIT2;IFIT3;IRF1;MX1;OAS2;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TSC22D1;WARS;XAF1"
