"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"15";5,64;0,135;"RELA (directAnnotation). ";50;"ACSL1;ADORA2A;BCL2A1;CCL3L1;CD82;CDC42EP3;CDKN1A;DDX60L;DUSP6;EHD1;F3;FFAR2;FLNA;FLT1;GRAMD1A;HIVEP1;HIVEP2;IL1B;IL1RN;ITGA5;ITGB8;IVNS1ABP;JAG1;KCNJ2;KCNN4;KYNU;LAMB3;LIMK2;LUCAT1;MAML2;NFAT5;NFKB1;OPTN;PALM2-AKAP2;PDE4DIP;PPARG;PTGS2;RALGDS;RIN2;RNF19B;SIPA1L1;SLC2A6;SLCO4A1;SRC;TNFAIP2;TNIP1;TNIP3;TRAF1;ZC3H12C;ZNF697"
"16";5,45;0,131;"RELA (directAnnotation). ";17;"ACSL1;BCL2A1;CD82;CDKN1A;HIVEP1;HIVEP2;IL1B;KYNU;LAMB3;MAML2;PDE4DIP;PPARG;RALGDS;SRC;TNIP1;TRAF1;ZC3H12C"
"17";5,43;0,131;"RELA (directAnnotation). ";24;"BCL2A1;CD82;DDX60L;DUSP6;FLT1;GRAMD1A;HIVEP2;IL1B;ITGB8;MAML2;MAP4K4;NFAT5;NFKB1;OPTN;PDE4DIP;PPARG;RALGDS;SDC4;SLCO4A1;TNFAIP2;TNFAIP8;TNIP1;TRAF1;ZC3H12C"
"18";5,43;0,131;"RELA; RELB (directAnnotation). ";28;"BCL2A1;CD82;CDC42EP3;CDKN1A;DDX60L;DUSP6;FLT1;FNDC3B;GRAMD1A;HIVEP1;HIVEP2;ITGB8;KCNN4;KYNU;LAMB3;LIMK2;MAML2;NFAT5;OPTN;PDE4DIP;PPARG;RALGDS;SDC4;SRC;TNFAIP2;TNIP1;TRAF1;ZC3H12C"
"19";5,42;0,131;"REL (directAnnotation). ";29;"ACSL1;BCL2A1;CD82;CDKN1A;DDX60L;FLT1;GRAMD1A;HIVEP1;HIVEP2;IL1B;ITGB8;LAMB3;LIMK2;MAML2;MIR155HG;NABP1;NFKB1;OPTN;PDE4DIP;PPARG;RALGDS;SDC4;SLC2A6;SLCO4A1;STK26;TNFAIP2;TNIP1;TRAF1;ZC3H12C"
"20";5,42;0,131;"NFKB1 (directAnnotation). ";33;"ADORA2A;BCL2A1;CD44;CD82;CDKN1A;DDX60L;DUSP6;FFAR2;FLT1;GRAMD1A;HIVEP1;HIVEP2;IL1B;IL1RN;ITGA5;JAG1;MAML2;NFAT5;NFKB1;OPTN;PALM2-AKAP2;PDE4DIP;PPARG;PTGS2;RALGDS;SLCO4A1;SRC;TNF;TNFAIP2;TNIP1;TNIP3;TRAF1;ZC3H12C"
"21";5,42;0,131;"RELA (directAnnotation). ";32;"ACSL1;BCL2A1;CD82;CDKN1A;DDX60L;ELOVL7;FLT1;GRAMD1A;HIVEP1;HIVEP2;IL1B;IL1RN;ITGA5;LAMB3;MAML2;NFAT5;NFKB1;OPTN;PDE4DIP;PPARG;RALGDS;RIN2;SLC2A6;SLCO4A1;SRC;STK26;TNFAIP2;TNIP1;TNIP3;TRAF1;ZC3H12C;ZNF697"
"22";5,38;0,13;"RELA (directAnnotation). ";45;"ACSL1;ADORA2A;BCL2A1;CD82;CDKN1A;DDX60L;DUSP6;ECE1;EHD1;FFAR2;FLT1;FNDC3B;GRAMD1A;HIVEP1;HIVEP2;IL1B;IL1RN;ITGA5;ITGB8;JAG1;KYNU;LAMB3;MAML2;MAP4K4;MIR3945HG;NFAT5;NFKB1;OPTN;PALM2-AKAP2;PDE4DIP;PPARG;RALGDS;RIN2;SDC4;SLC2A6;SLCO4A1;SRC;STK26;TNF;TNFAIP2;TNFAIP8;TNIP1;TRAF1;ZC3H12C;ZNF697"
"23";5,36;0,13;"BCL3; NFKB1 (directAnnotation). ";38;"ACSL1;ADORA2A;BCL2A1;CD82;CDKN1A;DDX60L;DUSP6;FLT1;GRAMD1A;HIVEP1;HIVEP2;IL1B;IL1RN;ITGA5;IVNS1ABP;JAG1;KYNU;LAMB3;LIMK2;MAML2;NFAT5;NFKB1;OPTN;PALM2-AKAP2;PDE4DIP;PPARG;RALGDS;RIN2;RNF19B;SLC2A6;SLCO4A1;SRC;TNFAIP2;TNIP1;TNIP3;TRAF1;ZC3H12C;ZNF697"
"24";5,35;0,13;"JUN (directAnnotation). ";17;"CD44;CDC42EP3;CDKN1A;FLT1;HIVEP2;HSPA5;IL1A;ITGA5;KCNN4;LAMB3;LUCAT1;MEFV;MIR155HG;SDC4;TNIP1;TNIP3;TRAF1"
