"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"123";3,77;0,128;"NR4A2 (inferredBy_Orthology). ";10;"ATP2B1;BIRC3;CCL20;CLCF1;IL1R1;LINC01588;MAPK6;SAV1;SCN1B;TNFRSF9"
"124";3,73;0,127;"NFKB1 (directAnnotation). ";11;"BIRC3;CCRL2;CD40;CD83;CXCL2;CXCL3;IL23A;LINC01588;MIR3142HG;NCS1;TJP2"
"125";3,71;0,126;"";24;"ABCA1;BIRC3;CCL20;CD40;CD83;CXCL2;CXCL3;DENND4A;HEY1;IL1R1;IL6;KMO;MAPK6;MGLL;MIR3142HG;NCS1;NIPAL4;NLRP3;SCN1B;SGPP2;SLAMF7;SYNPO2;TJP2;ZFX"
"126";3,7;0,126;"RELA (directAnnotation). ";10;"ABCA1;BIRC3;CCL20;CD40;CLCF1;DENND4A;E2F7;IL1R1;IL6;TJP2"
"127";3,63;0,124;"";11;"BIRC3;CCL20;CLCF1;IL1R1;KANK1;LINC01588;MIR3142HG;NUMB;PIM1;TJP2;ZFX"
"128";3,62;0,124;"IRF4 (directAnnotation). ";9;"CCRL2;CD40;DENND4A;E2F7;IL6R;KMO;NLRP3;SPSB1;SYNPO2"
"129";3,59;0,123;"";7;"CCRL2;CD40;CXCL2;CXCL3;LINC01588;SGPP2;ZFX"
"130";3,59;0,123;"";8;"ABCA1;BIRC3;CD40;IL1R1;KANK1;MIR3142HG;NCS1;SYNPO2"
"131";3,58;0,123;"RELA (directAnnotation). ";6;"BIRC3;CCL20;CD40;DENND4A;IL6;MIR3142HG"
"132";3,57;0,123;"IRF1 (directAnnotation). ";11;"CCRL2;CD40;ICAM1;IL1R1;IL23A;IL6;IL6R;KMO;NLRP3;SYNPO2;TJP2"
"133";3,55;0,122;"";13;"ABCA1;BIRC3;CXCL3;DENND4A;ICAM1;IL1R1;MAPK6;MGLL;MIR3142HG;PIM1;SCN1B;TJP2;ZFX"
"134";3,54;0,122;"IRF7 (directAnnotation). ";8;"CCRL2;CD40;CXCL3;IL1R1;IL6R;KMO;SPSB1;SYNPO2"
"135";3,54;0,122;"MECP2 (directAnnotation). ";17;"ABCA1;CD40;CXCL2;CXCL3;EIF1B;HEY1;ICAM4;IL1R1;KANK1;MAPK6;MGLL;NCS1;NUMB;PIM1;SCN1B;TJP2;ZFX"
