"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"169";3,23;0,109;"CEBPB (directAnnotation). ";30;"ACOD1;ACSL1;AQP9;CCL3;CCL3L1;CDC42EP3;DRAM1;DUSP6;ECE1;EHD1;GJB2;IL1B;IL1RN;KYNU;LIMK2;MAML2;MARCKS;MEFV;NFKB1;PDE4DIP;PLEK;PNP;PPARG;PTGS2;RALGDS;TNF;TNFAIP6;TNFAIP8;TNIP3;ZC3H12C"
"170";3,23;0,109;"";36;"ABL2;ACSL1;AQP9;BCAT1;BCL2A1;CCL3;CDKN1A;CXCL8;FLNA;FLT1;FNDC3B;HIVEP1;HIVEP2;HSPA5;IL1B;IL1RN;ITGA5;JAG1;KCNN4;LAMB3;LUCAT1;MAML2;MAP4K4;MARCKS;PLEK;RAPGEF2;RNF19B;SERPINB2;SPHK1;SRC;STK26;TNFAIP6;TNFAIP8;TNIP1;TNIP3;TRAF1"
"171";3,23;0,109;"SPI1 (directAnnotation). ";18;"BCL2A1;CCL3;CCL3L1;CCL4;CCL4L2;CDKN1A;ECE1;IL1A;IL1B;MIR155HG;MTF1;MYO1G;NFKB1;PLEK;RALGDS;STK26;TNFAIP8;TNIP1"
"172";3,22;0,109;"SPIB (inferredBy_Orthology). ";17;"BCL2A1;CCL3;CCL3L1;CCL4;CCL4L2;CDKN1A;ECE1;IL1B;MTF1;MYO1G;NFKB1;PLEK;RALGDS;RIN2;STK26;TNFAIP8;TNIP1"
"173";3,21;0,109;"RELB (directAnnotation). ";24;"ACSL1;CCL4;CCL4L2;CDC42EP3;CDKN1A;DRAM1;FFAR2;FLT1;GPR84;ITGA5;LAMB3;MAML2;MAP4K4;NFAT5;NFKB1;OPTN;PTGS2;RIN2;SDC4;TNF;TNFAIP2;TNFAIP8;TNIP1;TNIP3"
"174";3,21;0,109;"SPIB (directAnnotation). ";16;"BCL2A1;CCL3;CCL4;CCL4L2;FFAR2;FLT1;FNDC3B;ITGA5;KCNJ2;MAML2;MIR155HG;MTF1;NFKB1;PTGS2;TNF;TNIP1"
"175";3,2;0,109;"MCTP2 (directAnnotation). ";21;"ACSL1;CCL4;CCL4L2;CDKN1A;ECE1;FFAR2;FLT1;FNDC3B;HIVEP2;IL1B;ITGA5;KCNJ2;MAML2;MIR155HG;MTF1;NFAT5;NFKB1;PTGS2;TNF;TNIP1;TNIP3"
"176";3,18;0,108;"";9;"CCL4;CCL4L2;FLT1;FNDC3B;HIVEP2;ITGA5;NFKB1;PTGS2;TNIP3"
"177";3,17;0,108;"NFKB1 (directAnnotation). ";9;"CCL4;CCL4L2;CDKN1A;CXCL8;FFAR2;MAML2;NFKB1;OPTN;TNIP1"
"178";3,17;0,108;"MEIS3 (inferredBy_Orthology). ";18;"ABL2;CCL4;CCL4L2;FNDC3B;HIVEP1;IL1B;IL1RN;KCNN4;LIMK2;LUCAT1;NFAT5;PDE4DIP;PPARG;RALGDS;RAPGEF2;SERPINB2;TNIP1;TNIP3"
