"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"173";3,35;0,16;"KLF5 (inferredBy_Orthology). ";4;"IL4I1;LIF;MMP14;MMP9"
"174";3,35;0,16;"CHURC1 (directAnnotation). ";4;"FGFR1;LIF;MMP14;MMP9"
"175";3,35;0,16;"";9;"ADPRHL1;CCR7;CSF2;FGFR1;IL4I1;LIF;MMP14;NRP2;RHCG"
"176";3,34;0,16;"";4;"ADPRHL1;LIF;MMP9;NRP2"
"177";3,34;0,159;"CTCF (directAnnotation). ";6;"CCR7;CSF2;LIF;MMP14;NRP2;RHCG"
"178";3,33;0,159;"KLF16 (directAnnotation). ";5;"FGFR1;LIF;MMP14;MMP9;NRP2"
"179";3,33;0,159;"SMARCC2 (directAnnotation). ";6;"CCR7;CSF2;FGFR1;IL4I1;MMP9;TM4SF19"
"180";3,32;0,159;"KLF2 (directAnnotation). ";4;"FGFR1;LIF;MMP14;MMP9"
"181";3,32;0,159;"TBX15 (directAnnotation). ";3;"ADPRHL1;FGFR1;NRP2"
"182";3,32;0,159;"FLI1; ING4 (directAnnotation). ";2;"LIF;MMP9"
"183";3,32;0,159;"";8;"ADPRHL1;CCR7;CSF2;IL4I1;LIF;MMP14;NRP2;TM4SF19"
"184";3,31;0,158;"HNF4A (directAnnotation). ";3;"LIF;MMP14;NRP2"
"185";3,31;0,158;"GATA4 (inferredBy_Orthology). ";3;"FGFR1;LIF;NRP2"
"186";3,31;0,158;"ZXDB (directAnnotation). ";6;"FGFR1;GPR157;IL4I1;LIF;NRP2;RHCG"
"187";3,3;0,158;"ZSCAN10 (inferredBy_Orthology). ";8;"CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;NRP2;RHCG"
"188";3,3;0,158;"TP53; TP63; TP73 (directAnnotation). ";3;"FGFR1;MMP14;NRP2"
"189";3,29;0,158;"GATA5 (directAnnotation). ";3;"CSF2;FGFR1;NRP2"
"190";3,29;0,157;"CTCF (directAnnotation). ";6;"CCR7;CSF2;LIF;MMP14;NRP2;RHCG"
"191";3,28;0,157;"MZF1 (directAnnotation). ";8;"CCR7;CSF2;FGFR1;IL4I1;LIF;MMP14;MMP9;NRP2"
"192";3,28;0,157;"SPIB (directAnnotation). ";3;"MMP9;NRP2;TM4SF19"
"193";3,27;0,157;"";7;"ADPRHL1;CSF2;FGFR1;IL4I1;LIF;MMP14;NRP2"
"194";3,27;0,157;"CREB3L1 (directAnnotation). ";2;"IL4I1;LIF"
"195";3,26;0,157;"KLF5 (directAnnotation). ";7;"CSF2;IL4I1;LIF;MMP14;MMP9;NRP2;TM4SF19"
"196";3,26;0,156;"";4;"IL4I1;MMP9;NRP2;TM4SF19"
"197";3,26;0,156;"ATF6; ATF6B (inferredBy_Orthology). ";3;"IL4I1;LIF;NRP2"
"198";3,26;0,156;"ETS1; ETS2 (directAnnotation). ";3;"LIF;MMP9;NRP2"
"199";3,26;0,156;"";3;"ADPRHL1;FGFR1;IL4I1"
"200";3,25;0,156;"EGR2 (directAnnotation). ";5;"FGFR1;LIF;MMP14;MMP9;NRP2"
