"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"56";3,58;0,0674;"";6;"HBEGF;LRRC75A;MAT2A;NCOA7;RNF141;TESC"
"57";3,57;0,0672;"ATF7 (directAnnotation). ";8;"AVPI1;GABARAPL1;KLF9;MARCH1;RAD51C;RCAN1;TIMP2;YWHAH"
"58";3,56;0,0671;"";8;"CD36;CPVL;ITGA4;ITM2B;KLF9;NCOA7;NFIA;RNF130"
"59";3,55;0,0671;"HNF4A (directAnnotation). ";12;"AVPI1;CD36;CPVL;HRH2;IFNGR1;MEGF9;NCF4;NCOA7;RNF141;SAMHD1;SIGLEC12;TBXAS1"
"60";3,54;0,0669;"USF1 (directAnnotation). ";6;"ATOX1;CTSA;GRN;HRH2;KLF9;NFIA"
"61";3,54;0,0668;"BCL11A (directAnnotation). ";11;"AKR1A1;CD302;CD36;GRN;HNMT;HRH2;KCNK6;KLF9;MPEG1;NCF4;NCOA7"
"62";3,52;0,0667;"BORCS8-MEF2B; MEF2A; MEF2B; MEF2C; MEF2D (inferredBy_Orthology). ";6;"HBEGF;HRH2;KLF9;MAT2A;TESC;YWHAH"
"63";3,52;0,0666;"AR (directAnnotation). ";11;"AKR1A1;CD36;FABP5;ITM2B;KLF9;MAT2A;MEGF9;MIS18BP1;NCOA7;NPC2;TIMP2"
"64";3,49;0,0662;"";11;"CD36;HNMT;ITM2B;KLF9;LRRC75A;MARCH1;MEGF9;MPEG1;NCF4;RNF141;SAMHD1"
"65";3,48;0,0661;"";11;"AKR1A1;ATOX1;DRAM2;F13A1;ITM2B;KLF9;MARCH1;MEGF9;NCOA7;NFIA;RCAN1"
"66";3,46;0,0659;"ZNF836 (directAnnotation). ";6;"AOAH;CD36;DRAM2;HRH2;MARCH1;NCOA7"
"67";3,45;0,0657;"SPIB (inferredBy_Orthology). ";19;"AVPI1;CD302;CD36;FGD2;HBEGF;HNMT;HRH2;IFNGR1;KLF9;LRRC25;MARCH1;METTL7A;MPEG1;NCF4;NCOA7;P2RY13;RCAN1;SIGLEC10;TSPAN4"
"68";3,44;0,0656;"CREB1 (directAnnotation). ";10;"AVPI1;GABARAPL1;IFNGR1;KCNK6;KLF9;NCOA7;NFIA;RAD51C;RCAN1;YWHAH"
"69";3,43;0,0655;"";5;"FGL2;IFNGR1;KLF9;RCAN1;TSPAN4"
"70";3,43;0,0654;"CREB1 (directAnnotation). ";10;"AVPI1;GABARAPL1;IFNGR1;KCNK6;KLF9;NCOA7;NFIA;RAD51C;RCAN1;YWHAH"
"71";3,42;0,0653;"";10;"AKR1A1;C1orf56;CD302;HNMT;HRH2;KCNK6;MEGF9;NCOA7;NFIA;SUMF2"
"72";3,42;0,0653;"FOXD4L4 (directAnnotation). ";11;"ADAP2;AKR1A1;CD302;CD36;GRN;KLF9;MARCH1;MGST2;NFIA;PRCP;RCAN1"
"73";3,41;0,0653;"TEF (directAnnotation). ";6;"FGD2;HBEGF;ITM2B;KCNK6;KLF9;TMEM170B"
"74";3,4;0,0651;"IRF9 (directAnnotation). ";9;"ATOX1;CD36;F13A1;FGD2;KLF9;MARCH1;MGST2;RNF141;SAMHD1"
"75";3,4;0,0651;"HLF (inferredBy_Orthology). ";11;"FGD2;HBEGF;IFNGR1;ITGA4;ITM2B;KCNK6;KLF9;MARCH1;NCOA7;NFIA;TMEM170B"
"76";3,4;0,065;"";18;"AKR1A1;AVPI1;CD36;F13A1;FGD2;HRH2;KLF9;MARCH1;MAT2A;MPEG1;NCF4;NCOA7;NFIA;RCAN1;RNASET2;TBXAS1;TIMP2;TSPAN4"
"77";3,39;0,0649;"SPI1 (directAnnotation). ";17;"AVPI1;CD302;CD36;FGD2;GRN;HBEGF;HNMT;HRH2;KLF9;MARCH1;METTL7A;MPEG1;NCF4;NCOA7;P2RY13;SIGLEC10;TBXAS1"
"78";3,39;0,0649;"";6;"AKR1A1;CTSD;MARCH1;MEGF9;NCOA7;TIMP2"
"79";3,38;0,0649;"SPIB (directAnnotation). ";22;"AKR1A1;CD302;CD36;F13A1;FGD2;GRN;HNMT;HRH2;IFNGR1;ITGA4;ITM2B;MARCH1;MGST2;MPEG1;NCF4;NCOA7;P2RY13;PRKAG2-AS1;RNF141;SIGLEC12;TBXAS1;TMEM170B"
"80";3,38;0,0648;"";8;"CD36;CD81;DRAM2;FABP5;MARCH1;NCOA7;NFIA;YWHAH"
"81";3,37;0,0647;"TEF (directAnnotation). ";6;"FGD2;HBEGF;ITM2B;KCNK6;KLF9;TMEM170B"
"82";3,37;0,0647;"HLF (inferredBy_Orthology). ";12;"FGD2;HBEGF;IFNGR1;ITGA4;ITM2B;KCNK6;KLF9;MARCH1;NCOA7;NFIA;RCAN1;TMEM170B"
"83";3,37;0,0647;"ZNF735 (directAnnotation). ";6;"ATOX1;KLF9;MEGF9;NFIA;TIMP2;TSPAN4"
"84";3,36;0,0646;"ZBTB7C (directAnnotation). ";7;"AKR1A1;DRAM2;HBEGF;MEGF9;NCOA7;NFIA;RCAN1"
"85";3,35;0,0644;"";10;"CD36;CD81;CTSA;GABARAPL1;ITM2B;KLF9;MARCH1;NCOA7;NFIA;TMEM170B"
"86";3,34;0,0643;"HNF4A (directAnnotation). ";5;"AKR1A1;HRH2;ITGA4;MEGF9;RNF141"
"87";3,34;0,0642;"EP300 (directAnnotation). ";9;"AKR1A1;CD36;HNMT;HRH2;KCNK6;MPEG1;NFIA;SIGLEC10;SIGLEC12"
"88";3,33;0,0642;"";10;"DRAM2;FGL2;IFNGR1;ITGA4;KCNK6;LRRC75A;MARCH1;NCOA7;NFIA;TIMP2"
"89";3,32;0,0641;"ZNF436 (directAnnotation). ";18;"AKR1A1;CD81;CTSD;F13A1;FGD2;HLA-DMA;HRH2;KCNK6;LRRC25;LRRC75A;MARCH1;MEGF9;NCF4;RCAN1;SIGLEC10;TESC;TIMP2;TSPAN4"
"90";3,32;0,0641;"";8;"AVPI1;GABARAPL1;IFNGR1;KLF9;NFIA;RAD51C;RCAN1;YWHAH"
"91";3,32;0,064;"STAT5A (directAnnotation). ";6;"CD36;DRAM2;KLF9;MPEG1;NCOA7;P2RY13"
"92";3,31;0,064;"NFIL3 (directAnnotation). ";10;"FGD2;HBEGF;HRH2;ITM2B;KCNK6;KLF9;NCOA7;NFIA;RCAN1;TMEM170B"
"93";3,31;0,064;"HNF4G (directAnnotation). ";4;"CD36;FABP5;NCOA7;NPC2"
"94";3,31;0,0639;"";6;"CD36;DRAM2;F13A1;KLF9;MARCH1;NCOA7"
"95";3,31;0,0639;"ATF2 (directAnnotation). ";19;"AVPI1;CD36;FGD2;GABARAPL1;HBEGF;HRH2;IFNGR1;ITM2B;KCNK6;KLF9;MARCH1;MAT2A;NCOA7;NFIA;RAD51C;RCAN1;RNF141;TMEM170B;YWHAH"
"96";3,3;0,0638;"";5;"CD81;ITM2B;KCNK6;LRRC25;NCOA7"
"97";3,3;0,0637;"BCL6B (directAnnotation). ";5;"HRH2;ITGA4;MARCH1;MEGF9;RPN2"
"98";3,29;0,0636;"ZNF546 (directAnnotation). ";21;"AOAH;ATOX1;C1orf56;CD81;CHCHD10;F13A1;FGL2;HLA-DMA;HRH2;ITGA4;MARCH1;NENF;NFIA;NPC2;PPT1;PRAM1;PRCP;RCAN1;RNF130;SAMHD1;TESC"
"99";3,29;0,0636;"MYC (directAnnotation). ";11;"FABP5;HRH2;KLF9;LRRC75A;MAT2A;NCOA7;NFIA;PRKAG2-AS1;RPN2;TIMP2;TSPAN4"
"100";3,28;0,0636;"HNF4A (directAnnotation). ";11;"AVPI1;CD36;CPVL;HRH2;IFNGR1;MEGF9;NCOA7;RNF141;SAMHD1;SIGLEC12;TBXAS1"
"101";3,28;0,0636;"";5;"CD302;DRAM2;HRH2;ITM2B;MARCH1"
"102";3,28;0,0635;"ATF2 (directAnnotation). ";15;"AVPI1;FGD2;HRH2;IFNGR1;ITM2B;KCNK6;KLF9;MARCH1;MAT2A;NCOA7;NFIA;RAD51C;RCAN1;TMEM170B;YWHAH"
