"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"165";3,03;0,165;"NKX2-2 (inferredBy_Orthology). ";24;"ADA;ARID3A;BCL11A;CCDC71L;CHST7;DUSP2;EREG;FSTL3;LPXN;MMP19;NFATC1;NFKBID;NR4A3;PHLDB1;PRDM1;PRDM8;RAB7B;RASGRP3;REV3L;SFMBT2;SLC16A6;TIPARP;TPRA1;UBASH3B"
"166";3,03;0,165;"CNOT4 (inferredBy_Orthology). ";10;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;NFATC1;REV3L;SLC16A6;UBASH3B"
"167";3,03;0,165;"LBX2 (inferredBy_Orthology). ";9;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;NFATC1;REV3L;UBASH3B"
"168";3,03;0,165;"CDX2 (inferredBy_Orthology). ";10;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;REV3L;UBASH3B"
"169";3,03;0,165;"SETDB1 (directAnnotation). ";11;"ARID3A;BCL11A;CCDC71L;GFOD1;LPXN;MAFF;NFATC1;RASGRP3;REV3L;TIPARP;UBASH3B"
"170";3,03;0,165;"EN1 (inferredBy_Orthology). ";10;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;REV3L;UBASH3B"
"171";3,02;0,165;"";24;"ADA;ARID3A;BCL11A;EIF4E;EREG;FSTL3;GFOD1;INSIG1;KDM6B;MAFF;NFATC1;NR4A3;PRDM1;PRDM8;RAB7B;RASGRP3;RBBP8;REV3L;SFMBT2;THAP2;TIPARP;TPRA1;UBASH3B;ZSCAN5A"
"172";3,01;0,165;"NKX2-5 (inferredBy_Orthology). ";26;"ADA;ARID3A;BCL11A;CCDC71L;CDK1;DUSP2;EIF4E;EREG;FSTL3;GFOD1;IL10;INSIG1;NFATC1;NFKBID;PRDM1;PRDM8;RASGRP3;RBBP8;REV3L;SFMBT2;SLC16A6;THAP2;TIPARP;TPRA1;TTYH2;UBASH3B"
"173";3,01;0,164;"";9;"ADA;ARID3A;BCL11A;FSTL3;INSIG1;MAFF;NFATC1;REV3L;UBASH3B"
"174";3,01;0,164;"";4;"BCL11A;INSIG1;NFATC1;NR4A3"
"175";3;0,164;"TBP; TBPL1; TBPL2 (inferredBy_Orthology). ";12;"ADA;ARID3A;BCL11A;CCDC71L;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;NFKBID;REV3L;UBASH3B"
"176";3;0,164;"";7;"ARID3A;BCL11A;FSTL3;INSIG1;NFATC1;NR4A3;REV3L"
"177";3;0,164;"";8;"BCL11A;IL10;INSIG1;NFATC1;NR4A3;PRDM8;RBBP8;SFMBT2"
"178";NA;NA;NA;NA;NA
"179";NA;NA;NA;NA;NA
"180";NA;NA;NA;NA;NA
"181";NA;NA;NA;NA;NA
"182";NA;NA;NA;NA;NA
"183";NA;NA;NA;NA;NA
"184";NA;NA;NA;NA;NA
"185";NA;NA;NA;NA;NA
"186";NA;NA;NA;NA;NA
"187";NA;NA;NA;NA;NA
"188";NA;NA;NA;NA;NA
"189";NA;NA;NA;NA;NA
"190";NA;NA;NA;NA;NA
"191";NA;NA;NA;NA;NA
"192";NA;NA;NA;NA;NA
"193";NA;NA;NA;NA;NA
"194";NA;NA;NA;NA;NA
"195";NA;NA;NA;NA;NA
"196";NA;NA;NA;NA;NA
"197";NA;NA;NA;NA;NA
"198";NA;NA;NA;NA;NA
"199";NA;NA;NA;NA;NA
"200";NA;NA;NA;NA;NA
