"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"152";3,28;0,089;"HSF1; HSF2; HSF4 (inferredBy_Orthology). ";7;"AKR1B1;DHRS3;LMO2;MLEC;RGS10;SPATS2L;ZFAND5"
"153";3,27;0,0889;"HSF1; HSF2; HSF4 (inferredBy_Orthology). ";7;"AKR1B1;DHRS3;LMO2;MLEC;RGS10;SPATS2L;ZFAND5"
"154";3,27;0,0888;"";10;"ADK;EVL;FAM110A;HIC1;HLA-DMB;JAML;NUCKS1;PALLD;RGS1;ZFAND5"
"155";3,27;0,0888;"";8;"AKR1B1;FAM110A;GLO1;HLA-DQB1;HLA-DRB1;MLEC;NUCKS1;YPEL2"
"156";3,27;0,0888;"";9;"AKR1B1;BORCS5;CD72;GRASP;HLA-DOA;JAML;LMO2;PALLD;RGS10"
"157";3,26;0,0888;"";8;"CLEC11A;CSF1R;DBNDD2;JAML;SDSL;SPATS2L;YPEL2;ZFAND5"
"158";3,25;0,0886;"";8;"CD72;CSF1R;GRASP;LMO2;NUCKS1;PALLD;SPATS2L;ZFAND5"
"159";3,25;0,0885;"ELF1; ELF2; ELK1; ELK4; ERF; ERG; ETS1; ETS2; ETV7; FLI1; TCF7L2 (directAnnotation). ";5;"CD101;CD72;LMO2;RGS1;RGS10"
"160";3,24;0,0883;"RELA (directAnnotation). ";19;"CCDC107;CLEC10A;CLEC11A;DHRS3;FAM110A;GRASP;HLA-DMB;HLA-DQA1;HLA-DQA2;JAML;LMO2;NUCKS1;PALLD;PID1;PLD4;PTMS;RGS1;SPATS2L;YPEL2"
"161";3,24;0,0883;"MEF2A (directAnnotation). ";16;"ADK;AKR1B1;ARL4C;CCDC107;CD101;CSF1R;CYSLTR1;DBNDD2;DHRS3;FAM110A;GRASP;JAML;PALLD;RGS1;SPATS2L;ZFAND5"
"162";3,24;0,0883;"";10;"AKR1B1;CD101;CSF1R;EVL;GLO1;LMO2;NUCKS1;PTMS;SPATS2L;YPEL2"
"163";3,23;0,0881;"RFX5 (directAnnotation). ";6;"ADK;HLA-DMB;HLA-DOA;HLA-DPA1;HLA-DQB1;HLA-DRB1"
"164";3,22;0,088;"MEF2C (directAnnotation). ";20;"ADK;AKR1B1;ALOX15B;ARL4C;BORCS5;CCDC107;CD101;CYSLTR1;CYSLTR2;DBNDD2;DHRS3;EIF3L;FAM110A;JAML;LMO2;NUCKS1;PALLD;RGS10;SPATS2L;ZFAND5"
"165";3,22;0,0879;"REL (directAnnotation). ";24;"ARPIN;CCDC107;CD101;CLEC10A;CREBL2;CYSLTR2;DBNDD2;DHRS3;FAM110A;GPR183;GRASP;HLA-DMB;HLA-DQA1;HLA-DQA2;IL18;JAML;LMO2;NUCKS1;PALLD;PID1;RGS1;SDS;SPATS2L;ZFAND5"
"166";3,2;0,0877;"DNTTIP1 (directAnnotation). ";10;"AKR1B1;CD72;HLA-DRB1;JAML;LMO2;PEBP1;RGS1;SHTN1;SPATS2L;ZNF331"
"167";3,2;0,0877;"HIVEP1; HIVEP2; HIVEP3; ZNF831 (inferredBy_Orthology). ";7;"CCDC107;DHRS3;FAM110A;HLA-DQA1;HLA-DQA2;PALLD;PLD4"
"168";3,2;0,0877;"";9;"ADK;AKR1B1;BORCS5;DHRS3;GRASP;HIC1;LMO2;PLA2G7;PTMS"
"169";3,19;0,0875;"HIVEP1 (directAnnotation). ";19;"AKR1B1;ARL2;CCDC107;CYSLTR2;DHRS3;EIF3L;FAM110A;HLA-DMB;HLA-DOA;HLA-DQA1;HLA-DQA2;IL18;JAML;PALLD;PID1;PLD4;PTMS;SPATS2L;ZNF331"
"170";3,19;0,0875;"BORCS8-MEF2B; MEF2A; MEF2B; MEF2C; MEF2D (inferredBy_Orthology). ";19;"ADK;AKR1B1;ARL4C;BORCS5;CCDC107;CCDC112;CD101;CYSLTR1;DBNDD2;EIF3L;EVL;FAM110A;GRASP;HLA-DQA2;JAML;PALLD;RGS1;SPATS2L;ZFAND5"
"171";3,19;0,0874;"RELA (directAnnotation). ";19;"CCDC107;CLEC10A;CLEC11A;DHRS3;FAM110A;GRASP;HLA-DMB;HLA-DQA1;HLA-DQA2;JAML;LMO2;NUCKS1;PALLD;PID1;PLD4;PTMS;RGS1;SPATS2L;YPEL2"
"172";3,19;0,0874;"NFKB1; NFKB2; RELA (directAnnotation). POLD2; REL (inferredBy_Orthology). ";20;"CCDC107;CLEC10A;CLEC11A;DHRS3;FAM110A;HLA-DMB;HLA-DOA;HLA-DQA1;HLA-DQA2;IL18;JAML;LMO2;NUCKS1;PALLD;PID1;PLD4;PTMS;RGS1;SPATS2L;YPEL2"
"173";3,17;0,0871;"MYB; ZEB1 (directAnnotation). ";11;"ARL2;BORCS5;CYSLTR2;DHRS3;EVL;FAM110A;GLO1;JAML;LMO2;PLA2G7;SDSL"
"174";3,17;0,0871;"SPI1 (inferredBy_Orthology). ";25;"CD101;CD72;CHMP1B;CLEC10A;CREBL2;DHRS3;DNAJC4;FAM110A;GPR183;HIC1;HLA-DOA;HLA-DQA2;IL18;ITGB7;JAML;LMO2;MLEC;PLD4;RGS1;RGS10;RNASE6;SDS;SPATS2L;SRGAP1;ZFAND5"
"175";3,17;0,0871;"MECOM (directAnnotation). ";10;"CREBL2;CYSLTR1;FAM110A;HIC1;HLA-DMB;HLA-DRB1;LMO2;PID1;SDSL;SPATS2L"
"176";3,16;0,087;"ZNF266 (directAnnotation). ";12;"BORCS5;CCDC107;CHMP1B;DBNDD2;DNMT1;FAM110A;HIC1;IL18;MLEC;RGS1;RGS10;SLAMF8"
"177";3,15;0,0868;"NKX2-5 (inferredBy_Orthology). ";9;"CYSLTR2;HIC1;HLA-DQB1;JAML;LMO2;PALLD;RGS10;SPATS2L;YPEL2"
"178";3,15;0,0868;"ERG (directAnnotation). ";12;"CHMP1B;CLEC10A;CYSLTR1;DHRS3;DNAJC4;FAM110A;GRASP;JAML;LMO2;RGS10;RNASE6;SRGAP1"
"179";3,15;0,0868;"MAFK (directAnnotation). ";11;"DHRS3;EIF2AK4;FAM110A;GLO1;GPR183;ITGB7;LMO2;PEBP1;RGS1;RNASE6;SPATS2L"
"180";3,13;0,0865;"";27;"BORCS5;CCDC107;CD101;CD72;CLEC10A;DHRS3;DNAJC4;DNMT1;EVL;FAM110A;HIC1;HLA-DMB;HLA-DOA;HLA-DQA1;HLA-DQA2;HLA-DRB1;JAML;LMO2;MLEC;NUCKS1;PALLD;PLA2G7;RGS10;RNASE6;SPATS2L;VEGFB;ZFAND5"
"181";3,13;0,0865;"MEF2B (directAnnotation). ";9;"ADK;AKR1B1;ARL4C;CD101;EIF3L;FAM110A;PALLD;RGS1;ZFAND5"
"182";3,13;0,0864;"ZNF133 (directAnnotation). ";18;"BORCS5;CCDC107;CREBL2;CSF1R;CYSLTR1;DHRS3;DNAJC4;GLO1;GPR183;HLA-DOA;LMO2;MLEC;PEBP1;PRMT9;RGS1;SDSL;SPATS2L;ZFAND5"
"183";3,13;0,0864;"RAD21 (directAnnotation). ";8;"CSF1R;DHRS3;ITGB7;LMO2;PEBP1;PLA2G7;RNASE6;SPATS2L"
"184";3,12;0,0862;"ZFP3 (inferredBy_Orthology). ";10;"ARL2;ARL4C;CCDC112;CSF1R;CYSLTR2;GPR183;HLA-DMB;LMO2;SLAMF8;SPATS2L"
"185";3,12;0,0862;"";8;"ADK;ARL2;ARPIN;GRASP;HLA-DOA;MLEC;PTMS;YPEL2"
"186";3,1;0,086;"FOXJ3; TBX21 (directAnnotation). ";7;"CLEC11A;HIC1;JAML;RGS1;RGS10;SPATS2L;YPEL2"
"187";3,1;0,086;"RFX5 (directAnnotation). ";16;"ADK;CLEC11A;CYSLTR2;DHRS3;FAM110A;GPR183;HLA-DMB;HLA-DOA;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRB1;RGS10;YPEL2"
"188";3,09;0,0858;"ZNF699 (directAnnotation). ";8;"ARPIN;DHRS3;FAM110A;GLO1;HIC1;PLD4;PTMS;SPATS2L"
"189";3,09;0,0858;"ETV2 (directAnnotation). ";9;"CD72;CHMP1B;CLEC11A;CYSLTR1;FAM110A;LMO2;RGS10;RNASE6;ZFAND5"
"190";3,09;0,0857;"KLF17; KLF18 (inferredBy_Orthology). ";7;"CCDC107;FAM110A;HIC1;MLEC;PALLD;SPATS2L;ZFAND5"
"191";3,08;0,0856;"ZNF780B (directAnnotation). ";9;"CLEC11A;CYSLTR1;FAM110A;GRASP;HIC1;JAML;RGS10;RNASE6;SPATS2L"
"192";3,08;0,0856;"";9;"HIC1;MLEC;PALLD;PEBP1;PLD4;RGS10;SPATS2L;SRGAP1;ZFAND5"
"193";3,08;0,0856;"GABPA; PAX4 (directAnnotation). ";20;"ARPIN;CCDC107;CD101;CD72;CHMP1B;CLEC10A;CLEC11A;CSF1R;DHRS3;HLA-DMB;HLA-DPB1;IL18;LMO2;PID1;PLA2G7;PLD4;RGS1;SDS;SDSL;SPATS2L"
"194";3,08;0,0855;"ARID3A; NKX2-4 (directAnnotation). ";6;"FAM110A;LMO2;NUCKS1;PALLD;RGS10;ZFAND5"
"195";3,08;0,0855;"ZNF226 (directAnnotation). ";16;"CD72;CSF1R;CST3;DHRS3;DNMT1;FAM110A;GRASP;HIC1;HLA-DMB;HLA-DQB1;HLA-DRB1;ITGB7;PLA2G7;RGS10;SHTN1;ZFAND5"
"196";3,07;0,0853;"MEF2C (directAnnotation). ";21;"ADK;AKR1B1;ARL4C;BORCS5;CCDC107;CREBL2;CYSLTR1;CYSLTR2;DBNDD2;DHRS3;DNAJC4;EIF3L;FAM110A;HIC1;JAML;LMO2;NUCKS1;PALLD;PID1;RGS10;ZFAND5"
"197";3,05;0,0851;"";8;"DHRS3;DNMT1;OPN3;PALLD;SHTN1;SPATS2L;YPEL2;ZNF331"
"198";3,05;0,085;"RELA (inferredBy_Orthology). ";14;"CCDC107;DHRS3;HLA-DMB;HLA-DQA1;HLA-DQA2;IL18;JAML;LMO2;NUCKS1;PALLD;PID1;PLD4;PTMS;RGS1"
"199";3,03;0,0847;"ERG (inferredBy_Orthology). ";22;"ARPIN;BORCS5;CD101;CD72;CHMP1B;CLEC10A;CLEC11A;DNAJC4;EIF3L;EVL;FAM110A;GRASP;HIC1;ITGB7;JAML;LMO2;PLA2G7;PLD4;RGS1;RNASE6;SRGAP1;ZFAND5"
"200";3,03;0,0847;"NFKB2 (directAnnotation). ";12;"BORCS5;CCDC107;DHRS3;FAM110A;HLA-DMB;HLA-DOA;HLA-DQA1;HLA-DQA2;LMO2;PTMS;RGS1;SPATS2L"
