"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"190";3,21;0,13;"";17;"ADCY3;ATP6V0D2;BMP2;CALCRL;CBARP;CCND2;EHF;GCNT2;GEM;HOMER1;IGLON5;IRF4;P2RY10;ST18;TCHH;XIST;ZDBF2"
"191";3,21;0,13;"POU5F1 (directAnnotation). ";8;"ADCY3;BMP2;CALCRL;CSRP2;EHF;GCNT2;P2RY10;TCHH"
"192";3,21;0,13;"JUNB (directAnnotation). ";12;"CBARP;CCND2;CKB;CSRP2;EGR4;GCNT2;GEM;HOMER1;IL20;IRF4;SHF;ZDBF2"
"193";3,2;0,129;"E2F1 (directAnnotation). ";8;"CBARP;CCND2;CKB;EHF;GEM;HOMER1;IL20;ZDBF2"
"194";3,2;0,129;"POU4F2 (directAnnotation). ";9;"CBARP;CCND2;GCNT2;IGLON5;LINC00599;ST18;TCHH;XIST;ZDBF2"
"195";3,2;0,129;"";4;"ADCY3;CBARP;CCND2;ZDBF2"
"196";3,2;0,129;"FOXA1; FOXA2; FOXA3 (directAnnotation). ";7;"A4GALT;ADCY3;CCL22;CSRP2;EHF;GEM;IGLON5"
"197";3,19;0,129;"POU2F2 (directAnnotation). ";6;"BMP2;CSRP2;EHF;GCNT2;TCHH;XIST"
"198";3,19;0,129;"SRBD1 (directAnnotation). ";7;"BMP2;CSRP2;EHF;GCNT2;GEM;P2RY10;XIST"
"199";3,19;0,129;"";12;"ADCY3;BMP2;CALCRL;CCND2;DSG2;EGR4;GEM;HOMER1;IGLON5;ST18;TCHH;ZDBF2"
"200";3,18;0,129;"ATF3 (directAnnotation). ";7;"CBARP;CKB;GCNT2;GEM;HOMER1;IL20;IRF4"
