"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"162";3,26;0,159;"GTF2IRD1; IKZF2 (directAnnotation). ";3;"LDHA;SCD;TNS1"
"163";3,26;0,159;"GATA1; GATA2; GATA3; GATA4; GATA5; GATA6; TRPS1 (inferredBy_Orthology). ";3;"CA2;KDM5B;TNS1"
"164";3,26;0,159;"GATA2 (directAnnotation). ";5;"BNIP3L;KDM5B;P4HA1;SLC2A3;TNS1"
"165";3,26;0,158;"ZFPM1 (inferredBy_Orthology). ";3;"BNIP3L;CA2;TNS1"
"166";3,26;0,158;"";3;"GPRC5A;P4HA1;TNS1"
"167";3,25;0,158;"CREB1 (directAnnotation). ";4;"BNIP3L;GPRC5A;LDHA;TNS1"
"168";3,25;0,158;"RORC (directAnnotation). ";4;"BNIP3L;CA2;FCGR2B;KDM5B"
"169";3,25;0,158;"ASCL1; BHLHE40; BHLHE41; GATA1; GATA2; GATA3; GATA4; GATA5; GATA6; HAND1; HAND2; MAX; MITF; MXD1; MXD3; MXD4; MXI1; MYC; MYCN; MYF5; MYF6; MYOD1; MYOG; NHLH1; TAL1; TAL2; TCF12; TCF3; TCF4; TFE3; TFEB; TFF3; USF1; USF2 (directAnnotation). ";4;"CA2;ERO1A;SCD;TNS1"
"170";3,24;0,158;"";2;"SCD;TNS1"
"171";3,24;0,158;"SP8 (directAnnotation). ";3;"ENO2;SH2D3A;TNS1"
"172";3,23;0,158;"";2;"BNIP3L;LDHA"
"173";3,23;0,157;"JUND (directAnnotation). ";6;"BNIP3L;GPRC5A;LDHA;RRAD;SCD;TNS1"
"174";3,23;0,157;"";2;"KDM5B;P4HA1"
"175";3,23;0,157;"E2F1 (directAnnotation). ";4;"GPRC5A;LDHA;P4HA1;TNS1"
"176";3,21;0,157;"SP8 (directAnnotation). ";3;"ENO2;SH2D3A;TNS1"
"177";3,21;0,157;"";3;"LDHA;SCD;TNS1"
"178";3,21;0,157;"ZFPM1 (directAnnotation). ";3;"BNIP3L;CA2;TNS1"
"179";3,21;0,157;"KLF15 (directAnnotation). ";4;"ENO2;KDM5B;SH2D3A;TNS1"
"180";3,2;0,156;"SRF (inferredBy_Orthology). ";4;"BNIP3L;CA2;FCGR2B;GPRC5A"
"181";3,2;0,156;"MAZ (directAnnotation). ";3;"ENO2;SH2D3A;TNS1"
"182";3,2;0,156;"";4;"BNIP3L;FCGR2B;LDHA;TNS1"
"183";3,2;0,156;"CREB1 (directAnnotation). ";5;"BNIP3L;GPRC5A;LDHA;SH2D3A;TNS1"
"184";3,2;0,156;"ZNF548 (directAnnotation). ";5;"BNIP3;KDM5B;RRAD;SCD;TNS1"
"185";3,19;0,156;"";3;"FCGR2B;SCD;TNS1"
"186";3,19;0,156;"CREB3 (directAnnotation). ";6;"BNIP3L;ENO2;KDM5B;P4HA1;RRAD;TNS1"
"187";3,19;0,156;"";3;"FCGR2B;SCD;TNS1"
"188";3,19;0,156;"SRF (inferredBy_Orthology). ";4;"BNIP3L;CA2;FCGR2B;GPRC5A"
"189";3,19;0,156;"";7;"BNIP3;BNIP3L;GPRC5A;KDM5B;LDHA;RRAD;TNS1"
"190";3,19;0,156;"NFKB2 (directAnnotation). ";3;"ENO2;RRAD;TNS1"
"191";3,18;0,156;"GATA1; GATA2; GATA3; GATA4; GATA5; GATA6; TRPS1 (inferredBy_Orthology). ";4;"CA2;KDM5B;P4HA1;TNS1"
"192";3,18;0,156;"";6;"BNIP3L;CA2;ENO2;KDM5B;RRAD;TNS1"
"193";3,17;0,155;"ZNF883 (directAnnotation). ";3;"BNIP3L;GPRC5A;TNS1"
"194";3,17;0,155;"";3;"BNIP3L;SCD;TNS1"
"195";3,17;0,155;"";3;"CA2;SCD;TNS1"
"196";3,17;0,155;"GATA2 (directAnnotation). ";5;"BNIP3L;ENO2;KDM5B;SLC2A3;TNS1"
"197";3,16;0,155;"GATA5 (directAnnotation). ";4;"CA2;KDM5B;P4HA1;TNS1"
"198";3,16;0,155;"";5;"BNIP3L;KDM5B;RRAD;SCD;TNS1"
"199";3,16;0,155;"";3;"BNIP3L;KDM5B;TNS1"
"200";3,14;0,154;"";3;"GPRC5A;SLC2A3;TNS1"
