"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"51";4,47;0,13;"IRF1; IRF2; IRF3; IRF4; IRF5; IRF7; IRF8; IRF9; POU5F1 (directAnnotation). ";15;"C1orf61;CCL5;CD274;CNKSR3;CRIM1;EDN1;EMP1;IDO1;ISG15;SLC1A2;SLC39A8;SLC7A11;SPP1;TNFSF15;ZC3HAV1"
"52";4,45;0,13;"RELA (directAnnotation). ";15;"C1orf61;CCL23;CCL5;CXCL1;CXCL5;DLL1;ETS1;GGT5;IL36G;LINC01366;MSANTD3;NEURL3;SDC2;STEAP4;TNFSF15"
"53";4,44;0,129;"RELA (directAnnotation). ";10;"CCL5;CSF3;CXCL1;CXCL5;DLL1;IL36G;LINC01366;NEURL3;STEAP4;TNFSF15"
"54";4,44;0,129;"RELA (directAnnotation). ";11;"CCL5;CSF3;CXCL1;CXCL5;DLL1;IL36G;LINC01366;MSANTD3;NEURL3;STEAP4;TNFSF15"
"55";4,43;0,129;"BCL3; NFKB1 (directAnnotation). ";11;"CCL5;CSF3;CXCL1;CXCL5;DLL1;IL36G;LINC01366;MSANTD3;NEURL3;STEAP4;TNFSF15"
"56";4,43;0,129;"RELA (directAnnotation). ";12;"CCL5;CSF3;CXCL1;CXCL5;ETS1;IL36G;LINC01366;MSANTD3;NEURL3;PTGIR;STEAP4;TNFSF15"
"57";4,43;0,129;"RELA (directAnnotation). ";11;"CCL5;CSF3;CXCL1;CXCL5;DLL1;IL36G;LINC01366;MSANTD3;NEURL3;STEAP4;TNFSF15"
"58";4,41;0,129;"CEBPD (inferredBy_Orthology). ";13;"AK4;CSF3;DEFB1;GATA2;INHBA;MMP1;NDRG1;PDSS1;PTGIR;SLC1A2;SLC7A11;STEAP4;TNFSF15"
"59";4,4;0,129;"IRF1 (directAnnotation). ";29;"ARID5B;C1orf61;C2CD4B;CCL5;CD274;CDKN2B;CNKSR3;CRIM1;EDN1;EMP1;ETS1;GATA2;GCSAML;HYDIN;IDO1;INHBA;ISG15;MSC;P2RX7;PLOD2;PPP1R17;RSAD2;SDC2;SLC1A2;SLC39A8;SLC7A11;SPP1;TNFSF15;ZC3HAV1"
"60";4,4;0,128;"RELA (directAnnotation). ";11;"CCL5;CSF3;CXCL1;CXCL5;DLL1;IL36G;LINC01366;MSANTD3;NEURL3;STEAP4;TNFSF15"
"61";4,37;0,128;"REL (directAnnotation). ";16;"CCL23;CCL5;CSF3;CXCL1;CXCL5;DLL1;ETS1;IL36G;LINC01366;MSANTD3;NEURL3;PTGIR;SDC2;SLC39A8;STEAP4;TNFSF15"
"62";4,36;0,128;"CEBPB (inferredBy_Orthology). ";15;"AK4;CCL18;CSF3;DEFB1;GATA2;INHBA;LINC01366;MMP1;NDRG1;PDSS1;PTGIR;SLC1A2;SLC7A11;STEAP4;TNFSF15"
"63";4,33;0,127;"IRF4 (directAnnotation). ";18;"C1orf61;CCL5;CD274;CNKSR3;CRIM1;CSF3;EDN1;EMP1;IDO1;ISG15;LINC01366;MSC;P2RX7;SLC1A2;SLC39A8;SLC7A11;TNFSF15;ZC3HAV1"
