"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"62";3,81;0,153;"SP7 (inferredBy_Orthology). ";4;"CREB5;PMP22;PRDX1;TMEM154"
"63";3,8;0,153;"HOXA13 (directAnnotation). ";5;"ALDH1A1;CD14;CREB5;IGFBP7;VNN1"
"64";3,79;0,152;"FOXD1 (inferredBy_Orthology). ";5;"CREB5;CREG1;FCGR1A;IGFBP7;VNN1"
"65";3,79;0,152;"ZNF687 (directAnnotation). ";3;"ALDH1A1;CREB5;PMP22"
"66";3,78;0,152;"ZNF519 (directAnnotation). ";4;"CREB5;CREG1;IGFBP7;TMEM154"
"67";3,77;0,152;"GATA3 (directAnnotation). ";8;"ALDH1A1;CREB5;IGFBP7;PMP22;PRDX1;TMEM154;UPK3A;VNN1"
"68";3,76;0,151;"";3;"CREB5;PRDX1;TNFRSF1A"
"69";3,75;0,151;"NFE2 (directAnnotation). ";5;"CREB5;PMP22;PRDX1;TMEM154;TNFRSF1A"
"70";3,73;0,151;"";3;"CREB5;IGFBP7;PRDX1"
"71";3,72;0,15;"MBTPS2 (directAnnotation). ";4;"ALDH1A1;CREB5;PMP22;TMEM154"
"72";3,72;0,15;"STAT1 (directAnnotation). ";5;"CD14;CREB5;FCGR1A;TMEM154;TNFRSF1A"
"73";3,72;0,15;"BACH1 (directAnnotation). ";5;"CREB5;PMP22;PRDX1;TMEM154;TNFRSF1A"
"74";3,71;0,15;"NR1H4; NR1I2; NR1I3; RXRA (directAnnotation). ";4;"CREB5;TMEM154;TNFRSF1A;UPK3A"
"75";3,71;0,15;"";3;"CREB5;PRDX1;TMEM154"
"76";3,71;0,15;"GATA3 (directAnnotation). ";5;"ALDH1A1;CREB5;IGFBP7;TMEM154;TNFRSF1A"
"77";3,71;0,15;"STAT3 (directAnnotation). ";2;"TMEM154;TNFRSF1A"
"78";3,71;0,15;"JUN (directAnnotation). ";3;"CREB5;IGFBP7;TNFRSF1A"
"79";3,71;0,15;"";3;"ALDH1A1;CREB5;IGFBP7"
"80";3,69;0,149;"ZNF182 (inferredBy_Orthology). ";3;"CREB5;IGFBP7;TMEM154"
"81";3,69;0,149;"FOXD2 (inferredBy_Orthology). ";5;"CREB5;CREG1;FCGR1A;IGFBP7;VNN1"
"82";3,67;0,149;"NFIL3 (inferredBy_Orthology). ";2;"ALDH1A1;CREB5"
"83";3,66;0,148;"";3;"CREB5;IGFBP7;TNFRSF1A"
"84";3,65;0,148;"NR2E3 (inferredBy_Orthology). ";7;"ALDH1A1;CREB5;PMP22;PRDX1;TMEM154;UPK3A;VNN1"
"85";3,65;0,148;"NFE2 (directAnnotation). ";6;"CREB5;CREG1;PMP22;PRDX1;TMEM154;TNFRSF1A"
"86";3,65;0,148;"ZNF182 (directAnnotation). ";3;"CREB5;IGFBP7;TMEM154"
"87";3,64;0,148;"NFE2 (directAnnotation). ";2;"CREB5;PRDX1"
"88";3,64;0,148;"STAT3 (inferredBy_Orthology). ";3;"CD14;TMEM154;TNFRSF1A"
"89";3,62;0,147;"MAX (inferredBy_Orthology). ";3;"CREB5;TMEM154;VNN1"
"90";3,62;0,147;"PAX4 (directAnnotation). ";3;"ALDH1A1;PRDX1;SDF2L1"
"91";3,62;0,147;"GIT2 (directAnnotation). ";3;"ALDH1A1;CREB5;PMP22"
"92";3,61;0,147;"JUND (directAnnotation). ";3;"CREB5;PRDX1;TNFRSF1A"
"93";3,59;0,146;"BACH1 (directAnnotation). ";5;"CREB5;CREG1;IGFBP7;PRDX1;TMEM154"
