"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"85";3,59;0,0594;"IRF9 (directAnnotation). ";16;"ASGR1;C3AR1;DYNLT1;EVI2B;IFI16;MNDA;MSRB2;NKG7;NRG1;PHC2;PSMA2;PSMB8;PSMB9;SLC7A7;TKT;ZNHIT1"
"86";3,59;0,0594;"KLF6 (inferredBy_Orthology). ";4;"BLVRB;CLIC1;HMGB2;NRG1"
"87";3,58;0,0593;"";7;"BAX;C3AR1;COTL1;GMFG;HSBP1;NDUFC2;TALDO1"
"88";3,58;0,0593;"";14;"CALM2;CFP;COPS9;DYNLT1;EVI2B;FKBP1A;GLIPR1;JDP2;LY96;MNDA;PSMB6;PSMB8;PSMB9;TRAPPC5"
"89";3,58;0,0593;"";15;"CALM2;CFP;COPS9;DYNLT1;EVI2B;FKBP1A;GLIPR1;LY96;MNDA;NRG1;PSMB6;PSMB8;PSMB9;SLC7A7;TRAPPC5"
"90";3,58;0,0593;"RFX5 (directAnnotation). ";6;"CALM2;COTL1;DYNLT1;GCA;HMGB2;JDP2"
"91";3,57;0,0591;"GABPA (inferredBy_Orthology). ";6;"CORO1A;EVI2B;HSBP1;MYL12A;PRELID1;ZNHIT1"
"92";3,57;0,0591;"EBF4 (directAnnotation). ";17;"CALM2;CFP;COPS9;COTL1;COX7A2;EVI2B;FKBP1A;HMGB2;IFITM2;LY96;MSRB2;NRG1;PLBD1;PSMB6;PSMB8;PSMB9;ZNHIT1"
"93";3,56;0,0591;"ZNF274 (directAnnotation). ";5;"CFP;COTL1;NRG1;PSMA2;SLC7A7"
"94";3,56;0,0591;"SPIB (directAnnotation). ";11;"CALM2;CD37;CFP;CORO1A;EVI2B;GLIPR1;HSBP1;PHC2;PLBD1;SLC7A7;TKT"
"95";3,56;0,059;"FOS; FOSB; FOSL1; FOSL2; JUN; JUNB; JUND; PPARG (directAnnotation). ";10;"BLVRB;CALM2;CD37;GCA;HSBP1;JDP2;MSRB2;NRG1;SLC7A7;TNFSF13B"
"96";3,55;0,0589;"KLF2 (directAnnotation). ";4;"BLVRB;CLIC1;HMGB2;NRG1"
"97";3,55;0,0588;"";5;"C3AR1;CNIH4;COX7A2;CSTA;TNFSF13B"
"98";3,54;0,0588;"";13;"CALM2;CFP;COPS9;DYNLT1;EVI2B;FKBP1A;GLIPR1;LY96;MNDA;PSMB6;PSMB8;PSMB9;TRAPPC5"
