"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"APP_ADGRE2","APP","ADGRE2",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-2.82387576059708,0.00071,0.00493913043478261
"APP_CCR1","APP","CCR1",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-2.82199510200158,0.00663,0.0297420560747664
"APP_IL12RB1","APP","IL12RB1",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-2.82199510200158,0.00555,0.0258139534883721
"KLRB1_PLAUR","KLRB1","PLAUR",208,27,5.13797780013182e-06,8.27449148346432e-07,131,-2.81840117545803,0.08296,0.221966555183947
"IL1A_CD6","IL1A","CD6",692,50,1.7093656911977e-05,1.53231323767858e-06,125,-2.81635884019585,0.22012,0.461554585152838
"KLRB1_SIRPA","KLRB1","SIRPA",208,27,5.13797780013182e-06,8.27449148346432e-07,131,-2.8105683682778,0.09815,0.251935828877005
"CD52_CD36","CD52","CD36",659,104,1.6278496972533e-05,3.18721153437144e-06,294,-2.80972550107371,0.00238,0.0132529002320186
"APP_TNFRSF21","APP","TNFRSF21",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-2.80772666209799,0.00093,0.00613186813186813
"PPIA_MERTK","PPIA","MERTK",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-2.80734682839933,0.07544,0.208275862068966
"TNF_IL6R","TNF","IL6R",1104,98,2.72708052468535e-05,3.00333394585001e-06,226,-2.80666638679976,0.18292,0.407243042671614
"APLP2_IFNGR1","APLP2","IFNGR1",882,152,2.17870020178667e-05,4.65823224254287e-06,479,-2.80407470803535,0,0
"CD58_IFNGR1","CD58","IFNGR1",214,37,5.28618869821255e-06,1.13391179588215e-06,169,-2.79938020814904,0.00048,0.00354461538461538
"TNF_IL1R1","TNF","IL1R1",1104,98,2.72708052468535e-05,3.00333394585001e-06,226,-2.79664242569543,0.25241,0.506932217573222
"IL18_SORT1","IL18","SORT1",402,65,9.93013017140862e-06,1.99200720898215e-06,282,-2.79177665802741,0.00449,0.0223105590062112
"B2M_ITGAM","B2M","ITGAM",32466,9518,0.000801969169514807,0.000291691147924494,849,-2.79128608668017,0.00446,0.0222074688796681
"ALCAM_FPR3","ALCAM","FPR3",145,30,3.5817633702842e-06,9.19387942607146e-07,127,-2.791206131282,0.07498,0.20731797235023
"CD55_LILRB2","CD55","LILRB2",698,80,1.72418678100578e-05,2.45170118028572e-06,342,-2.78991888416176,0.01076,0.0439931856899489
"CD55_CCR6","CD55","CCR6",698,80,1.72418678100578e-05,2.45170118028572e-06,342,-2.78671296114201,0.01764,0.0650322580645161
"KLRB1_ACVR1","KLRB1","ACVR1",208,27,5.13797780013182e-06,8.27449148346432e-07,131,-2.78668764514378,0.1951,0.426968094804011
"HEBP1_PLAUR","HEBP1","PLAUR",113,15,2.791305247187e-06,4.59693971303573e-07,108,-2.78613637739529,1e-05,0.000141176470588235
"CD55_CD74","CD55","CD74",698,80,1.72418678100578e-05,2.45170118028572e-06,342,-2.78531339476105,0.00013,0.00122834645669291
"KLRB1_IL10RB","KLRB1","IL10RB",208,27,5.13797780013182e-06,8.27449148346432e-07,131,-2.78452146948485,0.10034,0.256365957446809
"IL10_BCR","IL10","BCR",259,40,6.39777043381799e-06,1.22585059014286e-06,126,-2.78396412956311,0.06152,0.176401433691756
"INHBA_ADGRE2","INHBA","ADGRE2",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-2.78292702074499,0.1825,0.407063197026022
"ALCAM_FPR1","ALCAM","FPR1",145,30,3.5817633702842e-06,9.19387942607146e-07,127,-2.78276796774306,0.06809,0.191129824561403
"INHBA_CCR1","INHBA","CCR1",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-2.78106027690961,0.23211,0.480641932700604
"INHBA_IL12RB1","INHBA","IL12RB1",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-2.78106027690961,0.23037,0.477450777202072
"APP_PILRA","APP","PILRA",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-2.77927436690948,0.00056,0.00407272727272727
"HEBP1_SIRPA","HEBP1","SIRPA",113,15,2.791305247187e-06,4.59693971303573e-07,108,-2.7782977568549,1e-05,0.000141176470588235
"OSM_FPR3","OSM","FPR3",134,28,3.31004339046954e-06,8.58095413100003e-07,80,-2.77692097559242,0.02452,0.0849177489177489
"ADM_IL1RAP","ADM","IL1RAP",122,27,3.01362159430809e-06,8.27449148346432e-07,82,-2.77501752654545,0.00643,0.0291169811320755
"IL18_CD36","IL18","CD36",402,65,9.93013017140862e-06,1.99200720898215e-06,282,-2.77471328353315,5e-05,0.000545454545454545
"CD55_TLR8","CD55","TLR8",698,80,1.72418678100578e-05,2.45170118028572e-06,342,-2.77367366477227,0.10379,0.263036958817318
"OSM_FPR1","OSM","FPR1",134,28,3.31004339046954e-06,8.58095413100003e-07,80,-2.76848324877497,0.02331,0.0816700729927007
"INHBA_TNFRSF21","INHBA","TNFRSF21",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-2.76677927523846,0.19663,0.428795640326976
"ICAM2_LILRB2","ICAM2","LILRB2",103,12,2.54428708371912e-06,3.67755177042859e-07,98,-2.76628974105308,0.00034,0.00272
"SEMA4D_FPR3","SEMA4D","FPR3",133,28,3.28534157412275e-06,8.58095413100003e-07,132,-2.76611423897951,0.00711,0.0314254143646409
"CXCL12_ITGAL","CXCL12","ITGAL",204,21,5.03917053474467e-06,6.43571559825002e-07,137,-2.76511284171877,0.00171,0.0101836228287841
"IL23A_CXCR4","IL23A","CXCR4",512,74,1.26473299695553e-05,2.26782359176429e-06,87,-2.76339601067967,0.15933,0.365575525812619
"ICAM2_CCR6","ICAM2","CCR6",103,12,2.54428708371912e-06,3.67755177042859e-07,98,-2.76308621027202,0.00044,0.00336305732484076
"ICAM2_CD74","ICAM2","CD74",103,12,2.54428708371912e-06,3.67755177042859e-07,98,-2.76169625429683,2e-05,0.000258064516129032
"PPIA_ADGRE2","PPIA","ADGRE2",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-2.75978773581361,0.00014,0.00131764705882353
"PPIA_CCR1","PPIA","CCR1",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-2.75793532606445,0.00783,0.0339638989169675
"PPIA_IL12RB1","PPIA","IL12RB1",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-2.75793532606445,0.00661,0.0297078651685393
"SEMA4D_FPR1","SEMA4D","FPR1",133,28,3.28534157412275e-06,8.58095413100003e-07,132,-2.75767650361356,0.00543,0.0255
"ANXA1_MERTK","ANXA1","MERTK",1234,241,3.04820413719359e-05,7.38574980561074e-06,477,-2.75637748648169,0.0386,0.122765562913907
"IGF1_ITGAM","IGF1","ITGAM",406,122,1.00289374367958e-05,3.73884429993573e-06,216,-2.75566803147057,0.00956,0.0397642980935875
"ALCAM_SIGLEC10","ALCAM","SIGLEC10",145,30,3.5817633702842e-06,9.19387942607146e-07,127,-2.75480053678562,0.05303,0.155970588235294
"HEBP1_ACVR1","HEBP1","ACVR1",113,15,2.791305247187e-06,4.59693971303573e-07,108,-2.75439008549655,0.00204,0.0117975903614458
"IL1B_PLAUR","IL1B","PLAUR",7883,1070,0.000194724418261727,3.27915032863216e-05,493,-2.75398410360485,0.01731,0.0643095975232198
"CD52_BCR","CD52","BCR",659,104,1.6278496972533e-05,3.18721153437144e-06,294,-2.75279214244944,0.02684,0.0909830508474576
"HEBP1_IL10RB","HEBP1","IL10RB",113,15,2.791305247187e-06,4.59693971303573e-07,108,-2.75225145517444,1e-05,0.000141176470588235
"RNASET2_FPR3","RNASET2","FPR3",1481,315,3.65833900095925e-05,9.65357339737504e-06,536,-2.75134763031858,3e-05,0.000361809045226131
"CXCL12_LTBR","CXCL12","LTBR",204,21,5.03917053474467e-06,6.43571559825002e-07,137,-2.75038162453672,0.00019,0.00168265682656827
"ICAM2_TLR8","ICAM2","TLR8",103,12,2.54428708371912e-06,3.67755177042859e-07,98,-2.74997566447233,0.01037,0.0424709897610921
"IL10_CD72","IL10","CD72",259,40,6.39777043381799e-06,1.22585059014286e-06,126,-2.74927305286853,0.03479,0.112832432432432
"KLRB1_TNFRSF1A","KLRB1","TNFRSF1A",208,27,5.13797780013182e-06,8.27449148346432e-07,131,-2.74847530172194,0.12091,0.295275686673449
"IL1B_SIRPA","IL1B","SIRPA",7883,1070,0.000194724418261727,3.27915032863216e-05,493,-2.74615844171235,0.02791,0.094210970464135
"PPIA_TNFRSF21","PPIA","TNFRSF21",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-2.74364138304542,0.00028,0.00230927835051546
"RNASET2_FPR1","RNASET2","FPR1",1481,315,3.65833900095925e-05,9.65357339737504e-06,536,-2.74290379023237,4e-05,0.00045933014354067
"OSM_SIGLEC10","OSM","SIGLEC10",134,28,3.31004339046954e-06,8.58095413100003e-07,80,-2.74051586388913,0.01768,0.065079754601227
"APP_IFNGR1","APP","IFNGR1",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-2.73867160819233,1e-04,0.001
"CD1D_IL6ST","CD1D","IL6ST",266,23,6.57068314824551e-06,7.04864089332146e-07,187,-2.73854216260892,0,0
"INHBA_PILRA","INHBA","PILRA",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-2.73832433469895,0.19813,0.430717391304348
"ITGB1_IL1RAP","ITGB1","IL1RAP",465,106,1.14863446012562e-05,3.24850406387858e-06,327,-2.73236210520697,0.02637,0.0898977272727273
"SEMA4D_SIGLEC10","SEMA4D","SIGLEC10",133,28,3.28534157412275e-06,8.58095413100003e-07,132,-2.72970911802176,0.0026,0.0141818181818182
"VEGFA_IL1RAP","VEGFA","IL1RAP",1030,236,2.54428708371912e-05,7.23251848184289e-06,339,-2.72498645857789,0.07576,0.208753157290471
"IL1B_ACVR1","IL1B","ACVR1",7883,1070,0.000194724418261727,3.27915032863216e-05,493,-2.72231084893683,0.12061,0.295119266055046
"CXCL12_CALCRL","CXCL12","CALCRL",204,21,5.03917053474467e-06,6.43571559825002e-07,137,-2.72073971006011,7e-04,0.00489795918367347
"IL1B_IL10RB","IL1B","IL10RB",7883,1070,0.000194724418261727,3.27915032863216e-05,493,-2.72011081041208,0.02594,0.0888102710413695
"CD52_CD72","CD52","CD72",659,104,1.6278496972533e-05,3.18721153437144e-06,294,-2.71809205982128,0.00576,0.0264321223709369
"IL18_BCR","IL18","BCR",402,65,9.93013017140862e-06,1.99200720898215e-06,282,-2.71777619428883,0.00557,0.0258568665377176
"HEBP1_TNFRSF1A","HEBP1","TNFRSF1A",113,15,2.791305247187e-06,4.59693971303573e-07,108,-2.71620560092563,0,0
"THBS1_CD6","THBS1","CD6",5434,421,0.000134229670028444,1.29020774612536e-05,454,-2.7157230908118,0.16577,0.376105860113422
"PPIA_PILRA","PPIA","PILRA",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-2.71518371653054,3e-05,0.000361809045226131
"RNASET2_SIGLEC10","RNASET2","SIGLEC10",1481,315,3.65833900095925e-05,9.65357339737504e-06,536,-2.71493576374888,0,0
"ANXA1_ADGRE2","ANXA1","ADGRE2",1234,241,3.04820413719359e-05,7.38574980561074e-06,477,-2.70881993057869,1e-05,0.000141176470588235
"ANXA1_CCR1","ANXA1","CCR1",1234,241,3.04820413719359e-05,7.38574980561074e-06,477,-2.70696644605507,0.00263,0.0142483069977427
"ANXA1_IL12RB1","ANXA1","IL12RB1",1234,241,3.04820413719359e-05,7.38574980561074e-06,477,-2.70696644605507,0.00233,0.0131576470588235
"CXCL12_PLXNB2","CXCL12","PLXNB2",204,21,5.03917053474467e-06,6.43571559825002e-07,137,-2.70623211922333,0.00047,0.00351401869158878
"CXCL12_BSG","CXCL12","BSG",204,21,5.03917053474467e-06,6.43571559825002e-07,137,-2.70186696433647,0,0
"TNF_IL6ST","TNF","IL6ST",1104,98,2.72708052468535e-05,3.00333394585001e-06,226,-2.70064068311143,0.274,0.539016393442623
"APLP2_SORT1","APLP2","SORT1",882,152,2.17870020178667e-05,4.65823224254287e-06,479,-2.69980775900492,0.0122,0.048396694214876
"INHBA_IFNGR1","INHBA","IFNGR1",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-2.69771725537211,0.19206,0.423280733944954
"CD58_SORT1","CD58","SORT1",214,37,5.28618869821255e-06,1.13391179588215e-06,169,-2.69509664574763,0.05401,0.158493887530562
"CD1D_ITGAV","CD1D","ITGAV",266,23,6.57068314824551e-06,7.04864089332146e-07,187,-2.69479567055904,0.00374,0.0193448275862069
"ADM_FPR3","ADM","FPR3",122,27,3.01362159430809e-06,8.27449148346432e-07,82,-2.69403616324959,0.00463,0.0227704918032787
"ANXA1_TNFRSF21","ANXA1","TNFRSF21",1234,241,3.04820413719359e-05,7.38574980561074e-06,477,-2.69267347352769,7e-05,0.000746666666666667
"CXCL12_CLEC2D","CXCL12","CLEC2D",204,21,5.03917053474467e-06,6.43571559825002e-07,137,-2.68712887644849,0.00047,0.00351401869158878
"CXCL12_FLT1","CXCL12","FLT1",204,21,5.03917053474467e-06,6.43571559825002e-07,137,-2.68711822070631,0.02946,0.0980638002773925
"ADM_FPR1","ADM","FPR1",122,27,3.01362159430809e-06,8.27449148346432e-07,82,-2.68559861514122,0.00377,0.0193747323340471
"IL1B_TNFRSF1A","IL1B","TNFRSF1A",7883,1070,0.000194724418261727,3.27915032863216e-05,493,-2.68406425914134,0.03653,0.117208556149733
"IL18_CD72","IL18","CD72",402,65,9.93013017140862e-06,1.99200720898215e-06,282,-2.68307943106456,0.00025,0.00211267605633803
"APLP2_CD36","APLP2","CD36",882,152,2.17870020178667e-05,4.65823224254287e-06,479,-2.68273853339679,0.00018,0.00161194029850746
"CD55_FPR2","CD55","FPR2",698,80,1.72418678100578e-05,2.45170118028572e-06,342,-2.68056530895616,0.16306,0.370942180094787
"CD58_CD36","CD58","CD36",214,37,5.28618869821255e-06,1.13391179588215e-06,169,-2.67804073635684,0.01097,0.0447755102040816
"CD1D_IL10RA","CD1D","IL10RA",266,23,6.57068314824551e-06,7.04864089332146e-07,187,-2.67602652464498,0,0
"PPIA_IFNGR1","PPIA","IFNGR1",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-2.67457218771142,0,0
"ALCAM_MERTK","ALCAM","MERTK",145,30,3.5817633702842e-06,9.19387942607146e-07,127,-2.67312330272239,0.30972,0.590849880857824
"IL10_CXCR4","IL10","CXCR4",259,40,6.39777043381799e-06,1.22585059014286e-06,126,-2.66772952066727,0.02979,0.0987513812154696
"BST2_ITGAM","BST2","ITGAM",601,192,1.48457916244194e-05,5.88408283268574e-06,390,-2.66733466136059,0.01209,0.0481990049751244
"ANXA1_PILRA","ANXA1","PILRA",1234,241,3.04820413719359e-05,7.38574980561074e-06,477,-2.66421601154064,2e-05,0.000258064516129032
"IL23A_PLAUR","IL23A","PLAUR",512,74,1.26473299695553e-05,2.26782359176429e-06,87,-2.66339636175835,0.21151,0.450382978723404
"OSM_MERTK","OSM","MERTK",134,28,3.31004339046954e-06,8.58095413100003e-07,80,-2.658836269811,0.16167,0.369179828734539
"ADM_SIGLEC10","ADM","SIGLEC10",122,27,3.01362159430809e-06,8.27449148346432e-07,82,-2.65763125057253,0.00249,0.0137379310344828
"TNF_ITGAV","TNF","ITGAV",1104,98,2.72708052468535e-05,3.00333394585001e-06,226,-2.65691344024865,0.37656,0.674939507094847
"ICAM2_FPR2","ICAM2","FPR2",103,12,2.54428708371912e-06,3.67755177042859e-07,98,-2.65687325013713,0.02285,0.0804105571847507
"IL23A_SIRPA","IL23A","SIRPA",512,74,1.26473299695553e-05,2.26782359176429e-06,87,-2.6555682598303,0.22227,0.464675958188153
"ICAM1_IL1RAP","ICAM1","IL1RAP",1564,377,3.86336407663758e-05,1.15536418120965e-05,373,-2.65180658757607,0.07883,0.214018099547511
"ITGB1_FPR3","ITGB1","FPR3",465,106,1.14863446012562e-05,3.24850406387858e-06,327,-2.65136372649624,0.01542,0.0585569620253165
"SEMA4D_MERTK","SEMA4D","MERTK",133,28,3.28534157412275e-06,8.58095413100003e-07,132,-2.64802957599973,0.15393,0.355523076923077
"LRPAP1_IL1RAP","LRPAP1","IL1RAP",277,67,6.84240312806017e-06,2.05329973848929e-06,209,-2.64684326707081,0.00853,0.0366225402504472
"LGALS9_IL1RAP","LGALS9","IL1RAP",450,109,1.11158173560544e-05,3.3404428581393e-06,342,-2.64479288375366,0.01631,0.0611625
"CXCL12_ADGRE5","CXCL12","ADGRE5",204,21,5.03917053474467e-06,6.43571559825002e-07,137,-2.6442198246983,0.00012,0.00116129032258065
"VEGFA_FPR3","VEGFA","FPR3",1030,236,2.54428708371912e-05,7.23251848184289e-06,339,-2.64398489522617,0.06467,0.184142348754448
"ITGB1_FPR1","ITGB1","FPR1",465,106,1.14863446012562e-05,3.24850406387858e-06,327,-2.64292103652168,0.01144,0.0462222222222222
"TNF_IL10RA","TNF","IL10RA",1104,98,2.72708052468535e-05,3.00333394585001e-06,226,-2.63812248938119,0.31538,0.597632202052092
"CD52_CXCR4","CD52","CXCR4",659,104,1.6278496972533e-05,3.18721153437144e-06,294,-2.63654433071025,0.0013,0.00814621409921671
"CCL20_LILRA4","CCL20","LILRA4",2766,101,6.83252240152145e-05,3.09527274011073e-06,215,-2.63591646514878,0.11962,0.293546012269939
"VEGFA_FPR1","VEGFA","FPR1",1030,236,2.54428708371912e-05,7.23251848184289e-06,339,-2.63554124351738,0.05561,0.16236496350365
"APP_SORT1","APP","SORT1",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-2.63437336244865,0.01754,0.0648628659476117
"RNASET2_MERTK","RNASET2","MERTK",1481,315,3.65833900095925e-05,9.65357339737504e-06,536,-2.63328930496355,0.05605,0.163252427184466
"IL23A_ACVR1","IL23A","ACVR1",512,74,1.26473299695553e-05,2.26782359176429e-06,87,-2.63170935863186,0.26854,0.531323990107172
"IL23A_IL10RB","IL23A","IL10RB",512,74,1.26473299695553e-05,2.26782359176429e-06,87,-2.62952087979758,0.22848,0.474352941176471
"APLP2_BCR","APLP2","BCR",882,152,2.17870020178667e-05,4.65823224254287e-06,479,-2.62580723120913,0.01533,0.0583074484944532
"ALCAM_ADGRE2","ALCAM","ADGRE2",145,30,3.5817633702842e-06,9.19387942607146e-07,127,-2.62559245768967,0.12643,0.305149748743719
"ALCAM_CCR1","ALCAM","CCR1",145,30,3.5817633702842e-06,9.19387942607146e-07,127,-2.62372029417791,0.18587,0.412662349676226
"ALCAM_IL12RB1","ALCAM","IL12RB1",145,30,3.5817633702842e-06,9.19387942607146e-07,127,-2.62372029417791,0.18196,0.406236279069767
"ANXA1_IFNGR1","ANXA1","IFNGR1",1234,241,3.04820413719359e-05,7.38574980561074e-06,477,-2.62360481616624,0,0
"CXCL12_IL18R1","CXCL12","IL18R1",204,21,5.03917053474467e-06,6.43571559825002e-07,137,-2.62252583963774,0.00078,0.00534857142857143
"CD58_BCR","CD58","BCR",214,37,5.28618869821255e-06,1.13391179588215e-06,169,-2.6210962854133,0.06763,0.190283704572098
"CD99_IL1RAP","CD99","IL1RAP",207,51,5.11327598378504e-06,1.56295950243215e-06,182,-2.62024731608704,0.01305,0.0507617504051864
"VEGFB_IL1RAP","VEGFB","IL1RAP",158,39,3.90288698279244e-06,1.19520432538929e-06,143,-2.61755825622776,0.01906,0.0694142640364188
"APP_CD36","APP","CD36",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-2.61732922413689,0.0023,0.0130188679245283
"CCL5_IL1RAP","CCL5","IL1RAP",182,45,4.49573057511535e-06,1.37908191391072e-06,129,-2.6151246670774,0.2202,0.461554585152838
"ITGB1_SIGLEC10","ITGB1","SIGLEC10",465,106,1.14863446012562e-05,3.24850406387858e-06,327,-2.61495313132222,0.00321,0.0168947368421053
"OSM_ADGRE2","OSM","ADGRE2",134,28,3.31004339046954e-06,8.58095413100003e-07,80,-2.61130754732561,0.04019,0.126915789473684
"KLRB1_LILRB2","KLRB1","LILRB2",208,27,5.13797780013182e-06,8.27449148346432e-07,131,-2.61031192647864,0.21711,0.457073684210526
"CD55_ITGAL","CD55","ITGAL",698,80,1.72418678100578e-05,2.45170118028572e-06,342,-2.61018174058208,0.11373,0.284621480709072
"ALCAM_TNFRSF21","ALCAM","TNFRSF21",145,30,3.5817633702842e-06,9.19387942607146e-07,127,-2.60944418865651,0.14037,0.330423529411765
"OSM_CCR1","OSM","CCR1",134,28,3.31004339046954e-06,8.58095413100003e-07,80,-2.6094339017225,0.06981,0.195728971962617
"OSM_IL12RB1","OSM","IL12RB1",134,28,3.31004339046954e-06,8.58095413100003e-07,80,-2.6094339017225,0.06696,0.189063529411765
"VEGFA_SIGLEC10","VEGFA","SIGLEC10",1030,236,2.54428708371912e-05,7.23251848184289e-06,339,-2.60757323705649,0.03261,0.106626702997275
"KLRB1_CCR6","KLRB1","CCR6",208,27,5.13797780013182e-06,8.27449148346432e-07,131,-2.60710680702131,0.23378,0.483266149870801
"KLRB1_CD74","KLRB1","CD74",208,27,5.13797780013182e-06,8.27449148346432e-07,131,-2.60571046746233,0.15876,0.364616267942584
"IL18_CXCR4","IL18","CXCR4",402,65,9.93013017140862e-06,1.99200720898215e-06,282,-2.60153324772523,0,0
"SEMA4D_ADGRE2","SEMA4D","ADGRE2",133,28,3.28534157412275e-06,8.58095413100003e-07,132,-2.6005008078906,0.01326,0.0514119547657512
"CD47_ITGAM","CD47","ITGAM",197,66,4.86625782031716e-06,2.02265347373572e-06,194,-2.5987128901441,0.04266,0.132901554404145
"SEMA4D_CCR1","SEMA4D","CCR1",133,28,3.28534157412275e-06,8.58095413100003e-07,132,-2.59862719598048,0.04275,0.132901554404145
"SEMA4D_IL12RB1","SEMA4D","IL12RB1",133,28,3.28534157412275e-06,8.58095413100003e-07,132,-2.59862719598048,0.04062,0.127937007874016
"CD55_LTBR","CD55","LTBR",698,80,1.72418678100578e-05,2.45170118028572e-06,342,-2.59543911138771,0.0525,0.154601226993865
"OSM_TNFRSF21","OSM","TNFRSF21",134,28,3.31004339046954e-06,8.58095413100003e-07,80,-2.59515913482373,0.04527,0.138936061381074
"KLRB1_TLR8","KLRB1","TLR8",208,27,5.13797780013182e-06,8.27449148346432e-07,131,-2.59404359630955,0.31616,0.59793853427896
"IL23A_TNFRSF1A","IL23A","TNFRSF1A",512,74,1.26473299695553e-05,2.26782359176429e-06,87,-2.59347446094979,0.24833,0.502522765598651
"INHBA_SORT1","INHBA","SORT1",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-2.59343610093641,0.34989,0.638582509505703
"CXCL12_IL6R","CXCL12","IL6R",204,21,5.03917053474467e-06,6.43571559825002e-07,137,-2.59295482044364,0.00021,0.00181949458483755
"APLP2_CD72","APLP2","CD72",882,152,2.17870020178667e-05,4.65823224254287e-06,479,-2.59110532109535,0.00081,0.00546067415730337
"ICAM2_ITGAL","ICAM2","ITGAL",103,12,2.54428708371912e-06,3.67755177042859e-07,98,-2.58652220891936,0.00696,0.0308191881918819
"CD58_CD72","CD58","CD72",214,37,5.28618869821255e-06,1.13391179588215e-06,169,-2.58640607650632,0.02551,0.0874628571428571
"RNASET2_ADGRE2","RNASET2","ADGRE2",1481,315,3.65833900095925e-05,9.65357339737504e-06,536,-2.58573080147204,1e-04,0.001
"SEMA4D_TNFRSF21","SEMA4D","TNFRSF21",133,28,3.28534157412275e-06,8.58095413100003e-07,132,-2.58435239890303,0.01665,0.0622803738317757
"RNASET2_CCR1","RNASET2","CCR1",1481,315,3.65833900095925e-05,9.65357339737504e-06,536,-2.5838779817687,0.00491,0.0238060606060606
"RNASET2_IL12RB1","RNASET2","IL12RB1",1481,315,3.65833900095925e-05,9.65357339737504e-06,536,-2.5838779817687,0.00419,0.0210376569037657
"CXCL12_IL1R1","CXCL12","IL1R1",204,21,5.03917053474467e-06,6.43571559825002e-07,137,-2.58292517589199,0.00314,0.016635761589404
"IL1A_CXCR3","IL1A","CXCR3",692,50,1.7093656911977e-05,1.53231323767858e-06,125,-2.58289379858188,0.30946,0.590849880857824
"ALCAM_PILRA","ALCAM","PILRA",145,30,3.5817633702842e-06,9.19387942607146e-07,127,-2.58099028166646,0.13361,0.319068656716418
"HEBP1_LILRB2","HEBP1","LILRB2",113,15,2.791305247187e-06,4.59693971303573e-07,108,-2.57804318755513,7e-05,0.000746666666666667
"INHBA_CD36","INHBA","CD36",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-2.57637826321438,0.3155,0.597632202052092
"ADM_MERTK","ADM","MERTK",122,27,3.01362159430809e-06,8.27449148346432e-07,82,-2.57595073458093,0.07676,0.210328767123288
"HEBP1_CCR6","HEBP1","CCR6",113,15,2.791305247187e-06,4.59693971303573e-07,108,-2.57483904009306,0.00027,0.00224221453287197
"HEBP1_CD74","HEBP1","CD74",113,15,2.791305247187e-06,4.59693971303573e-07,108,-2.57344660383119,0,0
"ICAM2_LTBR","ICAM2","LTBR",103,12,2.54428708371912e-06,3.67755177042859e-07,98,-2.57180191293944,0.00151,0.00919796954314721
"ICAM1_FPR3","ICAM1","FPR3",1564,377,3.86336407663758e-05,1.15536418120965e-05,373,-2.57080404018353,0.06638,0.187867924528302
"PPIA_SORT1","PPIA","SORT1",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-2.57030860997509,0.02349,0.0821807580174927
"RNASET2_TNFRSF21","RNASET2","TNFRSF21",1481,315,3.65833900095925e-05,9.65357339737504e-06,536,-2.56958440921093,0.00019,0.00168265682656827
"IL10_PLAUR","IL10","PLAUR",259,40,6.39777043381799e-06,1.22585059014286e-06,126,-2.56772956634383,0.06574,0.186496453900709
"OSM_PILRA","OSM","PILRA",134,28,3.31004339046954e-06,8.58095413100003e-07,80,-2.56670551019295,0.04274,0.132901554404145
"LRPAP1_FPR3","LRPAP1","FPR3",277,67,6.84240312806017e-06,2.05329973848929e-06,209,-2.56584815671655,0.00362,0.0188051948051948
"CD55_CALCRL","CD55","CALCRL",698,80,1.72418678100578e-05,2.45170118028572e-06,342,-2.56579302438128,0.09565,0.247104413347686
"LGALS9_FPR3","LGALS9","FPR3",450,109,1.11158173560544e-05,3.3404428581393e-06,342,-2.56379428650894,0.00809,0.0349837837837838
"ICAM1_FPR1","ICAM1","FPR1",1564,377,3.86336407663758e-05,1.15536418120965e-05,373,-2.56236009087991,0.05695,0.164873341375151
"HEBP1_TLR8","HEBP1","TLR8",113,15,2.791305247187e-06,4.59693971303573e-07,108,-2.56174690183323,0.00921,0.0385759162303665
"APP_BCR","APP","BCR",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-2.56037316885172,0.0227,0.08
"IL10_SIRPA","IL10","SIRPA",259,40,6.39777043381799e-06,1.22585059014286e-06,126,-2.55989929723221,0.07764,0.211986348122867
"LRPAP1_FPR1","LRPAP1","FPR1",277,67,6.84240312806017e-06,2.05329973848929e-06,209,-2.55740645056827,0.0022,0.0124822695035461
"CD1D_CD6","CD1D","CD6",266,23,6.57068314824551e-06,7.04864089332146e-07,187,-2.55728995780983,0.01321,0.0513009708737864
"SEMA4D_PILRA","SEMA4D","PILRA",133,28,3.28534157412275e-06,8.58095413100003e-07,132,-2.55589876808862,0.01186,0.0475986622073579
"LGALS9_FPR1","LGALS9","FPR1",450,109,1.11158173560544e-05,3.3404428581393e-06,342,-2.55535152858057,0.00534,0.0251787819253438
"PPIA_CD36","PPIA","CD36",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-2.55323668239084,0.00062,0.00448192771084337
"CD55_PLXNB2","CD55","PLXNB2",698,80,1.72418678100578e-05,2.45170118028572e-06,342,-2.55129139284152,0.08197,0.219803571428571
