"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"ICAM2_BSG","ICAM2","BSG",103,12,2.53961991998964e-06,3.68647636727492e-07,98,-2.87795320450032,3e-04,0.00324
"CXCL12_ITGAL","CXCL12","ITGAL",204,21,5.02992683182415e-06,6.4513336427311e-07,137,-2.87786811977141,4e-05,0.00072
"IL23A_IFNGR1","IL23A","IFNGR1",512,74,1.26241300877155e-05,2.27332709315286e-06,87,-2.87326311447335,0.57641,1
"IL23A_CXCR3","IL23A","CXCR3",512,74,1.26241300877155e-05,2.27332709315286e-06,87,-2.86644906083486,0.5823,1
"CD55_CD74","CD55","CD74",698,80,1.72102398461434e-05,2.45765091151661e-06,342,-2.85790340180922,0.05266,0.234527010309278
"KLRB1_ADGRE5","KLRB1","ADGRE5",208,27,5.12855284813443e-06,8.29457182636856e-07,131,-2.84084695991619,0.14485,0.474054545454546
"CXCL12_IL10RA","CXCL12","IL10RA",204,21,5.02992683182415e-06,6.4513336427311e-07,137,-2.83554362889489,5e-05,8e-04
"ICAM2_CD74","ICAM2","CD74",103,12,2.53961991998964e-06,3.68647636727492e-07,98,-2.83428623368314,0.00035,0.00368780487804878
"CD58_MERTK","CD58","MERTK",214,37,5.27649187259984e-06,1.13666354657643e-06,169,-2.8261010890297,0.02557,0.124115056179775
"IL23A_IL6ST","IL23A","IL6ST",512,74,1.26241300877155e-05,2.27332709315286e-06,87,-2.81128249582745,0.63639,1
"IL23A_TNFRSF13B","IL23A","TNFRSF13B",512,74,1.26241300877155e-05,2.27332709315286e-06,87,-2.79346672538109,0.65349,1
"IL10_IFNGR1","IL10","IFNGR1",259,40,6.38603455609046e-06,1.22882545575831e-06,126,-2.7775959637548,0.14013,0.46253679389313
"CD55_IL10RB","CD55","IL10RB",698,80,1.72102398461434e-05,2.45765091151661e-06,342,-2.77115250383287,0.12469,0.437935609756098
"IL10_CXCR3","IL10","CXCR3",259,40,6.38603455609046e-06,1.22882545575831e-06,126,-2.77078160478852,0.14835,0.481858646616541
"CD55_CLEC2D","CD55","CLEC2D",698,80,1.72102398461434e-05,2.45765091151661e-06,342,-2.76672315535887,0.12968,0.44817408
"APP_MERTK","APP","MERTK",122,22,3.00809349746346e-06,6.75854000667068e-07,117,-2.76539241012947,0.01384,0.0720346987951807
"IL23A_IL6R","IL23A","IL6R",512,74,1.26241300877155e-05,2.27332709315286e-06,87,-2.75053134399479,0.69226,1
"ICAM2_IL10RB","ICAM2","IL10RB",103,12,2.53961991998964e-06,3.68647636727492e-07,98,-2.74753195322077,0.00112,0.00879709090909091
"ICAM2_CLEC2D","ICAM2","CLEC2D",103,12,2.53961991998964e-06,3.68647636727492e-07,98,-2.74310348612238,0.00129,0.00995142857142857
"KLRB1_CCR6","KLRB1","CCR6",208,27,5.12855284813443e-06,8.29457182636856e-07,131,-2.72386630280665,0.24355,0.615284210526316
"CD55_ITGAL","CD55","ITGAL",698,80,1.72102398461434e-05,2.45765091151661e-06,342,-2.72291722254799,0.17172,0.511607172413793
"KLRB1_BSG","KLRB1","BSG",208,27,5.12855284813443e-06,8.29457182636856e-07,131,-2.72196762939463,0.22326,0.584535272727273
"CXCL12_IL12RB1","CXCL12","IL12RB1",204,21,5.02992683182415e-06,6.4513336427311e-07,137,-2.71751098859257,0.00027,0.00299076923076923
"IL10_IL6ST","IL10","IL6ST",259,40,6.38603455609046e-06,1.22882545575831e-06,126,-2.71561596966483,0.1659,0.51102
"PPIA_MERTK","PPIA","MERTK",2143,404,5.28388882382311e-05,1.24111371031589e-05,695,-2.70129317539746,0,0
"ICAM2_ITGAL","ICAM2","ITGAL",103,12,2.53961991998964e-06,3.68647636727492e-07,98,-2.69929640898589,0.00167,0.0124386206896552
"IL10_TNFRSF13B","IL10","TNFRSF13B",259,40,6.38603455609046e-06,1.22882545575831e-06,126,-2.69780016147436,0.17573,0.516431020408163
"IL23A_ADGRE5","IL23A","ADGRE5",512,74,1.26241300877155e-05,2.27332709315286e-06,87,-2.68584169997143,0.75293,1
"CD55_IL10RA","CD55","IL10RA",698,80,1.72102398461434e-05,2.45765091151661e-06,342,-2.68059105904521,0.20079,0.554140621118012
"KLRB1_CD74","KLRB1","CD74",208,27,5.12855284813443e-06,8.29457182636856e-07,131,-2.67830046518454,0.25872,0.642339310344828
"ICAM2_IL10RA","ICAM2","IL10RA",103,12,2.53961991998964e-06,3.68647636727492e-07,98,-2.65697352692915,0.00182,0.013104
"IL10_IL6R","IL10","IL6R",259,40,6.38603455609046e-06,1.22882545575831e-06,126,-2.65486431787772,0.20569,0.554140621118012
"CD58_IFNGR1","CD58","IFNGR1",214,37,5.27649187259984e-06,1.13666354657643e-06,169,-2.61472929944106,0.11732,0.415428196721311
"CD58_CXCR3","CD58","CXCR3",214,37,5.27649187259984e-06,1.13666354657643e-06,169,-2.60791490100432,0.13238,0.450300472440945
"KLRB1_IL10RB","KLRB1","IL10RB",208,27,5.12855284813443e-06,8.29457182636856e-07,131,-2.59154843200085,0.34558,0.792120628272251
"IL10_ADGRE5","IL10","ADGRE5",259,40,6.38603455609046e-06,1.22882545575831e-06,126,-2.59017511002442,0.24527,0.616026976744186
"KLRB1_CLEC2D","KLRB1","CLEC2D",208,27,5.12855284813443e-06,8.29457182636856e-07,131,-2.58711937944049,0.34984,0.792120628272251
"CXCL12_CD2","CXCL12","CD2",204,21,5.02992683182415e-06,6.4513336427311e-07,137,-2.57582024556006,7e-04,0.00617142857142857
"CXCL12_CXCR4","CXCL12","CXCR4",204,21,5.02992683182415e-06,6.4513336427311e-07,137,-2.57370103957622,0.00044,0.004224
"IL23A_CCR6","IL23A","CCR6",512,74,1.26241300877155e-05,2.27332709315286e-06,87,-2.56886339559312,0.82878,1
"IL23A_BSG","IL23A","BSG",512,74,1.26241300877155e-05,2.27332709315286e-06,87,-2.56696216491822,0.84963,1
"CD55_IL12RB1","CD55","IL12RB1",698,80,1.72102398461434e-05,2.45765091151661e-06,342,-2.56256223081592,0.39911,0.870785454545455
"APP_IFNGR1","APP","IFNGR1",122,22,3.00809349746346e-06,6.75854000667068e-07,117,-2.55402029194356,0.06288,0.274385454545455
"OSM_MERTK","OSM","MERTK",134,28,3.30397154639429e-06,8.60177819030814e-07,80,-2.5528214163174,0.06773,0.289696633663366
"CD58_IL6ST","CD58","IL6ST",214,37,5.27649187259984e-06,1.13666354657643e-06,169,-2.55274938683511,0.15248,0.491577313432836
"APP_CXCR3","APP","CXCR3",122,22,3.00809349746346e-06,6.75854000667068e-07,117,-2.54720541771963,0.07259,0.298656
"KLRB1_ITGAL","KLRB1","ITGAL",208,27,5.12855284813443e-06,8.29457182636856e-07,131,-2.54331306407003,0.39528,0.870785454545455
