"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"IL15_BSG","IL15","BSG",73,109,1.80098383552863e-06,3.35750759335765e-06,156,0.145033894199613,0.99928,1
"B2M_TNFRSF14","B2M","TNFRSF14",41570,35581,0.0010255739457935,0.00109599520806659,1676,0.147182526403015,0.99878,1
"B2M_ADGRE5","B2M","ADGRE5",41570,35581,0.0010255739457935,0.00109599520806659,1676,0.147764375596287,0.99804,1
"EREG_ACKR3","EREG","ACKR3",3897,4340,9.61429316034941e-05,0.000133684247295158,947,0.148309856021623,0.99894,1
"CXCL11_NRP2","CXCL11","NRP2",35,94,8.63485400595918e-07,2.89546526399651e-06,57,0.149349515677364,0.94969,1
"B2M_ACVR1B","B2M","ACVR1B",41570,35581,0.0010255739457935,0.00109599520806659,1676,0.154959876812308,0.96944,1
"CD93_ACKR3","CD93","ACKR3",570,638,1.40624765239907e-05,1.96522004088274e-05,576,0.155573244135061,0.99769,1
"EREG_IFNGR1","EREG","IFNGR1",3897,4340,9.61429316034941e-05,0.000133684247295158,947,0.15621505426464,0.99984,1
"PDGFB_AXL","PDGFB","AXL",84,85,2.0723649614302e-06,2.61823986637982e-06,88,0.156642051535253,0.99997,1
"PLAU_CD36","PLAU","CD36",61,102,1.50493169818146e-06,3.14188783965579e-06,119,0.161193775596957,0.99861,1
"CD93_IFNGR1","CD93","IFNGR1",570,638,1.40624765239907e-05,1.96522004088274e-05,576,0.163478443360633,0.9994,1
"IL23A_NRP2","IL23A","NRP2",218,593,5.37828049514029e-06,1.82660734207439e-05,197,0.167747697929338,0.9989,1
"ITGB1_PLXND1","ITGB1","PLXND1",547,449,1.34950432607419e-05,1.38304670588769e-05,575,0.173324286039654,0.99998,1
"LTB_ADGRG6","LTB","ADGRG6",123,192,3.03453440780851e-06,5.91414181582266e-06,159,0.173846611818965,0.96971,1
"LTB_ACVR1","LTB","ACVR1",123,192,3.03453440780851e-06,5.91414181582266e-06,159,0.173846614574546,0.98087,1
