"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"CD93_NRP2","CD93","NRP2",398,109,9.84842726060502e-06,3.34066174402281e-06,258,-3.15627582882891,0.00059,0.00864771428571429
"IL10_BSG","IL10","BSG",259,40,6.40890115702689e-06,1.22593091523773e-06,126,-3.14008553491208,0.01544,0.0889968539325843
"TGFB1_NRP2","TGFB1","NRP2",397,110,9.82368246849295e-06,3.37131001690375e-06,313,-3.13947102026904,0.00291,0.0264217699115044
"PRNP_PLAUR","PRNP","PLAUR",244,87,6.03772927534579e-06,2.66639974064206e-06,229,-3.13819766819299,0.00814,0.0572030136986301
"AREG_ACVR1","AREG","ACVR1",4111,652,0.000101725840372732,1.99826739183749e-05,509,-3.13702638232868,0.02654,0.133480588235294
"AREG_ADGRG6","AREG","ADGRG6",4111,652,0.000101725840372732,1.99826739183749e-05,509,-3.1370263776014,0.04497,0.198875948275862
"IL23A_LTBR","IL23A","LTBR",512,74,1.26693335613813e-05,2.26797219318979e-06,87,-3.13672616036368,0.13454,0.418242235649547
"CD55_IFNGR1","CD55","IFNGR1",698,80,1.72718648942269e-05,2.45186183047545e-06,342,-3.13615054209697,0.00821,0.0573024489795918
"OSM_CXCR4","OSM","CXCR4",134,28,3.31580214301777e-06,8.58151640666409e-07,80,-3.1340741029845,0.04895,0.2097315
"TNF_ADGRE5","TNF","ADGRE5",1104,98,2.73182504917285e-05,3.00353074233243e-06,226,-3.13349396977111,0.24647,0.67076450928382
"APLP2_CD36","APLP2","CD36",882,152,2.18249066428483e-05,4.65853747790336e-06,479,-3.12908112387084,8e-05,0.0020019512195122
"TNF_ACVR1B","TNF","ACVR1B",1104,98,2.73182504917285e-05,3.00353074233243e-06,226,-3.12629802859686,0.31996,0.793663043478261
"CD58_CD36","CD58","CD36",214,37,5.29538551198361e-06,1.1339860965949e-06,169,-3.12438729069962,0.01095,0.0680890909090909
"SEMA4D_CXCR4","SEMA4D","CXCR4",133,28,3.2910573509057e-06,8.58151640666409e-07,132,-3.12326734873703,0.01655,0.0932983516483517
"IL1A_ADGRA2","IL1A","ADGRA2",692,50,1.71233961415545e-05,1.53241364404716e-06,125,-3.11255508897664,0.41669,0.943761456953642
"KLRB1_IL10RB","KLRB1","IL10RB",208,27,5.14691675931117e-06,8.27503367785466e-07,131,-3.10410325092024,0.0838,0.302742253521127
"IL1B_TNFRSF1A","IL1B","TNFRSF1A",7883,1070,0.000195063196219471,3.27936519826092e-05,493,-3.10315324183132,0.01655,0.0932983516483517
"AREG_BSG","AREG","BSG",4111,652,0.000101725840372732,1.99826739183749e-05,509,-3.10175097029518,0.00279,0.0257886486486486
"TNF_ITGA3","TNF","ITGA3",1104,98,2.73182504917285e-05,3.00353074233243e-06,226,-3.09982610370035,0.31102,0.78318
"EREG_NRP1","EREG","NRP1",5226,266,0.000129316283577693,8.15244058633088e-06,322,-3.09596841577876,0.51602,1
"THBS1_ITGAV","THBS1","ITGAV",5434,421,0.000134463200337004,1.29029228828771e-05,454,-3.07246904780371,0.07802,0.287944316546763
"PDGFB_CXCR4","PDGFB","CXCR4",334,73,8.26476056543236e-06,2.23732392030885e-06,162,-3.06922002209899,0.14799,0.447898938053097
"APP_CD36","APP","CD36",122,22,3.0188646376729e-06,6.7426200338075e-07,117,-3.06367928055494,0.00681,0.0513754411764706
"IL1A_IL6ST","IL1A","IL6ST",692,50,1.71233961415545e-05,1.53241364404716e-06,125,-3.0592638714769,0.44994,0.989507794432548
"B2M_NRP2","B2M","NRP2",32466,9518,0.00080336442071056,0.000291710261280817,849,-3.05803515664796,0.00019,0.00382235294117647
"ADM_CXCR4","ADM","CXCR4",122,27,3.0188646376729e-06,8.27503367785466e-07,82,-3.05118964859464,0.00795,0.0566068965517241
"TNF_IGF1R","TNF","IGF1R",1104,98,2.73182504917285e-05,3.00353074233243e-06,226,-3.04140958128645,0.31349,0.786407677261614
"IL10_LTBR","IL10","LTBR",259,40,6.40890115702689e-06,1.22593091523773e-06,126,-3.04105944099253,0.03713,0.171600810810811
"IL1B_IL10RB","IL1B","IL10RB",7883,1070,0.000195063196219471,3.27936519826092e-05,493,-3.03968678825177,0.09041,0.318692465753425
"ITGAV_PLAUR","ITGAV","PLAUR",127,49,3.14258859823326e-06,1.50176537116622e-06,121,-3.02437706020777,0.03516,0.164722191780822
"INHBA_CD36","INHBA","CD36",221,41,5.46859905676812e-06,1.25657918811867e-06,95,-3.02272424178724,0.39096,0.900694573991031
"IGF1_NRP2","IGF1","NRP2",406,122,1.00463855975016e-05,3.73908929147507e-06,216,-3.02243415263306,0.00046,0.00726092307692308
"APLP2_ACVR1","APLP2","ACVR1",882,152,2.18249066428483e-05,4.65853747790336e-06,479,-3.01718798223428,0.0065,0.0494
"APLP2_ADGRG6","APLP2","ADGRG6",882,152,2.18249066428483e-05,4.65853747790336e-06,479,-3.01718796218196,0.01697,0.0951432786885246
"IL23A_TNFRSF1A","IL23A","TNFRSF1A",512,74,1.26693335613813e-05,2.26797219318979e-06,87,-3.01256575239441,0.16902,0.502650782608696
"CD58_ACVR1","CD58","ACVR1",214,37,5.29538551198361e-06,1.1339860965949e-06,169,-3.01249333658891,0.0665,0.261413793103448
"CD58_ADGRG6","CD58","ADGRG6",214,37,5.29538551198361e-06,1.1339860965949e-06,169,-3.01249325424973,0.09676,0.327642772277228
"CXCL12_IL1R1","CXCL12","IL1R1",204,21,5.04793759086288e-06,6.43613730499807e-07,137,-3.01212680812992,0.00058,0.00862434782608696
"THBS1_ADGRA2","THBS1","ADGRA2",5434,421,0.000134463200337004,1.29029228828771e-05,454,-3.01190561395152,0.11851,0.378916822429907
"ITGB1_CXCR4","ITGB1","CXCR4",465,106,1.15063283321139e-05,3.24871692537998e-06,327,-3.00850682814645,0.05418,0.223247710843373
"AREG_LTBR","AREG","LTBR",4111,652,0.000101725840372732,1.99826739183749e-05,509,-3.0027253241813,0.02321,0.12027
"VEGFA_CXCR4","VEGFA","CXCR4",1030,236,2.54871358754351e-05,7.23299239990259e-06,339,-3.00112605499056,0.0764,0.284008695652174
"PPIA_CD36","PPIA","CD36",2143,404,5.30280894961723e-05,1.2381902243901e-05,695,-2.99957846832391,2e-05,0.000855
"HBEGF_NRP2","HBEGF","NRP2",644,199,1.5935646120175e-05,6.09900630330769e-06,321,-2.98212794737473,0.00407,0.0345109090909091
"APLP2_BSG","APLP2","BSG",882,152,2.18249066428483e-05,4.65853747790336e-06,479,-2.98191277351957,2e-05,0.000855
"CD58_BSG","CD58","BSG",214,37,5.29538551198361e-06,1.1339860965949e-06,169,-2.97721895423244,0.01365,0.0807827586206896
"IL1A_PLXNB2","IL1A","PLXNB2",692,50,1.71233961415545e-05,1.53241364404716e-06,125,-2.97317134450818,0.52467,1
"THBS1_IL6ST","THBS1","IL6ST",5434,421,0.000134463200337004,1.29029228828771e-05,454,-2.95861431043344,0.10807,0.354248626198083
"KLRB1_IFNGR1","KLRB1","IFNGR1",208,27,5.14691675931117e-06,8.27503367785466e-07,131,-2.95654713555379,0.10023,0.333831844660194
"APP_ACVR1","APP","ACVR1",122,22,3.0188646376729e-06,6.7426200338075e-07,117,-2.95178460526502,0.03873,0.175827345132743
"APP_ADGRG6","APP","ADGRG6",122,22,3.0188646376729e-06,6.7426200338075e-07,117,-2.95178446762744,0.06095,0.244997578125
"IL23A_IL10RB","IL23A","IL10RB",512,74,1.26693335613813e-05,2.26797219318979e-06,87,-2.94909883586045,0.2313,0.641555027027027
"PDGFC_CXCR4","PDGFC","CXCR4",100,24,2.47447921120729e-06,7.35558549142636e-07,103,-2.93423341770833,0.0142,0.0827795454545455
"LRPAP1_CXCR4","LRPAP1","CXCR4",277,67,6.8543074150442e-06,2.05343428302319e-06,209,-2.92299324344255,0.02198,0.115425
"LGALS9_CXCR4","LGALS9","CXCR4",450,109,1.11351564504328e-05,3.34066174402281e-06,342,-2.92093725007985,0.00929,0.0618931168831169
"CXCL12_ADGRE5","CXCL12","ADGRE5",204,21,5.04793759086288e-06,6.43613730499807e-07,137,-2.91978660267543,0.00043,0.0071158064516129
"IL10_TNFRSF1A","IL10","TNFRSF1A",259,40,6.40890115702689e-06,1.22593091523773e-06,126,-2.91689918032407,0.05047,0.212737959183673
"APP_BSG","APP","BSG",122,22,3.0188646376729e-06,6.7426200338075e-07,117,-2.91651095659251,0.00869,0.0593856953642384
"CXCL12_ACVR1B","CXCL12","ACVR1B",204,21,5.04793759086288e-06,6.43613730499807e-07,137,-2.91258909149487,0.01055,0.0668166666666667
"INHBA_ACVR1","INHBA","ACVR1",221,41,5.46859905676812e-06,1.25657918811867e-06,95,-2.91083040259715,0.49321,1
"INHBA_ADGRG6","INHBA","ADGRG6",221,41,5.46859905676812e-06,1.25657918811867e-06,95,-2.91083032905843,0.49464,1
"VEGFB_CXCR4","VEGFB","CXCR4",158,39,3.90967715370752e-06,1.19528264235678e-06,143,-2.89371858310438,0.01031,0.0659571428571429
"IL1B_IFNGR1","IL1B","IFNGR1",7883,1070,0.000195063196219471,3.27936519826092e-05,493,-2.89212962676614,0.10429,0.342953653846154
"PPIA_ACVR1","PPIA","ACVR1",2143,404,5.30280894961723e-05,1.2381902243901e-05,695,-2.88768549116112,0.00566,0.0446704615384615
"PPIA_ADGRG6","PPIA","ADGRG6",2143,404,5.30280894961723e-05,1.2381902243901e-05,695,-2.88768548371653,0.01646,0.0932983516483517
"CXCL12_ITGA3","CXCL12","ITGA3",204,21,5.04793759086288e-06,6.43613730499807e-07,137,-2.88611819005201,0.00367,0.0319103389830509
"APLP2_LTBR","APLP2","LTBR",882,152,2.18249066428483e-05,4.65853747790336e-06,479,-2.8828870330945,0.00254,0.023908623853211
"AREG_TNFRSF1A","AREG","TNFRSF1A",4111,652,0.000101725840372732,1.99826739183749e-05,509,-2.87856475963846,0.03121,0.152483142857143
"CD58_LTBR","CD58","LTBR",214,37,5.29538551198361e-06,1.1339860965949e-06,169,-2.87819283034206,0.0692,0.268936363636364
"TNF_ITGAV","TNF","ITGAV",1104,98,2.73182504917285e-05,3.00353074233243e-06,226,-2.87616119515057,0.4587,0.999206369426752
"INHBA_BSG","INHBA","BSG",221,41,5.46859905676812e-06,1.25657918811867e-06,95,-2.87555590352289,0.53048,1
"THBS1_PLXNB2","THBS1","PLXNB2",5434,421,0.000134463200337004,1.29029228828771e-05,454,-2.87252199089325,0.25133,0.682181428571429
"CD55_IL1R1","CD55","IL1R1",698,80,1.72718648942269e-05,2.45186183047545e-06,342,-2.85717463511132,0.08043,0.2947185
"IL10_IL10RB","IL10","IL10RB",259,40,6.40890115702689e-06,1.22593091523773e-06,126,-2.85343185028853,0.10909,0.356453312101911
"PPIA_BSG","PPIA","BSG",2143,404,5.30280894961723e-05,1.2381902243901e-05,695,-2.85241011518531,0,0
"OSM_CD36","OSM","CD36",134,28,3.31580214301777e-06,8.58151640666409e-07,80,-2.85110789231077,0.0663,0.261413793103448
"SEMA4D_CD36","SEMA4D","CD36",133,28,3.2910573509057e-06,8.58151640666409e-07,132,-2.84030113760467,0.01314,0.0783816279069768
"CXCL12_IGF1R","CXCL12","IGF1R",204,21,5.04793759086288e-06,6.43613730499807e-07,137,-2.82770225298683,0.00064,0.00912
"APP_LTBR","APP","LTBR",122,22,3.0188646376729e-06,6.7426200338075e-07,117,-2.81748449296226,0.03773,0.1720488
"TNF_ADGRA2","TNF","ADGRA2",1104,98,2.73182504917285e-05,3.00353074233243e-06,226,-2.81559774143839,0.52775,1
"AREG_IL10RB","AREG","IL10RB",4111,652,0.000101725840372732,1.99826739183749e-05,509,-2.81509828513919,0.11327,0.368936571428571
"IL23A_IFNGR1","IL23A","IFNGR1",512,74,1.26693335613813e-05,2.26797219318979e-06,87,-2.80154203362354,0.28035,0.733773214285714
"IL1A_ACVR2A","IL1A","ACVR2A",692,50,1.71233961415545e-05,1.53241364404716e-06,125,-2.79320459320225,0.61089,1
"PDGFB_CD36","PDGFB","CD36",334,73,8.26476056543236e-06,2.23732392030885e-06,162,-2.78625348573522,0.23105,0.641555027027027
"INHBA_LTBR","INHBA","LTBR",221,41,5.46859905676812e-06,1.25657918811867e-06,95,-2.7765298344591,0.61238,1
"PRNP_NRP2","PRNP","NRP2",244,87,6.03772927534579e-06,2.66639974064206e-06,229,-2.77562930506852,0.0043,0.03591
"IL1A_CD74","IL1A","CD74",692,50,1.71233961415545e-05,1.53241364404716e-06,125,-2.76906810775459,0.65595,1
"ADM_CD36","ADM","CD36",122,27,3.0188646376729e-06,8.27503367785466e-07,82,-2.76822345368387,0.00874,0.0593856953642384
"CD55_ADGRE5","CD55","ADGRE5",698,80,1.72718648942269e-05,2.45186183047545e-06,342,-2.76483445463815,0.08895,0.315406551724138
"TNF_IL6ST","TNF","IL6ST",1104,98,2.73182504917285e-05,3.00353074233243e-06,226,-2.76230647473892,0.59994,1
"APLP2_TNFRSF1A","APLP2","TNFRSF1A",882,152,2.18249066428483e-05,4.65853747790336e-06,479,-2.75872653269749,0.00231,0.021945
"CD55_ACVR1B","CD55","ACVR1B",698,80,1.72718648942269e-05,2.45186183047545e-06,342,-2.75763843485049,0.19724,0.576396306818182
"CD58_TNFRSF1A","CD58","TNFRSF1A",214,37,5.29538551198361e-06,1.1339860965949e-06,169,-2.75403259066537,0.09308,0.321549090909091
"PPIA_LTBR","PPIA","LTBR",2143,404,5.30280894961723e-05,1.2381902243901e-05,695,-2.75338445246937,0.00227,0.0217665420560748
"IL1A_SORT1","IL1A","SORT1",692,50,1.71233961415545e-05,1.53241364404716e-06,125,-2.74518402915802,0.70393,1
"CD93_CXCR4","CD93","CXCR4",398,109,9.84842726060502e-06,3.34066174402281e-06,258,-2.74378068307572,0.0249,0.127101492537313
"OSM_ACVR1","OSM","ACVR1",134,28,3.31580214301777e-06,8.58151640666409e-07,80,-2.73921363537066,0.133,0.414765957446809
"OSM_ADGRG6","OSM","ADGRG6",134,28,3.31580214301777e-06,8.58151640666409e-07,80,-2.7392135297751,0.15453,0.465761876832845
"CD55_ITGA3","CD55","ITGA3",698,80,1.72718648942269e-05,2.45186183047545e-06,342,-2.73116656152499,0.16855,0.502650782608696
"SEMA4D_ACVR1","SEMA4D","ACVR1",133,28,3.2910573509057e-06,8.58151640666409e-07,132,-2.72840688251186,0.06452,0.256579534883721
"SEMA4D_ADGRG6","SEMA4D","ADGRG6",133,28,3.2910573509057e-06,8.58151640666409e-07,132,-2.72840677705616,0.0907,0.318692465753425
"TGFB1_CXCR4","TGFB1","CXCR4",397,110,9.82368246849295e-06,3.37131001690375e-06,313,-2.72697587294083,0.07865,0.289229032258065
"ITGB1_CD36","ITGB1","CD36",465,106,1.15063283321139e-05,3.24871692537998e-06,327,-2.72554022851193,0.05487,0.22518648
"IL1A_EGFR","IL1A","EGFR",692,50,1.71233961415545e-05,1.53241364404716e-06,125,-2.72476425297151,0.6893,1
"VEGFA_CD36","VEGFA","CD36",1030,236,2.54871358754351e-05,7.23299239990259e-06,339,-2.71815937949922,0.09857,0.332289442622951
"IL10_IFNGR1","IL10","IFNGR1",259,40,6.40890115702689e-06,1.22593091523773e-06,126,-2.70587536965245,0.13249,0.414435182926829
"OSM_BSG","OSM","BSG",134,28,3.31580214301777e-06,8.58151640666409e-07,80,-2.70393956171375,0.09377,0.321765953177258
"APLP2_IL10RB","APLP2","IL10RB",882,152,2.18249066428483e-05,4.65853747790336e-06,479,-2.69525987859824,0.05184,0.216210731707317
"APP_TNFRSF1A","APP","TNFRSF1A",122,22,3.0188646376729e-06,6.7426200338075e-07,117,-2.69332448472235,0.0508,0.212737959183673
"SEMA4D_BSG","SEMA4D","BSG",133,28,3.2910573509057e-06,8.58151640666409e-07,132,-2.69313280700641,0.01615,0.0925692737430168
"THBS1_ACVR2A","THBS1","ACVR2A",5434,421,0.000134463200337004,1.29029228828771e-05,454,-2.69255595235151,0.45039,0.989507794432548
"CD58_IL10RB","CD58","IL10RB",214,37,5.29538551198361e-06,1.1339860965949e-06,169,-2.69056520595025,0.22476,0.633526813186813
"KLRB1_IL1R1","KLRB1","IL1R1",208,27,5.14691675931117e-06,8.27503367785466e-07,131,-2.6775713129382,0.26576,0.713795183246073
"TNF_PLXNB2","TNF","PLXNB2",1104,98,2.73182504917285e-05,3.00353074233243e-06,226,-2.67621406695675,0.6552,1
"PDGFB_ACVR1","PDGFB","ACVR1",334,73,8.26476056543236e-06,2.23732392030885e-06,162,-2.67436008188284,0.34605,0.847368257756563
"PDGFB_ADGRG6","PDGFB","ADGRG6",334,73,8.26476056543236e-06,2.23732392030885e-06,162,-2.67436004170843,0.3607,0.866693676814988
"CD55_IGF1R","CD55","IGF1R",698,80,1.72718648942269e-05,2.45186183047545e-06,342,-2.67275006864846,0.12859,0.405395889570552
"THBS1_CD74","THBS1","CD74",5434,421,0.000134463200337004,1.29029228828771e-05,454,-2.6684185465469,0.44739,0.987144387096774
"AREG_IFNGR1","AREG","IFNGR1",4111,652,0.000101725840372732,1.99826739183749e-05,509,-2.6675411399761,0.13493,0.418242235649547
"CXCL12_ITGAV","CXCL12","ITGAV",204,21,5.04793759086288e-06,6.43613730499807e-07,137,-2.66245432406805,0.00098,0.0119498823529412
"CXCL14_TNFRSF21","CXCL14","TNFRSF21",98,4,2.42498962698315e-06,1.22593091523773e-07,48,-2.66222488079935,0.27989,0.733773214285714
"ITGAV_NRP2","ITGAV","NRP2",127,49,3.14258859823326e-06,1.50176537116622e-06,121,-2.66180999856506,0.04051,0.183098061674009
"ADM_ACVR1","ADM","ACVR1",122,27,3.0188646376729e-06,8.27503367785466e-07,82,-2.65632916081535,0.02717,0.135982536585366
"ADM_ADGRG6","ADM","ADGRG6",122,27,3.0188646376729e-06,8.27503367785466e-07,82,-2.65632905244949,0.03694,0.17149520361991
"INHBA_TNFRSF1A","INHBA","TNFRSF1A",221,41,5.46859905676812e-06,1.25657918811867e-06,95,-2.65236955791642,0.73871,1
"PDGFC_CD36","PDGFC","CD36",100,24,2.47447921120729e-06,7.35558549142636e-07,103,-2.65126728422772,0.01191,0.0727360714285714
"B2M_CXCR4","B2M","CXCR4",32466,9518,0.00080336442071056,0.000291710261280817,849,-2.64553985374299,0.02062,0.111348
"IL1RN_PLAUR","IL1RN","PLAUR",277,139,6.8543074150442e-06,4.2601099304511e-06,113,-2.64520578454585,0.21768,0.622116100278552
"THBS1_SORT1","THBS1","SORT1",5434,421,0.000134463200337004,1.29029228828771e-05,454,-2.64453454904541,0.47379,1
"LRPAP1_CD36","LRPAP1","CD36",277,67,6.8543074150442e-06,2.05343428302319e-06,209,-2.64002672222617,0.0173,0.0959448648648649
"PDGFB_BSG","PDGFB","BSG",334,73,8.26476056543236e-06,2.23732392030885e-06,162,-2.63908514020429,0.32689,0.804290503597122
"LGALS9_CD36","LGALS9","CD36",450,109,1.11351564504328e-05,3.34066174402281e-06,342,-2.63797064558746,0.00317,0.02853
"APP_IL10RB","APP","IL10RB",122,22,3.0188646376729e-06,6.7426200338075e-07,117,-2.6298564544598,0.1442,0.439018397626113
"PPIA_TNFRSF1A","PPIA","TNFRSF1A",2143,404,5.30280894961723e-05,1.2381902243901e-05,695,-2.62922389929491,0.00166,0.0173791836734694
"THBS1_EGFR","THBS1","EGFR",5434,421,0.000134463200337004,1.29029228828771e-05,454,-2.62411498026605,0.49554,1
"ADM_BSG","ADM","BSG",122,27,3.0188646376729e-06,8.27503367785466e-07,82,-2.62105512397383,0.01201,0.0729127810650888
"ITGB1_ACVR1","ITGB1","ACVR1",465,106,1.15063283321139e-05,3.24871692537998e-06,327,-2.61364699064129,0.18092,0.531873696275072
"ITGB1_ADGRG6","ITGB1","ADGRG6",465,106,1.15063283321139e-05,3.24871692537998e-06,327,-2.61364696319489,0.21601,0.619067765363129
"IL1B_IL1R1","IL1B","IL1R1",7883,1070,0.000195063196219471,3.27936519826092e-05,493,-2.6131536802753,0.32025,0.793663043478261
"VEGFB_CD36","VEGFB","CD36",158,39,3.90967715370752e-06,1.19528264235678e-06,143,-2.61075221596444,0.00704,0.0527229197080292
"IGF1_CXCR4","IGF1","CXCR4",406,122,1.00463855975016e-05,3.73908929147507e-06,216,-2.60993898896935,0.02456,0.126625929648241
"CXCL14_IL1RAP","CXCL14","IL1RAP",98,4,2.42498962698315e-06,1.22593091523773e-07,48,-2.60975773689512,0.295,0.756355970149254
"VEGFA_ACVR1","VEGFA","ACVR1",1030,236,2.54871358754351e-05,7.23299239990259e-06,339,-2.60626633888475,0.23136,0.641555027027027
"VEGFA_ADGRG6","VEGFA","ADGRG6",1030,236,2.54871358754351e-05,7.23299239990259e-06,339,-2.60626632656948,0.26217,0.707859
"OSM_LTBR","OSM","LTBR",134,28,3.31580214301777e-06,8.58151640666409e-07,80,-2.60491329734565,0.16022,0.48066
"CXCL12_ADGRA2","CXCL12","ADGRA2",204,21,5.04793759086288e-06,6.43613730499807e-07,137,-2.60189077828477,0.0021,0.0209184466019417
"SEMA4D_LTBR","SEMA4D","LTBR",133,28,3.2910573509057e-06,8.58151640666409e-07,132,-2.59410654361704,0.06748,0.26324897338403
"IL1A_NRP1","IL1A","NRP1",692,50,1.71233961415545e-05,1.53241364404716e-06,125,-2.59053137752786,0.80732,1
"INHBA_IL10RB","INHBA","IL10RB",221,41,5.46859905676812e-06,1.25657918811867e-06,95,-2.58890227928332,0.71652,1
"KLRB1_ADGRE5","KLRB1","ADGRE5",208,27,5.14691675931117e-06,8.27503367785466e-07,131,-2.58523111772833,0.31596,0.790642572815534
"ITGB1_BSG","ITGB1","BSG",465,106,1.15063283321139e-05,3.24871692537998e-06,327,-2.57837188008765,0.07396,0.278981470588235
"KLRB1_ACVR1B","KLRB1","ACVR1B",208,27,5.14691675931117e-06,8.27503367785466e-07,131,-2.57803411579667,0.36738,0.868577557603687
"VEGFA_BSG","VEGFA","BSG",1030,236,2.54871358754351e-05,7.23299239990259e-06,339,-2.57099102755263,0.14695,0.446067159763314
"HBEGF_CXCR4","HBEGF","CXCR4",644,199,1.5935646120175e-05,6.09900630330769e-06,321,-2.56963272894234,0.07471,0.280778241758242
"PPIA_IL10RB","PPIA","IL10RB",2143,404,5.30280894961723e-05,1.2381902243901e-05,695,-2.56575739348144,0.05069,0.212737959183673
"KLRB1_ITGA3","KLRB1","ITGA3",208,27,5.14691675931117e-06,8.27503367785466e-07,131,-2.55156288357923,0.36488,0.868577557603687
"CXCL12_IL6ST","CXCL12","IL6ST",204,21,5.04793759086288e-06,6.43613730499807e-07,137,-2.54859968284422,0.00093,0.0116363414634146
"APLP2_IFNGR1","APLP2","IFNGR1",882,152,2.18249066428483e-05,4.65853747790336e-06,479,-2.54770287328163,0.04983,0.212139336099585
"CD58_IFNGR1","CD58","IFNGR1",214,37,5.29538551198361e-06,1.1339860965949e-06,169,-2.54300876931178,0.29292,0.756355970149254
"PDGFB_LTBR","PDGFB","LTBR",334,73,8.26476056543236e-06,2.23732392030885e-06,162,-2.54005927721649,0.43601,0.972491869565217
"PDGFC_ACVR1","PDGFC","ACVR1",100,24,2.47447921120729e-06,7.35558549142636e-07,103,-2.53937284039618,0.05342,0.221003709677419
"PDGFC_ADGRG6","PDGFC","ADGRG6",100,24,2.47447921120729e-06,7.35558549142636e-07,103,-2.53937272042546,0.077,0.285205776173285
"LRPAP1_ACVR1","LRPAP1","ACVR1",277,67,6.8543074150442e-06,2.05343428302319e-06,209,-2.5281332829243,0.08499,0.30445125
"LRPAP1_ADGRG6","LRPAP1","ADGRG6",277,67,6.8543074150442e-06,2.05343428302319e-06,209,-2.5281332400195,0.11855,0.378916822429907
"LGALS9_ACVR1","LGALS9","ACVR1",450,109,1.11351564504328e-05,3.34066174402281e-06,342,-2.52607742187323,0.04244,0.19098
"LGALS9_ADGRG6","LGALS9","ADGRG6",450,109,1.11351564504328e-05,3.34066174402281e-06,342,-2.52607739550844,0.0711,0.2711843866171
"IL23A_IL1R1","IL23A","IL1R1",512,74,1.26693335613813e-05,2.26797219318979e-06,87,-2.52256613047351,0.45673,0.999157739872068
"ADM_LTBR","ADM","LTBR",122,27,3.0188646376729e-06,8.27503367785466e-07,82,-2.52202884361038,0.02872,0.141666923076923
"IL1B_ADGRE5","IL1B","ADGRE5",7883,1070,0.000195063196219471,3.27936519826092e-05,493,-2.52081350756245,0.39153,0.900694573991031
"IL1B_ACVR1B","IL1B","ACVR1B",7883,1070,0.000195063196219471,3.27936519826092e-05,493,-2.5136179686431,0.42586,0.958185
"CD55_ITGAV","CD55","ITGAV",698,80,1.72718648942269e-05,2.45186183047545e-06,342,-2.50750170536454,0.2121,0.609737142857143
"PDGFC_BSG","PDGFC","BSG",100,24,2.47447921120729e-06,7.35558549142636e-07,103,-2.50409895763901,0.01515,0.0878186440677966
"VEGFB_ACVR1","VEGFB","ACVR1",158,39,3.90967715370752e-06,1.19528264235678e-06,143,-2.49885837934922,0.04447,0.197516103896104
"VEGFB_ADGRG6","VEGFB","ADGRG6",158,39,3.90967715370752e-06,1.19528264235678e-06,143,-2.49885830595787,0.06575,0.26046138996139
"TNF_ACVR2A","TNF","ACVR2A",1104,98,2.73182504917285e-05,3.00353074233243e-06,226,-2.49624772777124,0.68724,1
"KLRB1_IGF1R","KLRB1","IGF1R",208,27,5.14691675931117e-06,8.27503367785466e-07,131,-2.49314675748753,0.3834,0.891991836734694
"LRPAP1_BSG","LRPAP1","BSG",277,67,6.8543074150442e-06,2.05343428302319e-06,209,-2.49285837751926,0.02123,0.1139821875
"LGALS9_BSG","LGALS9","BSG",450,109,1.11351564504328e-05,3.34066174402281e-06,342,-2.4908022969843,0.00271,0.0252769090909091
"THBS1_NRP1","THBS1","NRP1",5434,421,0.000134463200337004,1.29029228828771e-05,454,-2.48988187958452,0.64757,1
"IL1B_ITGA3","IL1B","ITGA3",7883,1070,0.000195063196219471,3.27936519826092e-05,493,-2.4871457817684,0.43577,0.972491869565217
"APP_IFNGR1","APP","IFNGR1",122,22,3.0188646376729e-06,6.7426200338075e-07,117,-2.48230052132871,0.1795,0.529215517241379
"OSM_TNFRSF1A","OSM","TNFRSF1A",134,28,3.31580214301777e-06,8.58151640666409e-07,80,-2.48075315489463,0.20928,0.604848676056338
"ITGB1_LTBR","ITGB1","LTBR",465,106,1.15063283321139e-05,3.24871692537998e-06,327,-2.47934609523799,0.22012,0.627342
"TNF_CD74","TNF","CD74",1104,98,2.73182504917285e-05,3.00353074233243e-06,226,-2.47211071114542,0.76703,1
"VEGFA_LTBR","VEGFA","LTBR",1030,236,2.54871358754351e-05,7.23299239990259e-06,339,-2.47196533526874,0.29425,0.756355970149254
"SEMA4D_TNFRSF1A","SEMA4D","TNFRSF1A",133,28,3.2910573509057e-06,8.58151640666409e-07,132,-2.46994640057535,0.09221,0.320807593220339
"VEGFB_BSG","VEGFB","BSG",158,39,3.90967715370752e-06,1.19528264235678e-06,143,-2.46358387851427,0.00848,0.0583924832214765
"CXCL12_PLXNB2","CXCL12","PLXNB2",204,21,5.04793759086288e-06,6.43613730499807e-07,137,-2.46250686652128,0.01164,0.0715128143712575
"CD93_CD36","CD93","CD36",398,109,9.84842726060502e-06,3.34066174402281e-06,258,-2.46081407621018,0.01804,0.0989788235294118
"TNF_SORT1","TNF","SORT1",1104,98,2.73182504917285e-05,3.00353074233243e-06,226,-2.44822667944411,0.84818,1
"CD55_ADGRA2","CD55","ADGRA2",698,80,1.72718648942269e-05,2.45186183047545e-06,342,-2.44693824746708,0.28497,0.738331363636364
"TGFB1_CD36","TGFB1","CD36",397,110,9.82368246849295e-06,3.37131001690375e-06,313,-2.44400926465136,0.09461,0.322593488372093
"INHBA_IFNGR1","INHBA","IFNGR1",221,41,5.46859905676812e-06,1.25657918811867e-06,95,-2.44134576103686,0.8459,1
