"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"APP_BSG","APP","BSG",122,22,3.01654739436076e-06,6.76923035266275e-07,117,-2.73671307591788,0.00029,0.00321735849056604
"ICAM1_SIGLEC10","ICAM1","SIGLEC10",1564,377,3.86711485637723e-05,1.15999992861539e-05,373,-2.73130970298749,0.07663,0.243559135135135
"CD55_CD74","CD55","CD74",698,80,1.72586072234738e-05,2.46153831005918e-06,342,-2.72078773616222,0.004,0.0242474226804124
"PPIA_ITGAL","PPIA","ITGAL",2143,404,5.29873857878287e-05,1.24307684657989e-05,695,-2.71817853228147,0.00154,0.01078
"IL23A_CCR6","IL23A","CCR6",512,74,1.26596087369894e-05,2.27692293680474e-06,87,-2.71671102400345,0.33192,0.715428613138686
"ICAM1_TNFRSF13B","ICAM1","TNFRSF13B",1564,377,3.86711485637723e-05,1.15999992861539e-05,373,-2.7034027804507,0.04576,0.162089638554217
"ICAM2_CD74","ICAM2","CD74",103,12,2.54675722638654e-06,3.69230746508877e-07,98,-2.69717058974831,0.0046,0.02576
"VEGFB_SIGLEC10","VEGFB","SIGLEC10",158,39,3.90667613368032e-06,1.19999992615385e-06,143,-2.69707668693151,0.01443,0.0619331386861314
"IL23A_IL10RB","IL23A","IL10RB",512,74,1.26596087369894e-05,2.27692293680474e-06,87,-2.69401465946058,0.35702,0.75513582733813
"ITGAV_ITGAM","ITGAV","ITGAM",127,49,3.14017638593292e-06,1.50769221491125e-06,121,-2.68492219252936,0.09815,0.291281608040201
"IL10_NCR3","IL10","NCR3",259,40,6.403981763438e-06,1.23076915502959e-06,126,-2.68392300502279,0.21881,0.548691574468085
"IL23A_CXCR4","IL23A","CXCR4",512,74,1.26596087369894e-05,2.27692293680474e-06,87,-2.67649972385358,0.34789,0.743852072727273
"CD55_CLEC2D","CD55","CLEC2D",698,80,1.72586072234738e-05,2.46153831005918e-06,342,-2.67379218182744,0.01059,0.046469552238806
"CD58_IL10RA","CD58","IL10RA",214,37,5.29132083928854e-06,1.13846146840237e-06,169,-2.67305997020116,0.0879,0.26919375
"PPIA_BSG","PPIA","BSG",2143,404,5.29873857878287e-05,1.24307684657989e-05,695,-2.67261651661968,0,0
"VEGFB_TNFRSF13B","VEGFB","TNFRSF13B",158,39,3.90667613368032e-06,1.19999992615385e-06,143,-2.66917588769616,0.00678,0.0336413114754098
"CD55_ADGRE5","CD55","ADGRE5",698,80,1.72586072234738e-05,2.46153831005918e-06,342,-2.66853447582318,0.0167,0.0706446043165468
"CD52_NCR3","CD52","NCR3",659,104,1.6294301089211e-05,3.19999980307694e-06,294,-2.65274008872919,0.03609,0.137798181818182
"ICAM2_CLEC2D","ICAM2","CLEC2D",103,12,2.54675722638654e-06,3.69230746508877e-07,98,-2.65017358014769,0.00693,0.0336413114754098
"ICAM2_ADGRE5","ICAM2","ADGRE5",103,12,2.54675722638654e-06,3.69230746508877e-07,98,-2.6449140041269,0.00874,0.040149375
"CD55_IL12RB1","CD55","IL12RB1",698,80,1.72586072234738e-05,2.46153831005918e-06,342,-2.63543401566138,0.0985,0.291281608040201
"IL10_CCR6","IL10","CCR6",259,40,6.403981763438e-06,1.23076915502959e-06,126,-2.62104376347304,0.25916,0.624533114754098
"CD58_TNFRSF10A","CD58","TNFRSF10A",214,37,5.29132083928854e-06,1.13846146840237e-06,169,-2.61780723239503,0.14625,0.40563679245283
"CXCL12_IL6ST","CXCL12","IL6ST",204,21,5.04406285614422e-06,6.46153806390535e-07,137,-2.6170709271721,0.00019,0.00248266666666667
"APP_IL10RA","APP","IL10RA",122,22,3.01654739436076e-06,6.76923035266275e-07,117,-2.61234983022435,0.0014,0.0103635
"ICAM2_IL12RB1","ICAM2","IL12RB1",103,12,2.54675722638654e-06,3.69230746508877e-07,98,-2.61179080969212,0.03743,0.141992516129032
"KLRB1_IFNGR1","KLRB1","IFNGR1",208,27,5.14296604940195e-06,8.30769179644974e-07,131,-2.60952431645931,0.53991,0.964426909090909
"IL10_IL10RB","IL10","IL10RB",259,40,6.403981763438e-06,1.23076915502959e-06,126,-2.59834586328519,0.30176,0.672213181818182
