"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"NRG1_ADGRA2","NRG1","ADGRA2",220,93,5.42955170240015e-06,2.85262781774064e-06,200,-0.558690775849519,0.99025,1
"CD55_IFNGR1","CD55","IFNGR1",1814,1242,4.47691217643358e-05,3.80963844046653e-05,912,-0.552211647185741,0.9885,1
"HBEGF_ITGA3","HBEGF","ITGA3",1290,668,3.18369168004372e-05,2.04898428199005e-05,630,-0.550169573699553,0.9448,1
"LGALS9_PLXND1","LGALS9","PLXND1",518,259,1.27841262811058e-05,7.94441510532071e-06,520,-0.548436618295506,0.99561,1
"IL10_ADGRA2","IL10","ADGRA2",406,173,1.00199908689748e-05,5.30650120934549e-06,250,-0.547197579866085,0.957,1
"B2M_NGFR","B2M","NGFR",41570,35581,0.00102593847394897,0.00109139086433365,1676,-0.540925598974376,0.8901,1
"GAS6_ERBB3","GAS6","ERBB3",67,49,1.6535452911855e-06,1.50299745235797e-06,102,-0.540913191447941,0.89612,1
"PLAU_NRP2","PLAU","NRP2",61,102,1.50546660839277e-06,3.12868857429619e-06,119,-0.540854420314427,0.8339,1
"PPIA_ADGRA2","PPIA","ADGRA2",2613,1122,6.44882663562345e-05,3.4415574317258e-05,1105,-0.536124355084147,0.99864,1
"KLRB1_TNFRSF1A","KLRB1","TNFRSF1A",111,89,2.73945563166553e-06,2.7299341481604e-06,105,-0.53540835954352,0.99535,1
"B2M_TNFRSF12A","B2M","TNFRSF12A",41570,35581,0.00102593847394897,0.00109139086433365,1676,-0.524051780417051,0.91529,1
"SEMA4D_IL10RB","SEMA4D","IL10RB",168,130,4.14620311819648e-06,3.98754426135788e-06,247,-0.523209014804671,0.93289,1
"TNFSF12_ITGAV","TNFSF12","ITGAV",95,43,2.34457914421825e-06,1.31895694798761e-06,119,-0.520644142795416,0.98588,1
"EBI3_ACVR1","EBI3","ACVR1",74,72,1.82630375444369e-06,2.20848605244437e-06,108,-0.514715760088351,0.91836,1
"EBI3_ADGRG6","EBI3","ADGRG6",74,72,1.82630375444369e-06,2.20848605244437e-06,108,-0.514715742797729,0.88673,1
"NRG1_IL6ST","NRG1","IL6ST",220,93,5.42955170240015e-06,2.85262781774064e-06,200,-0.505399484545725,0.99949,1
"ITGB1_TNFRSF1A","ITGB1","TNFRSF1A",547,449,1.3499839914604e-05,1.37723644103822e-05,575,-0.501551356931942,0.99876,1
"HBEGF_PLXND1","HBEGF","PLXND1",1290,668,3.18369168004372e-05,2.04898428199005e-05,630,-0.497887688330917,0.99788,1
"IL10_IL6ST","IL10","IL6ST",406,173,1.00199908689748e-05,5.30650120934549e-06,250,-0.493906277407918,0.99007,1
"TGFB1_LTBR","TGFB1","LTBR",480,432,1.18462946234185e-05,1.32509163146662e-05,554,-0.492889634760201,0.99702,1
"APP_IL1R1","APP","IL1R1",208,123,5.13339433681469e-06,3.77283033959246e-06,262,-0.484651580063543,0.97901,1
"PPIA_IL6ST","PPIA","IL6ST",2613,1122,6.44882663562345e-05,3.4415574317258e-05,1105,-0.482833041996448,0.99999,1
"EBI3_BSG","EBI3","BSG",74,72,1.82630375444369e-06,2.20848605244437e-06,108,-0.479440516365794,0.992,1
"KLRB1_IL10RB","KLRB1","IL10RB",111,89,2.73945563166553e-06,2.7299341481604e-06,105,-0.471941787660338,0.97103,1
"OSM_CD36","OSM","CD36",406,440,1.00199908689748e-05,1.34963036538267e-05,345,-0.471056733908849,0.98651,1
"TGFB1_NGFR","TGFB1","NGFR",480,432,1.18462946234185e-05,1.32509163146662e-05,554,-0.468492982715273,0.97597,1
"NRG1_ITGA4","NRG1","ITGA4",220,93,5.42955170240015e-06,2.85262781774064e-06,200,-0.465001359624062,0.98921,1
"GAS6_ACKR3","GAS6","ACKR3",67,49,1.6535452911855e-06,1.50299745235797e-06,102,-0.464986716431259,0.90978,1
"TNFSF12_ADGRA2","TNFSF12","ADGRA2",95,43,2.34457914421825e-06,1.31895694798761e-06,119,-0.46008069700779,0.98666,1
"SEMA4D_ERBB3","SEMA4D","ERBB3",168,130,4.14620311819648e-06,3.98754426135788e-06,247,-0.459483533826622,0.97397,1
"PDGFB_ACVR1","PDGFB","ACVR1",84,85,2.07310155909824e-06,2.60724047858015e-06,88,-0.458113942714167,0.79438,1
"PDGFB_ADGRG6","PDGFB","ADGRG6",84,85,2.07310155909824e-06,2.60724047858015e-06,88,-0.458113929434969,0.77681,1
"GAS6_IFNGR1","GAS6","IFNGR1",67,49,1.6535452911855e-06,1.50299745235797e-06,102,-0.457081565027624,0.93583,1
"IL10_ITGA4","IL10","ITGA4",406,173,1.00199908689748e-05,5.30650120934549e-06,250,-0.453508164008992,0.95917,1
"PRNP_NRP2","PRNP","NRP2",284,505,7.00905765218929e-06,1.54900757845056e-05,434,-0.452150092660218,0.96806,1
"TGFB1_TNFRSF12A","TGFB1","TNFRSF12A",480,432,1.18462946234185e-05,1.32509163146662e-05,554,-0.451619164763298,0.98401,1
"LRPAP1_NRP1","LRPAP1","NRP1",501,159,1.23645700131931e-05,4.87707336581464e-06,428,-0.450249994243328,0.9945,1
"AREG_ACVR2A","AREG","ACVR2A",10806,3951,0.000266689707709709,0.000121190672127885,970,-0.448683188924704,0.93991,1
"PPIA_ITGA4","PPIA","ITGA4",2613,1122,6.44882663562345e-05,3.4415574317258e-05,1105,-0.44243493944453,0.99774,1
"B2M_TNFRSF1A","B2M","TNFRSF1A",41570,35581,0.00102593847394897,0.00109139086433365,1676,-0.441161669105871,0.99672,1
"VEGFB_TNFRSF21","VEGFB","TNFRSF21",137,26,3.38112992376737e-06,7.97508852271577e-07,129,-0.439820240088804,0.91951,1
"ITGB1_IL10RB","ITGB1","IL10RB",547,449,1.3499839914604e-05,1.37723644103822e-05,575,-0.438084909707639,0.9639,1
"APLP2_IL1R1","APLP2","IL1R1",1099,674,2.71230787315353e-05,2.06738833242709e-05,759,-0.43209730292086,0.99052,1
"EREG_CD36","EREG","CD36",3897,4340,9.6177104473879e-05,0.000133122631494563,947,-0.431749423690739,0.99878,1
"AREG_CD74","AREG","CD74",10806,3951,0.000266689707709709,0.000121190672127885,970,-0.424545665721311,0.99359,1
"CD93_CD36","CD93","CD36",570,638,1.40674748653095e-05,1.95696402980487e-05,576,-0.424486027411171,0.99825,1
"PDGFB_BSG","PDGFB","BSG",84,85,2.07310155909824e-06,2.60724047858015e-06,88,-0.422838645589925,0.87656,1
"NRG1_PLXNB2","NRG1","PLXNB2",220,93,5.42955170240015e-06,2.85262781774064e-06,200,-0.419307150737387,0.99173,1
"CD55_AXL","CD55","AXL",1814,1242,4.47691217643358e-05,3.80963844046653e-05,912,-0.413527043561262,0.99999,1
"KLRB1_ERBB3","KLRB1","ERBB3",111,89,2.73945563166553e-06,2.7299341481604e-06,105,-0.408216347088358,0.98958,1
"IL10_PLXNB2","IL10","PLXNB2",406,173,1.00199908689748e-05,5.30650120934549e-06,250,-0.407813963532222,0.96786,1
"TNFSF12_IL6ST","TNFSF12","IL6ST",95,43,2.34457914421825e-06,1.31895694798761e-06,119,-0.406789426082545,0.9984,1
"THBS1_ITGAV","THBS1","ITGAV",8918,4383,0.00022009428219093,0.000134441588442551,952,-0.401854857300415,0.99995,1
"AREG_SORT1","AREG","SORT1",10806,3951,0.000266689707709709,0.000121190672127885,970,-0.400661678606784,0.99963,1
"PPIA_PLXNB2","PPIA","PLXNB2",2613,1122,6.44882663562345e-05,3.4415574317258e-05,1105,-0.396740746772098,0.99802,1
"APP_TNFRSF14","APP","TNFRSF14",208,123,5.13339433681469e-06,3.77283033959246e-06,262,-0.392893259940553,0.99534,1
"APP_ADGRE5","APP","ADGRE5",208,123,5.13339433681469e-06,3.77283033959246e-06,262,-0.392311414727156,0.9933,1
"VEGFB_IL1RAP","VEGFB","IL1RAP",137,26,3.38112992376737e-06,7.97508852271577e-07,129,-0.387352870851459,0.93546,1
"APP_ACVR1B","APP","ACVR1B",208,123,5.13339433681469e-06,3.77283033959246e-06,262,-0.385115803460944,0.93945,1
"SEMA4D_ACKR3","SEMA4D","ACKR3",168,130,4.14620311819648e-06,3.98754426135788e-06,247,-0.383557115934787,0.97498,1
"EBI3_LTBR","EBI3","LTBR",74,72,1.82630375444369e-06,2.20848605244437e-06,108,-0.380414820889393,0.98123,1
"AREG_EGFR","AREG","EGFR",10806,3951,0.000266689707709709,0.000121190672127885,970,-0.380242136426323,0.99178,1
"B2M_IL10RB","B2M","IL10RB",41570,35581,0.00102593847394897,0.00109139086433365,1676,-0.377695249949789,0.94651,1
"LGALS9_ITGAV","LGALS9","ITGAV",518,259,1.27841262811058e-05,7.94441510532071e-06,520,-0.377053330871992,0.99978,1
"SEMA4D_IFNGR1","SEMA4D","IFNGR1",168,130,4.14620311819648e-06,3.98754426135788e-06,247,-0.375651932936828,0.98957,1
"ITGAV_NRP2","ITGAV","NRP2",81,152,1.99906221770187e-06,4.66235944404922e-06,181,-0.374464991882183,0.98621,1
"ITGB1_ERBB3","ITGB1","ERBB3",547,449,1.3499839914604e-05,1.37723644103822e-05,575,-0.37435934142889,0.98992,1
"TGFB1_TNFRSF1A","TGFB1","TNFRSF1A",480,432,1.18462946234185e-05,1.32509163146662e-05,554,-0.368729064410933,0.99995,1
"TNFSF12_ITGA4","TNFSF12","ITGA4",95,43,2.34457914421825e-06,1.31895694798761e-06,119,-0.366391283139299,0.98563,1
"OSM_ACVR1","OSM","ACVR1",406,440,1.00199908689748e-05,1.34963036538267e-05,345,-0.359163827751467,0.96502,1
"OSM_ADGRG6","OSM","ADGRG6",406,440,1.00199908689748e-05,1.34963036538267e-05,345,-0.359163825673452,0.94078,1
"APP_ITGA3","APP","ITGA3",208,123,5.13339433681469e-06,3.77283033959246e-06,262,-0.358643669157058,0.97254,1
"EBI3_NGFR","EBI3","NGFR",74,72,1.82630375444369e-06,2.20848605244437e-06,108,-0.356018178921818,0.94619,1
"THBS1_ADGRA2","THBS1","ADGRA2",8918,4383,0.00022009428219093,0.000134441588442551,952,-0.341291429532851,0.99977,1
"APLP2_TNFRSF14","APLP2","TNFRSF14",1099,674,2.71230787315353e-05,2.06738833242709e-05,759,-0.340338980674797,0.99855,1
"APLP2_ADGRE5","APLP2","ADGRE5",1099,674,2.71230787315353e-05,2.06738833242709e-05,759,-0.339757132128338,0.99752,1
"EBI3_TNFRSF12A","EBI3","TNFRSF12A",74,72,1.82630375444369e-06,2.20848605244437e-06,108,-0.339144364329882,0.95993,1
