"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"CCL20_MERTK","CCL20","MERTK",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-5.91883416795003,0,0
"CCL20_CD209","CCL20","CD209",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-5.83650186888542,0,0
"CXCL14_MERTK","CXCL14","MERTK",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-5.75800230271963,7e-05,0.00125487804878049
"CXCL14_CD209","CXCL14","CD209",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-5.6757337463729,0.00013,0.00184935483870968
"CCL20_CXCR4","CCL20","CXCR4",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-5.43967315786829,0,0
"CCL20_TREM2","CCL20","TREM2",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-5.37255132919517,6e-05,0.00111176470588235
"CXCL14_CXCR4","CXCL14","CXCR4",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-5.27900648841074,0.00038,0.00450483870967742
"CCL20_SIGLEC10","CCL20","SIGLEC10",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-5.23078404190134,0,0
"CXCL14_TREM2","CXCL14","TREM2",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-5.21170013925271,0.00214,0.0180793103448276
"CCL20_IFNGR1","CCL20","IFNGR1",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-5.12808050351131,0,0
"CCL20_CD72","CCL20","CD72",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-5.09330252443472,0,0
"CCL20_CD36","CCL20","CD36",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-5.08112442654101,0,0
"CXCL14_SIGLEC10","CXCL14","SIGLEC10",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-5.0700941966511,0.00068,0.00738620689655173
"CXCL14_IFNGR1","CXCL14","IFNGR1",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-4.96740840524381,0.00089,0.00880022421524664
"IL1A_MERTK","IL1A","MERTK",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-4.93422540686773,0.00018,0.00243496932515337
"CXCL14_CD72","CXCL14","CD72",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-4.93259528588698,0.00143,0.0129759259259259
"CXCL14_CD36","CXCL14","CD36",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-4.92044641155072,0.00116,0.0109776824034335
"IL1A_CD209","IL1A","CD209",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-4.8518957152097,0.00012,0.00172941176470588
"CCL20_CD74","CCL20","CD74",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-4.84359851300676,0,0
"THBS1_MERTK","THBS1","MERTK",5434,421,0.000133672491817357,1.29420919468309e-05,454,-4.83358793725789,0,0
"THBS1_CD209","THBS1","CD209",5434,421,0.000133672491817357,1.29420919468309e-05,454,-4.75125362555798,0,0
"CCL20_TNFRSF21","CCL20","TNFRSF21",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-4.68952984139525,1e-04,0.001575
"CXCL14_CD74","CXCL14","CD74",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-4.68293417187563,0.00208,0.0177767441860465
"CD1D_MERTK","CD1D","MERTK",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-4.67515787964922,0,0
"TNF_MERTK","TNF","MERTK",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-4.63727478183516,6e-05,0.00111176470588235
"CCL20_SORT1","CCL20","SORT1",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-4.62660204371575,0.00014,0.00194150943396226
"CD1D_CD209","CD1D","CD209",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-4.59283427224894,0,0
"TNF_CD209","TNF","CD209",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-4.55494250448042,7e-05,0.00125487804878049
"CXCL14_TNFRSF21","CXCL14","TNFRSF21",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-4.52880686958829,0.00854,0.0549
"CCL20_PLXNB2","CCL20","PLXNB2",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-4.49364892901027,0.00026,0.00320279329608939
"CXCL14_SORT1","CXCL14","SORT1",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-4.46587408373686,0.01075,0.0662115921787709
"IL1A_CXCR4","IL1A","CXCR4",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-4.45507113447172,0.00057,0.00634772727272727
"CXCL12_MERTK","CXCL12","MERTK",204,21,5.01825328132881e-06,6.45567531789667e-07,137,-4.42354273972388,0,0
"CCL20_SIGLEC1","CCL20","SIGLEC1",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-4.41835885585106,0.00089,0.00880022421524664
"IL1A_TREM2","IL1A","TREM2",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-4.3879418938861,0.00442,0.032705033557047
"CCL20_IL12RB1","CCL20","IL12RB1",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-4.35661288207179,0.00115,0.0109772727272727
"THBS1_CXCR4","THBS1","CXCR4",5434,421,0.000133672491817357,1.29420919468309e-05,454,-4.35442170761799,0,0
"CXCL12_CD209","CXCL12","CD209",204,21,5.01825328132881e-06,6.45567531789667e-07,137,-4.34122012422763,0,0
"CCL20_BSG","CCL20","BSG",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-4.34105067804305,0.00031,0.00373524590163934
"CXCL14_PLXNB2","CXCL14","PLXNB2",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-4.33293766274043,0.01523,0.0888416666666667
"CCL20_ITGAM","CCL20","ITGAM",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-4.2876686653184,0.00087,0.00871977272727273
"THBS1_TREM2","THBS1","TREM2",5434,421,0.000133672491817357,1.29420919468309e-05,454,-4.28730573144562,0.00011,0.00165
"CD55_MERTK","CD55","MERTK",698,80,1.71702979919976e-05,2.45930488300825e-06,342,-4.2686138357624,0,0
"CXCL14_SIGLEC1","CXCL14","SIGLEC1",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-4.25760070440685,0.02809,0.145395422535211
"IL1A_SIGLEC10","IL1A","SIGLEC10",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-4.24618109300722,0.00142,0.0129759259259259
"ICAM2_MERTK","ICAM2","MERTK",103,12,2.53372592145523e-06,3.68895732451238e-07,98,-4.24494897079482,0,0
"CCL20_IL10RB","CCL20","IL10RB",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-4.23613907902214,0.00074,0.00780717703349282
"CCL20_LTBR","CCL20","LTBR",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-4.22545370136536,0.00072,0.00763269230769231
"CD1D_CXCR4","CD1D","CXCR4",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-4.19601933551305,0,0
"CXCL14_IL12RB1","CXCL14","IL12RB1",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-4.19583691909035,0.03132,0.157614806378132
"CD55_CD209","CD55","CD209",698,80,1.71702979919976e-05,2.45930488300825e-06,342,-4.18628212018307,0,0
"CXCL14_BSG","CXCL14","BSG",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-4.18037238641329,0.02096,0.114681885856079
"CCL20_CCR6","CCL20","CCR6",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-4.17817397135088,0.01058,0.0657152112676056
"CCL20_FPR3","CCL20","FPR3",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-4.17555125555205,0.00093,0.0091546875
"ICAM2_CD209","ICAM2","CD209",103,12,2.53372592145523e-06,3.68895732451238e-07,98,-4.1626354680636,0,0
"TNF_CXCR4","TNF","CXCR4",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-4.15811381257322,0.00014,0.00194150943396226
"THBS1_SIGLEC10","THBS1","SIGLEC10",5434,421,0.000133672491817357,1.29420919468309e-05,454,-4.14553332773503,0,0
"IL1A_IFNGR1","IL1A","IFNGR1",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-4.14347826516665,0.00187,0.0162336614173228
"SPN_MERTK","SPN","MERTK",103,13,2.53372592145523e-06,3.99637043488841e-07,94,-4.12947631685292,1e-05,0.000237096774193548
"CD1D_TREM2","CD1D","TREM2",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-4.12887275683867,5e-05,0.000967105263157895
"CXCL14_ITGAM","CXCL14","ITGAM",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-4.12696830222762,0.03138,0.157614806378132
"IL1A_CD72","IL1A","CD72",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-4.10869888974055,0.00255,0.0204463636363636
"IL1A_CD36","IL1A","CD36",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-4.09652195374918,0.00249,0.0201854779411765
"TNF_TREM2","TNF","TREM2",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-4.09099202886517,0.02569,0.135517822966507
"CCL20_CLEC2D","CCL20","CLEC2D",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-4.09029227744801,0.00367,0.0280012110726644
"KLRB1_MERTK","KLRB1","MERTK",208,27,5.11665040449212e-06,8.30015398015286e-07,131,-4.08899453962998,0.00027,0.00327115384615385
"CCL20_FPR1","CCL20","FPR1",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-4.0886639106095,0.00127,0.0118158227848101
"CXCL14_IL10RB","CXCL14","IL10RB",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-4.07545592859227,0.03207,0.16035
"CXCL14_LTBR","CXCL14","LTBR",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-4.06476376455175,0.03426,0.16900067114094
"HEBP1_MERTK","HEBP1","MERTK",113,15,2.77971872936351e-06,4.61119665564048e-07,108,-4.0567108993249,0,0
"SPN_CD209","SPN","CD209",103,13,2.53372592145523e-06,3.99637043488841e-07,94,-4.04716108318976,0,0
"THBS1_IFNGR1","THBS1","IFNGR1",5434,421,0.000133672491817357,1.29420919468309e-05,454,-4.04282922604443,0,0
"IL1B_MERTK","IL1B","MERTK",7883,1070,0.000193916130474093,3.28932028102354e-05,493,-4.02460049527819,1e-05,0.000237096774193548
"CXCL14_CCR6","CXCL14","CCR6",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-4.01734010436453,0.08079,0.330504545454545
"CXCL14_FPR3","CXCL14","FPR3",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-4.01487006650474,0.039,0.186136363636364
"THBS1_CD72","THBS1","CD72",5434,421,0.000133672491817357,1.29420919468309e-05,454,-4.00805236442367,0,0
"KLRB1_CD209","KLRB1","CD209",208,27,5.11665040449212e-06,8.30015398015286e-07,131,-4.00666907705183,0.00027,0.00327115384615385
"THBS1_CD36","THBS1","CD36",5434,421,0.000133672491817357,1.29420919468309e-05,454,-3.99587333735207,0,0
"CD1D_SIGLEC10","CD1D","SIGLEC10",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-3.98712712736333,0,0
"HEBP1_CD209","HEBP1","CD209",113,15,2.77971872936351e-06,4.61119665564048e-07,108,-3.97439299108487,0,0
"CCL20_PILRA","CCL20","PILRA",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-3.96636918620414,0.00244,0.0199266666666667
"TNF_SIGLEC10","TNF","SIGLEC10",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-3.9492247065325,0.00183,0.0160125
"CXCL12_CXCR4","CXCL12","CXCR4",204,21,5.01825328132881e-06,6.45567531789667e-07,137,-3.94440673790071,0,0
"IL1B_CD209","IL1B","CD209",7883,1070,0.000193916130474093,3.28932028102354e-05,493,-3.94226580084057,0,0
"IL23A_MERTK","IL23A","MERTK",512,74,1.25948317649037e-05,2.27485701678263e-06,87,-3.93400478499303,0.00631,0.0432097826086957
"CXCL14_CLEC2D","CXCL14","CLEC2D",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-3.92955806723743,0.06624,0.283610097087379
"CXCL14_FPR1","CXCL14","FPR1",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-3.92799512350632,0.0493,0.225065217391304
"CD1D_IFNGR1","CD1D","IFNGR1",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-3.88442596239807,0,0
"CCL20_TLR8","CCL20","TLR8",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-3.87758716842989,0.00589,0.04058578125
"CXCL12_TREM2","CXCL12","TREM2",204,21,5.01825328132881e-06,6.45567531789667e-07,137,-3.87725748514484,4e-05,0.000801818181818182
"IL1A_CD74","IL1A","CD74",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-3.85899658355636,0.00558,0.0393095846645367
"IL23A_CD209","IL23A","CD209",512,74,1.25948317649037e-05,2.27485701678263e-06,87,-3.85167328559581,0.00678,0.0458585889570552
"CD1D_CD72","CD1D","CD72",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-3.84964331574029,0,0
"TNF_IFNGR1","TNF","IFNGR1",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-3.84652116200579,0.00252,0.0203538461538462
"CCL20_CALCRL","CCL20","CALCRL",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-3.84083237647098,0.02494,0.132512530120482
"IL10_MERTK","IL10","MERTK",259,40,6.37121372482433e-06,1.22965244150413e-06,126,-3.8383307807679,0.00014,0.00194150943396226
"CD1D_CD36","CD1D","CD36",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-3.83746910152615,0,0
"CCL20_TNFRSF1A","CCL20","TNFRSF1A",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-3.83693264161391,0.00521,0.0372988636363636
"TNF_CD72","TNF","CD72",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-3.81174320349802,0.00732,0.0489109090909091
"CD52_MERTK","CD52","MERTK",659,104,1.62109260411553e-05,3.19709634791073e-06,294,-3.80715572226613,0,0
"CXCL14_PILRA","CXCL14","PILRA",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-3.80569823981221,0.07094,0.295886037735849
"TNF_CD36","TNF","CD36",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-3.79956508902287,0.0053,0.0376983870967742
"CD55_CXCR4","CD55","CXCR4",698,80,1.71702979919976e-05,2.45930488300825e-06,342,-3.78945430978213,0,0
"ICAM2_CXCR4","ICAM2","CXCR4",103,12,2.53372592145523e-06,3.68895732451238e-07,98,-3.76583648813534,0,0
"THBS1_CD74","THBS1","CD74",5434,421,0.000133672491817357,1.29420919468309e-05,454,-3.75834698899683,0,0
"IL10_CD209","IL10","CD209",259,40,6.37121372482433e-06,1.22965244150413e-06,126,-3.75600217235841,6e-05,0.00111176470588235
"CXCL12_SIGLEC10","CXCL12","SIGLEC10",204,21,5.01825328132881e-06,6.45567531789667e-07,137,-3.7355142017258,0,0
"CD52_CD209","CD52","CD209",659,104,1.62109260411553e-05,3.19709634791073e-06,294,-3.72482321835618,2e-05,0.000441
"CD55_TREM2","CD55","TREM2",698,80,1.71702979919976e-05,2.45930488300825e-06,342,-3.72233098763096,0.00228,0.0188292134831461
"CXCL14_TLR8","CXCL14","TLR8",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-3.7168918259582,0.10281,0.394714173913043
"IL1A_TNFRSF21","IL1A","TNFRSF21",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-3.70492562727398,0.01836,0.103275
"ICAM2_TREM2","ICAM2","TREM2",103,12,2.53372592145523e-06,3.68895732451238e-07,98,-3.6986615340046,0.00107,0.0103936123348018
"CXCL14_CALCRL","CXCL14","CALCRL",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-3.68001902245349,0.14927,0.528315168539326
"CXCL14_TNFRSF1A","CXCL14","TNFRSF1A",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-3.67625383785386,0.107,0.406084337349398
"CD58_MERTK","CD58","MERTK",214,37,5.26424608923709e-06,1.13742850839132e-06,169,-3.6754630273052,2e-04,0.0026094674556213
"SPN_CXCR4","SPN","CXCR4",103,13,2.53372592145523e-06,3.99637043488841e-07,94,-3.65035934074593,3e-05,0.000618224299065421
"IL1A_SORT1","IL1A","SORT1",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-3.64199764443588,0.02226,0.120597788697789
"CXCL12_IFNGR1","CXCL12","IFNGR1",204,21,5.01825328132881e-06,6.45567531789667e-07,137,-3.63281329062645,0,0
"CCL20_LILRB2","CCL20","LILRB2",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-3.62995113574364,0.01238,0.0743811989100817
"APP_MERTK","APP","MERTK",122,22,3.00111225648096e-06,6.7630884282727e-07,117,-3.61474314219773,0,0
"KLRB1_CXCR4","KLRB1","CXCR4",208,27,5.11665040449212e-06,8.30015398015286e-07,131,-3.60985114964174,0.00058,0.00642663316582915
"THBS1_TNFRSF21","THBS1","TNFRSF21",5434,421,0.000133672491817357,1.29420919468309e-05,454,-3.60428019066492,0.00012,0.00172941176470588
"CD1D_CD74","CD1D","CD74",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-3.59994500422389,0,0
"CXCL12_CD72","CXCL12","CD72",204,21,5.01825328132881e-06,6.45567531789667e-07,137,-3.59803015669135,0,0
"CD58_CD209","CD58","CD209",214,37,5.26424608923709e-06,1.13742850839132e-06,169,-3.59313487656012,0.00011,0.00165
"CXCL12_CD36","CXCL12","CD36",204,21,5.01825328132881e-06,6.45567531789667e-07,137,-3.58585634866884,0,0
"SPN_TREM2","SPN","TREM2",103,13,2.53372592145523e-06,3.99637043488841e-07,94,-3.58318945047208,0.00643,0.0438952012383901
"CD55_SIGLEC10","CD55","SIGLEC10",698,80,1.71702979919976e-05,2.45930488300825e-06,342,-3.58056501400574,0,0
"HEBP1_CXCR4","HEBP1","CXCR4",113,15,2.77971872936351e-06,4.61119665564048e-07,108,-3.57758700463658,0,0
"INHBA_MERTK","INHBA","MERTK",221,41,5.43644105477288e-06,1.26039375254173e-06,95,-3.57380179079022,0.03064,0.156391666666667
"TNF_CD74","TNF","CD74",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-3.56203916748343,0.01923,0.106806423173804
"ICAM2_SIGLEC10","ICAM2","SIGLEC10",103,12,2.53372592145523e-06,3.68895732451238e-07,98,-3.55694075085584,1e-05,0.000237096774193548
"PPIA_MERTK","PPIA","MERTK",2143,404,5.27162587347434e-05,1.24194896591917e-05,695,-3.55067018194564,0,0
"IL1B_CXCR4","IL1B","CXCR4",7883,1070,0.000193916130474093,3.28932028102354e-05,493,-3.54543327371806,0,0
"KLRB1_TREM2","KLRB1","TREM2",208,27,5.11665040449212e-06,8.30015398015286e-07,131,-3.54271020718658,0.01811,0.102129283887468
"THBS1_SORT1","THBS1","SORT1",5434,421,0.000133672491817357,1.29420919468309e-05,454,-3.54135255416826,2e-04,0.0026094674556213
"APP_CD209","APP","CD209",122,22,3.00111225648096e-06,6.7630884282727e-07,117,-3.53241957816961,1e-05,0.000237096774193548
"HEBP1_TREM2","HEBP1","TREM2",113,15,2.77971872936351e-06,4.61119665564048e-07,108,-3.51042476760857,0.00026,0.00320279329608939
"IL1A_PLXNB2","IL1A","PLXNB2",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-3.50904519337321,0.03133,0.157614806378132
"CCL20_PLAUR","CCL20","PLAUR",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-3.50551877623475,0.02036,0.111954613466334
"CCL20_SIRPA","CCL20","SIRPA",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-3.50184163275966,0.02235,0.120788602941176
"ANXA1_MERTK","ANXA1","MERTK",1234,241,3.03555124958812e-05,7.40865596006236e-06,477,-3.49970179185383,0,0
"INHBA_CD209","INHBA","CD209",221,41,5.43644105477288e-06,1.26039375254173e-06,95,-3.49147294436979,0.03502,0.171980178173719
"IL1B_TREM2","IL1B","TREM2",7883,1070,0.000193916130474093,3.28932028102354e-05,493,-3.47831840583271,0.01454,0.0857237967914438
"CD55_IFNGR1","CD55","IFNGR1",698,80,1.71702979919976e-05,2.45930488300825e-06,342,-3.47786161596193,0,0
"CXCL14_LILRB2","CXCL14","LILRB2",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-3.4692824349179,0.17171,0.587658139534884
"PPIA_CD209","PPIA","CD209",2143,404,5.27162587347434e-05,1.24194896591917e-05,695,-3.46833586601041,0,0
"CCL20_CD2","CCL20","CD2",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-3.46086614446562,0.04686,0.217529052631579
"IL23A_CXCR4","IL23A","CXCR4",512,74,1.25948317649037e-05,2.27485701678263e-06,87,-3.45484580534627,0.01805,0.102051923076923
"ICAM2_IFNGR1","ICAM2","IFNGR1",103,12,2.53372592145523e-06,3.68895732451238e-07,98,-3.45424230022529,2e-05,0.000441
"CD1D_TNFRSF21","CD1D","TNFRSF21",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-3.44586868103806,2e-05,0.000441
"CD55_CD72","CD55","CD72",698,80,1.71702979919976e-05,2.45930488300825e-06,342,-3.44308337425512,0,0
"SPN_SIGLEC10","SPN","SIGLEC10",103,13,2.53372592145523e-06,3.99637043488841e-07,94,-3.44146424158546,0.00026,0.00320279329608939
"CCL20_CCR1","CCL20","CCR1",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-3.43758933968537,0.03512,0.172088
"CCL20_IL6ST","CCL20","IL6ST",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-3.43625586031375,0.03102,0.157239310344828
"IL1A_SIGLEC1","IL1A","SIGLEC1",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-3.43375333429266,0.05844,0.256183300198807
"CD55_CD36","CD55","CD36",698,80,1.71702979919976e-05,2.45930488300825e-06,342,-3.43090549572255,1e-05,0.000237096774193548
"CCL20_ADGRE2","CCL20","ADGRE2",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-3.42662863086828,0.0308,0.156845265588915
"CCL20_IL1RAP","CCL20","IL1RAP",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-3.42347536318856,0.03692,0.17892
"ICAM2_CD72","ICAM2","CD72",103,12,2.53372592145523e-06,3.68895732451238e-07,98,-3.41945434727864,5e-05,0.000967105263157895
"ANXA1_CD209","ANXA1","CD209",1234,241,3.03555124958812e-05,7.40865596006236e-06,477,-3.41736789002359,0,0
"ALCAM_MERTK","ALCAM","MERTK",145,30,3.56689571466999e-06,9.22239331128095e-07,127,-3.41646412796921,0.00389,0.0293748287671233
"THBS1_PLXNB2","THBS1","PLXNB2",5434,421,0.000133672491817357,1.29420919468309e-05,454,-3.40839890864754,0.00024,0.00305895953757225
"TNF_TNFRSF21","TNF","TNFRSF21",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-3.40797056602281,0.13227,0.482074958677686
"ICAM2_CD36","ICAM2","CD36",103,12,2.53372592145523e-06,3.68895732451238e-07,98,-3.40728455016844,3e-05,0.000618224299065421
"OSM_MERTK","OSM","MERTK",134,28,3.29630362597089e-06,8.60756709052889e-07,80,-3.40217838936665,0.02824,0.145829508196721
"KLRB1_SIGLEC10","KLRB1","SIGLEC10",208,27,5.11665040449212e-06,8.30015398015286e-07,131,-3.40095965992789,0.00363,0.0279658536585366
"SEMA4D_MERTK","SEMA4D","MERTK",133,28,3.27170434518006e-06,8.60756709052889e-07,132,-3.39137165249274,0.00026,0.00320279329608939
"IL23A_TREM2","IL23A","TREM2",512,74,1.25948317649037e-05,2.27485701678263e-06,87,-3.38772195449437,0.06473,0.27876884765625
"CCL20_ADGRE5","CCL20","ADGRE5",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-3.38693673829259,0.03481,0.17133046875
"CD1D_SORT1","CD1D","SORT1",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-3.38294026020336,0,0
"CCL20_IL10RA","CCL20","IL10RA",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-3.37901383268386,0.03609,0.176156084070796
"RNASET2_MERTK","RNASET2","MERTK",1481,315,3.64315348512156e-05,9.683512976845e-06,536,-3.37661300625069,0,0
"IL1A_IL12RB1","IL1A","IL12RB1",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-3.3720066979231,0.06699,0.284908092485549
"HEBP1_SIGLEC10","HEBP1","SIGLEC10",113,15,2.77971872936351e-06,4.61119665564048e-07,108,-3.36869286316805,0,0
"IL10_CXCR4","IL10","CXCR4",259,40,6.37121372482433e-06,1.22965244150413e-06,126,-3.35917925143914,2e-04,0.0026094674556213
"IL1A_BSG","IL1A","BSG",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-3.35644821773502,0.04453,0.208026800847458
"CXCL12_CD74","CXCL12","CD74",204,21,5.01825328132881e-06,6.45567531789667e-07,137,-3.34833244097254,0,0
"TNF_SORT1","TNF","SORT1",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-3.34504278163611,0.16161,0.560298820754717
"CXCL14_PLAUR","CXCL14","PLAUR",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-3.3448540915619,0.22202,0.71677027818448
"CXCL14_SIRPA","CXCL14","SIRPA",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-3.34116669084521,0.22471,0.722282142857143
"SPN_IFNGR1","SPN","IFNGR1",103,13,2.53372592145523e-06,3.99637043488841e-07,94,-3.3387653030351,0.00043,0.00501666666666667
"IL1B_SIGLEC10","IL1B","SIGLEC10",7883,1070,0.000193916130474093,3.28932028102354e-05,493,-3.3365450330425,0.00022,0.00285352941176471
"ALCAM_CD209","ALCAM","CD209",145,30,3.56689571466999e-06,9.22239331128095e-07,127,-3.33413743445818,0.0038,0.0287938144329897
"THBS1_SIGLEC1","THBS1","SIGLEC1",5434,421,0.000133672491817357,1.29420919468309e-05,454,-3.33311034158736,0.00364,0.0279658536585366
"CD52_CXCR4","CD52","CXCR4",659,104,1.62109260411553e-05,3.19709634791073e-06,294,-3.32799414742502,0,0
"OSM_CD209","OSM","CD209",134,28,3.29630362597089e-06,8.60756709052889e-07,80,-3.31985227624313,0.03173,0.159010568181818
"ADM_MERTK","ADM","MERTK",122,27,3.00111225648096e-06,8.30015398015286e-07,82,-3.31929325123243,0.00096,0.009408
"SEMA4D_CD209","SEMA4D","CD209",133,28,3.27170434518006e-06,8.60756709052889e-07,132,-3.30904553316945,0.00018,0.00243496932515337
"SPN_CD72","SPN","CD72",103,13,2.53372592145523e-06,3.99637043488841e-07,94,-3.30397832036602,0.00114,0.0109291304347826
"IL1A_ITGAM","IL1A","ITGAM",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-3.30306537046,0.06529,0.280632456140351
"CXCL14_CD2","CXCL14","CD2",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-3.30016990155409,0.25643,0.789704120111732
"CCL20_ITGAL","CCL20","ITGAL",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-3.29892279953711,0.06293,0.273150885826772
"KLRB1_IFNGR1","KLRB1","IFNGR1",208,27,5.11665040449212e-06,8.30015398015286e-07,131,-3.29825794842928,0.00481,0.034888322368421
"RNASET2_CD209","RNASET2","CD209",1481,315,3.64315348512156e-05,9.683512976845e-06,536,-3.29427885612395,0,0
"IL10_TREM2","IL10","TREM2",259,40,6.37121372482433e-06,1.22965244150413e-06,126,-3.29204732335341,0.00797,0.0521241124260355
"SPN_CD36","SPN","CD36",103,13,2.53372592145523e-06,3.99637043488841e-07,94,-3.29180771660635,0.00079,0.00825568720379147
"CXCL14_CCR1","CXCL14","CCR1",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-3.27691063290634,0.25832,0.79220528511822
