"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"EBI3_PLAUR","EBI3","PLAUR",74,72,1.81238712226454e-06,2.19881542483679e-06,108,0.948616273355092,0.69916,1
"KLRB1_SELL","KLRB1","SELL",111,89,2.71858068339681e-06,2.71798017792326e-06,105,0.951298338297601,0.98806,1
"IL15_IL10RB","IL15","IL10RB",73,109,1.7878954043961e-06,3.32876224037792e-06,156,0.957719368774356,0.75495,1
"ICAM1_TNFRSF13B","ICAM1","TNFRSF13B",790,1482,1.93484571160674e-05,4.52589508278907e-05,817,0.958992450774384,0.99962,1
"ITGAV_TNFRSF13B","ITGAV","TNFRSF13B",81,152,1.98382914734362e-06,4.64194367465545e-06,181,0.959449008176848,0.99961,1
"CD58_IFNGR1","CD58","IFNGR1",187,374,4.57995124139823e-06,1.14216245679022e-05,400,0.969063085494439,0.98124,1
"CD58_CXCR3","CD58","CXCR3",187,374,4.57995124139823e-06,1.14216245679022e-05,400,0.978387914378706,0.96489,1
"ITGB1_SELL","ITGB1","SELL",547,449,1.33969696740365e-05,1.37120573021072e-05,575,0.985156283120967,0.99627,1
"LGALS3_SELL","LGALS3","SELL",1287,1058,3.1520840896682e-05,3.23103711038518e-05,896,0.987309380411468,0.92412,1
"ICAM4_IFNGR1","ICAM4","IFNGR1",37,75,9.06193561132271e-07,2.29043273420499e-06,96,0.98842771628401,0.99685,1
"CD58_IL27RA","CD58","IL27RA",187,374,4.57995124139823e-06,1.14216245679022e-05,400,0.99215878646472,0.96573,1
"ICAM4_CXCR3","ICAM4","CXCR3",37,75,9.06193561132271e-07,2.29043273420499e-06,96,0.997752232504335,0.99387,1
"ICAM4_IL27RA","ICAM4","IL27RA",37,75,9.06193561132271e-07,2.29043273420499e-06,96,1.01152330034702,0.9943,1
"PLAU_BSG","PLAU","BSG",61,102,1.49399478997482e-06,3.11498851851879e-06,119,1.02227530218765,0.89396,1
"IL15_ITGAL","IL15","ITGAL",73,109,1.7878954043961e-06,3.32876224037792e-06,156,1.02895126979293,0.65005,1
"IL15_CLEC2D","IL15","CLEC2D",73,109,1.7878954043961e-06,3.32876224037792e-06,156,1.03541483381743,0.64106,1
"CD58_IL6ST","CD58","IL6ST",187,374,4.57995124139823e-06,1.14216245679022e-05,400,1.03703105509575,0.97392,1
"B2M_SELL","B2M","SELL",41570,35581,0.00101812071179104,0.00108661182820997,1676,1.04554621359312,0.80098,1
"CD58_TNFRSF13B","CD58","TNFRSF13B",187,374,4.57995124139823e-06,1.14216245679022e-05,400,1.05137153596954,0.9652,1
"ICAM4_IL6ST","ICAM4","IL6ST",37,75,9.06193561132271e-07,2.29043273420499e-06,96,1.05639628839634,0.9957,1
"PLAU_CCR6","PLAU","CCR6",61,102,1.49399478997482e-06,3.11498851851879e-06,119,1.06328290984792,0.8204,1
"PLAU_CD74","PLAU","CD74",61,102,1.49399478997482e-06,3.11498851851879e-06,119,1.06414119271515,0.86154,1
"ICAM1_ADGRE5","ICAM1","ADGRE5",790,1482,1.93484571160674e-05,4.52589508278907e-05,817,1.06416074411118,0.994,1
"ITGAV_ADGRE5","ITGAV","ADGRE5",81,152,1.98382914734362e-06,4.64194367465545e-06,181,1.06461727444065,0.99714,1
"IL15_IL10RA","IL15","IL10RA",73,109,1.7878954043961e-06,3.32876224037792e-06,156,1.06978347688691,0.59254,1
"ICAM4_TNFRSF13B","ICAM4","TNFRSF13B",37,75,9.06193561132271e-07,2.29043273420499e-06,96,1.07073672554425,0.99441,1
"ICAM1_IL6R","ICAM1","IL6R",790,1482,1.93484571160674e-05,4.52589508278907e-05,817,1.09182912565135,0.97347,1
"ITGAV_IL6R","ITGAV","IL6R",81,152,1.98382914734362e-06,4.64194367465545e-06,181,1.09228537872001,0.99055,1
"OSM_PLAUR","OSM","PLAUR",406,440,9.94363745458654e-06,1.34372053740026e-05,345,1.10416903623291,0.63028,1
"PLAU_IL10RB","PLAU","IL10RB",61,102,1.49399478997482e-06,3.11498851851879e-06,119,1.12104745966886,0.7935,1
"TNFSF13_SELL","TNFSF13","SELL",184,167,4.50647608779291e-06,5.10003022149645e-06,266,1.13012347430499,0.41831,1
