"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"CLCF1_CD2","CLCF1","CD2",21,55,5.21028576903979e-07,1.69141847458287e-06,62,1.49161142532531,0.37825,1
"ICAM1_ITGA4","ICAM1","ITGA4",790,1482,1.96005988454354e-05,4.55760396242148e-05,817,1.51237396412982,0.07708,0.369424870466321
"ITGAV_ITGA4","ITGAV","ITGA4",81,152,2.00968165377249e-06,4.67446560248357e-06,181,1.51283024436211,0.25942,0.905522641509434
"CXCL9_CCR6","CXCL9","CCR6",265,766,6.57488442283593e-06,2.35568463914632e-05,246,1.51395034769695,0.10201,0.453650240384615
"OSM_FLT1","OSM","FLT1",406,440,1.00732191534769e-05,1.3531347796663e-05,345,1.52116552671519,0.33802,1
"CXCL11_CD2","CXCL11","CD2",35,94,8.68380961506632e-07,2.890787938378e-06,57,1.52787974256904,0.49816,1
"CD58_TNFRSF14","CD58","TNFRSF14",187,374,4.63963542290686e-06,1.15016456271635e-05,400,1.53638848944059,0.07012,0.343179894179894
"CXCL9_IL10RB","CXCL9","IL10RB",265,766,6.57488442283593e-06,2.35568463914632e-05,246,1.53664452059535,0.12071,0.514547235023041
"IL23A_CD2","IL23A","CD2",218,593,5.40877284595559e-06,1.82365664623208e-05,197,1.54628409016907,0.43737,1
"ICAM4_TNFRSF14","ICAM4","TNFRSF14",37,75,9.18002730735582e-07,2.30647973806755e-06,96,1.55575327451727,0.53559,1
"CD58_SELL","CD58","SELL",187,374,4.63963542290686e-06,1.15016456271635e-05,400,1.56146758054028,0.04711,0.246196327683616
"CD93_FLT1","CD93","FLT1",570,638,1.41422042302509e-05,1.96204543051613e-05,576,1.56773688494287,0.39967,1
"CD58_IL6ST","CD58","IL6ST",187,374,4.63963542290686e-06,1.15016456271635e-05,400,1.57179321279136,0.12953,0.539113228699552
"TNFSF14_NCR3","TNFSF14","NCR3",92,290,2.28260138453172e-06,8.91838832052786e-06,182,1.57606339374405,0.12817,0.538896590909091
"CXCL9_IL27RA","CXCL9","IL27RA",265,766,6.57488442283593e-06,2.35568463914632e-05,246,1.57659950552487,0.11163,0.491703571428571
"ICAM4_SELL","ICAM4","SELL",37,75,9.18002730735582e-07,2.30647973806755e-06,96,1.58083261206605,0.50203,1
"ICAM4_IL6ST","ICAM4","IL6ST",37,75,9.18002730735582e-07,2.30647973806755e-06,96,1.59115549286958,0.49907,1
"VEGFA_CD72","VEGFA","CD72",1079,1593,2.67709444990187e-05,4.89896296365548e-05,758,1.59522668095664,0.01292,0.0818561643835616
"CD58_ITGA4","CD58","ITGA4",187,374,4.63963542290686e-06,1.15016456271635e-05,400,1.60475294374805,0.03926,0.211136627906977
"VEGFA_CXCR3","VEGFA","CXCR3",1079,1593,2.67709444990187e-05,4.89896296365548e-05,758,1.61927103882584,0.24944,0.887430769230769
"ICAM4_ITGA4","ICAM4","ITGA4",37,75,9.18002730735582e-07,2.30647973806755e-06,96,1.6241175734041,0.44674,1
"CLCF1_IFNGR1","CLCF1","IFNGR1",21,55,5.21028576903979e-07,1.69141847458287e-06,62,1.63382976080945,0.18906,0.722646694214876
"CXCL9_CD2","CXCL9","CD2",265,766,6.57488442283593e-06,2.35568463914632e-05,246,1.63393233506384,0.16579,0.655366452991453
"TNFSF14_CCR6","TNFSF14","CCR6",92,290,2.28260138453172e-06,8.91838832052786e-06,182,1.63894510612227,0.07929,0.378057989690722
"TNFSF14_IL10RB","TNFSF14","IL10RB",92,290,2.28260138453172e-06,8.91838832052786e-06,182,1.66163860982191,0.09644,0.441664603960396
"CXCL11_IFNGR1","CXCL11","IFNGR1",35,94,8.68380961506632e-07,2.890787938378e-06,57,1.67009415162059,0.37275,1
"IL23A_IFNGR1","IL23A","IFNGR1",218,593,5.40877284595559e-06,1.82365664623208e-05,197,1.68849338376488,0.1993,0.752459183673469
"IL6_ITGAL","IL6","ITGAL",137,586,3.3990911921831e-06,1.80212950201011e-05,183,1.69451272276031,0.02191,0.129087579617834
"TNFSF14_IL27RA","TNFSF14","IL27RA",92,290,2.28260138453172e-06,8.91838832052786e-06,182,1.70159326629592,0.09034,0.421781407035176
"CLCF1_CD74","CLCF1","CD74",21,55,5.21028576903979e-07,1.69141847458287e-06,62,1.70217352093286,0.122,0.517660550458716
"CXCL11_CD74","CXCL11","CD74",35,94,8.68380961506632e-07,2.890787938378e-06,57,1.73843707404413,0.32444,1
"IL6_BSG","IL6","BSG",137,586,3.3990911921831e-06,1.80212950201011e-05,183,1.7400761131611,0.00626,0.0432126865671642
"CLCF1_CLEC2D","CLCF1","CLEC2D",21,55,5.21028576903979e-07,1.69141847458287e-06,62,1.74916795995259,0.11398,0.497318396226415
"CLCF1_ADGRE5","CLCF1","ADGRE5",21,55,5.21028576903979e-07,1.69141847458287e-06,62,1.75442422270391,0.11804,0.508706976744186
"IL23A_CD74","IL23A","CD74",218,593,5.40877284595559e-06,1.82365664623208e-05,197,1.75683522087926,0.12008,0.514231481481482
"TNFSF14_CD2","TNFSF14","CD2",92,290,2.28260138453172e-06,8.91838832052786e-06,182,1.75892541147339,0.14434,0.590772123893805
"CXCL9_IFNGR1","CXCL9","IFNGR1",265,766,6.57488442283593e-06,2.35568463914632e-05,246,1.77614147933467,0.01286,0.0818561643835616
"CXCL11_CLEC2D","CXCL11","CLEC2D",35,94,8.68380961506632e-07,2.890787938378e-06,57,1.78543185069135,0.29917,1
"CLCF1_IL12RB1","CLCF1","IL12RB1",21,55,5.21028576903979e-07,1.69141847458287e-06,62,1.78750661886292,0.15212,0.61715350877193
"CXCL11_ADGRE5","CXCL11","ADGRE5",35,94,8.68380961506632e-07,2.890787938378e-06,57,1.79068855131194,0.30016,1
"NCR3LG1_FLT1","NCR3LG1","FLT1",78,102,1.93524899992907e-06,3.13681244377187e-06,128,1.79215381502444,0.52555,1
"CD274_CD80","CD274","CD80",29,288,7.19515653819781e-07,8.85688219417939e-06,174,1.79424208867792,0.22331,0.816449604743083
"IL23A_CLEC2D","IL23A","CLEC2D",218,593,5.40877284595559e-06,1.82365664623208e-05,197,1.80383043356206,0.09883,0.445122572815534
"IL23A_ADGRE5","IL23A","ADGRE5",218,593,5.40877284595559e-06,1.82365664623208e-05,197,1.80908769956342,0.10718,0.474361244019139
"CXCL11_IL12RB1","CXCL11","IL12RB1",35,94,8.68380961506632e-07,2.890787938378e-06,57,1.82377647735619,0.30466,1
"IL23A_IL12RB1","IL23A","IL12RB1",218,593,5.40877284595559e-06,1.82365664623208e-05,197,1.84218276006708,0.16358,0.649405579399142
"CXCL9_CD74","CXCL9","CD74",265,766,6.57488442283593e-06,2.35568463914632e-05,246,1.84448328394111,0.00352,0.0264715447154472
"IL6_IL10RA","IL6","IL10RA",137,586,3.3990911921831e-06,1.80212950201011e-05,183,1.86443839883582,0.00305,0.0234690082644628
"CXCL9_CLEC2D","CXCL9","CLEC2D",265,766,6.57488442283593e-06,2.35568463914632e-05,246,1.89147850987489,0.00307,0.0234690082644628
"CXCL9_ADGRE5","CXCL9","ADGRE5",265,766,6.57488442283593e-06,2.35568463914632e-05,246,1.8967357930738,0.00419,0.031006
"TNFSF14_IFNGR1","TNFSF14","IFNGR1",92,290,2.28260138453172e-06,8.91838832052786e-06,182,1.90113622772704,0.00836,0.0556330935251799
"CD274_ITGAM","CD274","ITGAM",29,288,7.19515653819781e-07,8.85688219417939e-06,174,1.9097207804166,0.14147,0.581598888888889
"IL6_TNFRSF10A","IL6","TNFRSF10A",137,586,3.3990911921831e-06,1.80212950201011e-05,183,1.91968773348038,0.00359,0.0267802419354839
"CLCF1_TNFRSF14","CLCF1","TNFRSF14",21,55,5.21028576903979e-07,1.69141847458287e-06,62,1.92542959063945,0.05034,0.258743055555556
"CXCL9_IL12RB1","CXCL9","IL12RB1",265,766,6.57488442283593e-06,2.35568463914632e-05,246,1.92983107139627,0.02399,0.136139570552147
"ICAM1_CD72","ICAM1","CD72",790,1482,1.96005988454354e-05,4.55760396242148e-05,817,1.94079615192539,2e-05,0.000276119402985075
"ITGAV_CD72","ITGAV","CD72",81,152,2.00968165377249e-06,4.67446560248357e-06,181,1.94125235229568,0.00966,0.063825
"CLCF1_SELL","CLCF1","SELL",21,55,5.21028576903979e-07,1.69141847458287e-06,62,1.95050922676872,0.04452,0.233982954545455
"CLCF1_IL6ST","CLCF1","IL6ST",21,55,5.21028576903979e-07,1.69141847458287e-06,62,1.96082882168487,0.06044,0.298967914438503
"CXCL11_TNFRSF14","CXCL11","TNFRSF14",35,94,8.68380961506632e-07,2.890787938378e-06,57,1.96169365620914,0.20448,0.762677419354839
"ICAM1_CXCR3","ICAM1","CXCR3",790,1482,1.96005988454354e-05,4.55760396242148e-05,817,1.96483994492029,0.12479,0.527081050228311
"ITGAV_CXCR3","ITGAV","CXCR3",81,152,2.00968165377249e-06,4.67446560248357e-06,181,1.96528142996333,0.16239,0.647460129310345
"VEGFA_FLT1","VEGFA","FLT1",1079,1593,2.67709444990187e-05,4.89896296365548e-05,758,1.96719447686827,0.04242,0.22422
"TNFSF14_CD74","TNFSF14","CD74",92,290,2.28260138453172e-06,8.91838832052786e-06,182,1.96947838164763,0.0021,0.0170394736842105
"IL23A_TNFRSF14","IL23A","TNFRSF14",218,593,5.40877284595559e-06,1.82365664623208e-05,197,1.98009246220783,0.02975,0.165775602409639
"CXCL11_SELL","CXCL11","SELL",35,94,8.68380961506632e-07,2.890787938378e-06,57,1.98677305353764,0.19243,0.732501028806584
"CLCF1_ITGA4","CLCF1","ITGA4",21,55,5.21028576903979e-07,1.69141847458287e-06,62,1.99379371451515,0.03727,0.202792647058824
"CXCL11_IL6ST","CXCL11","IL6ST",35,94,8.68380961506632e-07,2.890787938378e-06,57,1.99709529807939,0.20222,0.760380081300813
"IL23A_SELL","IL23A","SELL",218,593,5.40877284595559e-06,1.82365664623208e-05,197,2.00517155216248,0.02365,0.135038580246914
"IL23A_IL6ST","IL23A","IL6ST",218,593,5.40877284595559e-06,1.82365664623208e-05,197,2.01549720272841,0.04782,0.248502808988764
"IL6_NCR3","IL6","NCR3",137,586,3.3990911921831e-06,1.80212950201011e-05,183,2.0164412708536,9e-04,0.008325
"TNFSF14_CLEC2D","TNFSF14","CLEC2D",92,290,2.28260138453172e-06,8.91838832052786e-06,182,2.01647346848869,0.0019,0.0160613636363636
"TNFSF14_ADGRE5","TNFSF14","ADGRE5",92,290,2.28260138453172e-06,8.91838832052786e-06,182,2.02173057143788,0.00279,0.0218707627118644
"CXCL11_ITGA4","CXCL11","ITGA4",35,94,8.68380961506632e-07,2.890787938378e-06,57,2.03005792609446,0.17502,0.680224789915966
"CD58_CD72","CD58","CD72",187,374,4.63963542290686e-06,1.15016456271635e-05,400,2.03317510319022,0,0
"IL23A_ITGA4","IL23A","ITGA4",218,593,5.40877284595559e-06,1.82365664623208e-05,197,2.0484569187823,0.01942,0.11896357615894
"ICAM4_CD72","ICAM4","CD72",37,75,9.18002730735582e-07,2.30647973806755e-06,96,2.05253958199816,0.07157,0.348432894736842
"TNFSF14_IL12RB1","TNFSF14","IL12RB1",92,290,2.28260138453172e-06,8.91838832052786e-06,182,2.05482358047636,0.01866,0.11507
"CD58_CXCR3","CD58","CXCR3",187,374,4.63963542290686e-06,1.15016456271635e-05,400,2.05721332415575,0.09913,0.445122572815534
"CXCL9_TNFRSF14","CXCL9","TNFRSF14",265,766,6.57488442283593e-06,2.35568463914632e-05,246,2.06774054566784,0.00041,0.00407795698924731
"CXCL10_SIGLEC10","CXCL10","SIGLEC10",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,2.0715527502787,0.08679,0.407516497461929
"ICAM4_CXCR3","ICAM4","CXCR3",37,75,9.18002730735582e-07,2.30647973806755e-06,96,2.0765482450676,0.23007,0.8313076171875
"IL6_CCR6","IL6","CCR6",137,586,3.3990911921831e-06,1.80212950201011e-05,183,2.07932286946508,0.00036,0.00365934065934066
"CXCL9_SELL","CXCL9","SELL",265,766,6.57488442283593e-06,2.35568463914632e-05,246,2.09281962613963,0.00031,0.00322191011235955
"CXCL10_TNFRSF13B","CXCL10","TNFRSF13B",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,2.09946104234334,0.06037,0.298967914438503
"IL6_IL10RB","IL6","IL10RB",137,586,3.3990911921831e-06,1.80212950201011e-05,183,2.1020166217176,7e-04,0.00674479166666667
"CXCL9_IL6ST","CXCL9","IL6ST",265,766,6.57488442283593e-06,2.35568463914632e-05,246,2.10314538240298,0.0021,0.0170394736842105
"CXCL9_ITGA4","CXCL9","ITGA4",265,766,6.57488442283593e-06,2.35568463914632e-05,246,2.13610500817432,0.00032,0.00328888888888889
"IL6_IL27RA","IL6","IL27RA",137,586,3.3990911921831e-06,1.80212950201011e-05,183,2.14197140657403,0.00116,0.0104174757281553
"TNFSF14_TNFRSF14","TNFSF14","TNFRSF14",92,290,2.28260138453172e-06,8.91838832052786e-06,182,2.19273543550537,0.00022,0.00239411764705882
"IL6_CD2","IL6","CD2",137,586,3.3990911921831e-06,1.80212950201011e-05,183,2.19930382245629,0.00707,0.0480863970588235
"TNFSF14_SELL","TNFSF14","SELL",92,290,2.28260138453172e-06,8.91838832052786e-06,182,2.2178146130983,0.00021,0.00234036144578313
"TNFSF14_IL6ST","TNFSF14","IL6ST",92,290,2.28260138453172e-06,8.91838832052786e-06,182,2.22813929720028,0.00126,0.0112067307692308
"TNFSF14_ITGA4","TNFSF14","ITGA4",92,290,2.28260138453172e-06,8.91838832052786e-06,182,2.26109984015308,0.00012,0.00144155844155844
"ICAM1_FLT1","ICAM1","FLT1",790,1482,1.96005988454354e-05,4.55760396242148e-05,817,2.31276349207159,0.01001,0.065205985915493
"ITGAV_FLT1","ITGAV","FLT1",81,152,2.00968165377249e-06,4.67446560248357e-06,181,2.31320711114441,0.02135,0.127009615384615
"IL6_IFNGR1","IL6","IFNGR1",137,586,3.3990911921831e-06,1.80212950201011e-05,183,2.34151400548512,3e-05,0.000402173913043478
"SPP1_CD80","SPP1","CD80",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,2.37048856428374,0.0128,0.0818561643835616
"CD58_FLT1","CD58","FLT1",187,374,4.63963542290686e-06,1.15016456271635e-05,400,2.40513771518799,0.00685,0.0469351851851852
"IL6_CD74","IL6","CD74",137,586,3.3990911921831e-06,1.80212950201011e-05,183,2.40985602067618,2e-05,0.000276119402985075
"CLCF1_CD72","CLCF1","CD72",21,55,5.21028576903979e-07,1.69141847458287e-06,62,2.42221561182046,0.00328,0.0248688524590164
"ICAM4_FLT1","ICAM4","FLT1",37,75,9.18002730735582e-07,2.30647973806755e-06,96,2.4244771041734,0.05089,0.26007320441989
"CXCL10_ITGAL","CXCL10","ITGAL",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,2.43928420829161,0.02028,0.121811688311688
"CLCF1_CXCR3","CLCF1","CXCR3",21,55,5.21028576903979e-07,1.69141847458287e-06,62,2.4461916767159,0.0512,0.26021978021978
"IL6_CLEC2D","IL6","CLEC2D",137,586,3.3990911921831e-06,1.80212950201011e-05,183,2.45685116426344,1e-05,0.000149193548387097
"CXCL11_CD72","CXCL11","CD72",35,94,8.68380961506632e-07,2.890787938378e-06,57,2.45847994488784,0.05035,0.258743055555556
"IL6_ADGRE5","IL6","ADGRE5",137,586,3.3990911921831e-06,1.80212950201011e-05,183,2.46210834087568,3e-05,0.000402173913043478
"IL23A_CD72","IL23A","CD72",218,593,5.40877284595559e-06,1.82365664623208e-05,197,2.47687908723595,0.00037,0.00372010869565217
"CXCL11_CXCR3","CXCL11","CXCR3",35,94,8.68380961506632e-07,2.890787938378e-06,57,2.48248354062575,0.11678,0.507143192488263
"CXCL10_BSG","CXCL10","BSG",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,2.48484754812794,0.00803,0.0542171532846715
"SPP1_ITGAM","SPP1","ITGAM",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,2.48596623115651,0.00453,0.032736328125
"IL6_IL12RB1","IL6","IL12RB1",137,586,3.3990911921831e-06,1.80212950201011e-05,183,2.49520228372429,0.00018,0.00205555555555556
"IL23A_CXCR3","IL23A","CXCR3",218,593,5.40877284595559e-06,1.82365664623208e-05,197,2.5009178189531,0.05286,0.267188524590164
"CD274_SIGLEC10","CD274","SIGLEC10",29,288,7.19515653819781e-07,8.85688219417939e-06,174,2.54199614288432,0.00064,0.00623157894736842
"CXCL9_CD72","CXCL9","CD72",265,766,6.57488442283593e-06,2.35568463914632e-05,246,2.56452718217268,0,0
"CD274_TNFRSF13B","CD274","TNFRSF13B",29,288,7.19515653819781e-07,8.85688219417939e-06,174,2.56990805412611,8e-05,0.000986666666666667
"CXCL9_CXCR3","CXCL9","CXCR3",265,766,6.57488442283593e-06,2.35568463914632e-05,246,2.58856703957269,0.01492,0.0938843537414966
"CXCL10_IL10RA","CXCL10","IL10RA",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,2.60920985211044,0.00478,0.0342751937984496
"IL6_TNFRSF14","IL6","TNFRSF14",137,586,3.3990911921831e-06,1.80212950201011e-05,183,2.63311316226038,0,0
"IL6_SELL","IL6","SELL",137,586,3.3990911921831e-06,1.80212950201011e-05,183,2.65819229909938,0,0
"CXCL10_TNFRSF10A","CXCL10","TNFRSF10A",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,2.66445923919407,0.00487,0.0346519230769231
"IL6_IL6ST","IL6","IL6ST",137,586,3.3990911921831e-06,1.80212950201011e-05,183,2.66851743807026,1e-05,0.000149193548387097
"TNFSF14_CD72","TNFSF14","CD72",92,290,2.28260138453172e-06,8.91838832052786e-06,182,2.68952197293943,0,0
"IL6_ITGA4","IL6","ITGA4",137,586,3.3990911921831e-06,1.80212950201011e-05,183,2.70147759257469,0,0
"TNFSF14_CXCR3","TNFSF14","CXCR3",92,290,2.28260138453172e-06,8.91838832052786e-06,182,2.71355100126569,0.01281,0.0818561643835616
"CXCL10_NCR3","CXCL10","NCR3",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,2.76121275566576,0.00184,0.0157592592592593
"CLCF1_FLT1","CLCF1","FLT1",21,55,5.21028576903979e-07,1.69141847458287e-06,62,2.7941265089046,0.00441,0.0321200787401575
"CXCL10_CCR6","CXCL10","CCR6",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,2.82409431797103,0.00081,0.00764540816326531
"CXCL11_FLT1","CXCL11","FLT1",35,94,8.68380961506632e-07,2.890787938378e-06,57,2.83041385028255,0.03066,0.169823353293413
"CXCL10_IL10RB","CXCL10","IL10RB",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,2.84678815484512,0.0015,0.0132142857142857
"IL23A_FLT1","IL23A","FLT1",218,593,5.40877284595559e-06,1.82365664623208e-05,197,2.84884225436579,0.003,0.0233193277310924
"CXCL10_IL27RA","CXCL10","IL27RA",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,2.8867429854837,0.00164,0.014311320754717
"CD274_ITGAL","CD274","ITGAL",29,288,7.19515653819781e-07,8.85688219417939e-06,174,2.90972597285382,5e-05,0.000651408450704225
"CXCL9_FLT1","CXCL9","FLT1",265,766,6.57488442283593e-06,2.35568463914632e-05,246,2.9364913010209,0.00022,0.00239411764705882
"CXCL10_CD2","CXCL10","CD2",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,2.94407549889162,0.00568,0.0401068702290076
"CD274_BSG","CD274","BSG",29,288,7.19515653819781e-07,8.85688219417939e-06,174,2.9552933900623,0,0
"TNFSF14_FLT1","TNFSF14","FLT1",92,290,2.28260138453172e-06,8.91838832052786e-06,182,3.06147716648591,0.00018,0.00205555555555556
"CD274_IL10RA","CD274","IL10RA",29,288,7.19515653819781e-07,8.85688219417939e-06,174,3.07965507202123,0,0
"CXCL10_IFNGR1","CXCL10","IFNGR1",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,3.08628546236826,7e-05,0.000875
"SPP1_SIGLEC10","SPP1","SIGLEC10",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,3.11823646175645,0,0
"IL6_CD72","IL6","CD72",137,586,3.3990911921831e-06,1.80212950201011e-05,183,3.12989975012063,0,0
"CD274_TNFRSF10A","CD274","TNFRSF10A",29,288,7.19515653819781e-07,8.85688219417939e-06,174,3.13490196800246,0,0
"SPP1_TNFRSF13B","SPP1","TNFRSF13B",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,3.14614520847164,0,0
"IL6_CXCR3","IL6","CXCR3",137,586,3.3990911921831e-06,1.80212950201011e-05,183,3.15393365799891,0.00103,0.00943316831683168
"CXCL10_CD74","CXCL10","CD74",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,3.15462742741065,2e-05,0.000276119402985075
"CXCL10_CLEC2D","CXCL10","CLEC2D",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,3.2016225919679,2e-05,0.000276119402985075
"CXCL10_ADGRE5","CXCL10","ADGRE5",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,3.20687979583877,1e-05,0.000149193548387097
"CD274_NCR3","CD274","NCR3",29,288,7.19515653819781e-07,8.85688219417939e-06,174,3.23165699696004,0,0
"CXCL10_IL12RB1","CXCL10","IL12RB1",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,3.23997408613261,3e-04,0.00315340909090909
"CD274_CCR6","CD274","CCR6",29,288,7.19515653819781e-07,8.85688219417939e-06,174,3.29454033608494,0,0
"CD274_IL10RB","CD274","IL10RB",29,288,7.19515653819781e-07,8.85688219417939e-06,174,3.31723066898442,0,0
"CD274_IL27RA","CD274","IL27RA",29,288,7.19515653819781e-07,8.85688219417939e-06,174,3.35718383757599,0,0
"CXCL10_TNFRSF14","CXCL10","TNFRSF14",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,3.37788460227653,0,0
"CXCL10_SELL","CXCL10","SELL",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,3.4029637237211,0,0
"CXCL10_IL6ST","CXCL10","IL6ST",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,3.41328903594229,1e-05,0.000149193548387097
"CD274_CD2","CD274","CD2",29,288,7.19515653819781e-07,8.85688219417939e-06,174,3.41451291702492,6e-05,0.000770833333333333
"CXCL10_ITGA4","CXCL10","ITGA4",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,3.44624904268492,0,0
"SPP1_ITGAL","SPP1","ITGAL",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,3.48596776851047,0,0
"IL6_FLT1","IL6","FLT1",137,586,3.3990911921831e-06,1.80212950201011e-05,183,3.50185908288751,0,0
"SPP1_BSG","SPP1","BSG",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,3.53153158600154,0,0
"CD274_IFNGR1","CD274","IFNGR1",29,288,7.19515653819781e-07,8.85688219417939e-06,174,3.55673152460953,0,0
"CD274_CD74","CD274","CD74",29,288,7.19515653819781e-07,8.85688219417939e-06,174,3.62507523741348,0,0
"SPP1_IL10RA","SPP1","IL10RA",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,3.65589382385091,0,0
"CD274_CLEC2D","CD274","CLEC2D",29,288,7.19515653819781e-07,8.85688219417939e-06,174,3.67206971964948,0,0
"CD274_ADGRE5","CD274","ADGRE5",29,288,7.19515653819781e-07,8.85688219417939e-06,174,3.67732604044166,0,0
"CD274_IL12RB1","CD274","IL12RB1",29,288,7.19515653819781e-07,8.85688219417939e-06,174,3.71040927115141,0,0
"SPP1_TNFRSF10A","SPP1","TNFRSF10A",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,3.71114293280639,0,0
"SPP1_NCR3","SPP1","NCR3",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,3.8078966250987,0,0
"CD274_TNFRSF14","CD274","TNFRSF14",29,288,7.19515653819781e-07,8.85688219417939e-06,174,3.84833141899336,0,0
"SPP1_CCR6","SPP1","CCR6",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,3.87077838648057,0,0
"CD274_SELL","CD274","SELL",29,288,7.19515653819781e-07,8.85688219417939e-06,174,3.87341100663866,0,0
"CXCL10_CD72","CXCL10","CD72",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,3.87467121172861,0,0
"CD274_IL6ST","CD274","IL6ST",29,288,7.19515653819781e-07,8.85688219417939e-06,174,3.8837312172173,0,0
"SPP1_IL10RB","SPP1","IL10RB",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,3.89347183904602,0,0
"CXCL10_CXCR3","CXCL10","CXCR3",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,3.89870705920228,0.00082,0.00766161616161616
"CD274_ITGA4","CD274","ITGA4",29,288,7.19515653819781e-07,8.85688219417939e-06,174,3.91669559421952,0,0
"SPP1_IL27RA","SPP1","IL27RA",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,3.93342649098231,0,0
"SPP1_CD2","SPP1","CD2",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,3.99075863703826,0,0
"SPP1_IFNGR1","SPP1","IFNGR1",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,4.13296954172116,0,0
"SPP1_CD74","SPP1","CD74",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,4.20131169340591,0,0
"CXCL10_FLT1","CXCL10","FLT1",173,1240,4.29228303830421e-06,3.81337983360502e-05,237,4.24663222124837,0,0
"SPP1_CLEC2D","SPP1","CLEC2D",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,4.24830678598359,0,0
"SPP1_ADGRE5","SPP1","ADGRE5",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,4.25356389677196,0,0
"SPP1_IL12RB1","SPP1","IL12RB1",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,4.28665702515771,0,0
"CD274_CD72","CD274","CD72",29,288,7.19515653819781e-07,8.85688219417939e-06,174,4.34511763295558,0,0
"CD274_CXCR3","CD274","CXCR3",29,288,7.19515653819781e-07,8.85688219417939e-06,174,4.36910453330492,9e-05,0.00109539473684211
"SPP1_TNFRSF14","SPP1","TNFRSF14",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,4.42456876523924,0,0
"SPP1_SELL","SPP1","SELL",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,4.44964793518629,0,0
"SPP1_IL6ST","SPP1","IL6ST",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,4.4599727196876,0,0
"SPP1_ITGA4","SPP1","ITGA4",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,4.49293317890901,0,0
"CD274_FLT1","CD274","FLT1",29,288,7.19515653819781e-07,8.85688219417939e-06,174,4.71703936276576,0,0
"SPP1_CD72","SPP1","CD72",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,4.9213553389701,0,0
"SPP1_CXCR3","SPP1","CXCR3",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,4.94538629954169,0,0
"SPP1_FLT1","SPP1","FLT1",119,1762,2.95249526912255e-06,5.41868973130003e-05,150,5.2933125032516,0,0
