"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"LTB_CD36","LTB","CD36",92,70,2.2671214676615e-06,2.16260931294953e-06,97,-1.90750157871842,0.9989,1
"CD58_PLXNB2","CD58","PLXNB2",214,37,5.27352167477783e-06,1.14309349398761e-06,169,-1.90454133178652,0.92603,1
"OSM_ACKR1","OSM","ACKR1",134,28,3.30211170289827e-06,8.6504372517981e-07,80,-1.9027941530216,0.28195,0.794371382765531
"CD93_ACVR2A","CD93","ACVR2A",398,109,9.80776461010082e-06,3.36749164444998e-06,258,-1.90172250910724,0.48996,1
"CD93_IL10RB","CD93","IL10RB",398,109,9.80776461010082e-06,3.36749164444998e-06,258,-1.89973155149021,0.48355,1
"CD58_CALCRL","CD58","CALCRL",214,37,5.27352167477783e-06,1.14309349398761e-06,169,-1.89663615259264,0.97187,1
"ITGAV_IL1R1","ITGAV","IL1R1",127,49,3.1296133303588e-06,1.51382651906467e-06,121,-1.89659072464101,0.50123,1
"LGALS3_SORT1","LGALS3","SORT1",1044,296,2.57269001330283e-05,9.14474795190085e-06,412,-1.896283616649,0.74146,1
"CD93_CD2","CD93","CD2",398,109,9.80776461010082e-06,3.36749164444998e-06,258,-1.89584545554684,0.49332,1
"CD93_PLAUR","CD93","PLAUR",398,109,9.80776461010082e-06,3.36749164444998e-06,258,-1.89323663870693,0.49484,1
"SEMA4D_ACKR1","SEMA4D","ACKR1",133,28,3.27746907824977e-06,8.6504372517981e-07,132,-1.89198739839317,0.80997,1
"VEGFB_ACVR1B","VEGFB","ACVR1B",158,39,3.89353469446213e-06,1.20488233150045e-06,143,-1.8914051816464,0.59974,1
"CD44_PLXNB2","CD44","PLXNB2",1828,319,4.5046717857448e-05,9.85531958329855e-06,433,-1.89116722006718,0.9998,1
"IGF1_IFNGR1","IGF1","IFNGR1",406,122,1.00049056072888e-05,3.76911908828346e-06,216,-1.8904790989541,0.11375,0.453707386363636
"CCL5_ACVR1B","CCL5","ACVR1B",182,45,4.484957686026e-06,1.39024884403898e-06,129,-1.88896926062251,0.71577,1
"TGFB1_ACVR2A","TGFB1","ACVR2A",397,110,9.78312198545233e-06,3.3983860632064e-06,313,-1.88491773634799,0.65703,1
"CD44_CALCRL","CD44","CALCRL",1828,319,4.5046717857448e-05,9.85531958329855e-06,433,-1.88326040671743,1,1
"TGFB1_IL10RB","TGFB1","IL10RB",397,110,9.78312198545233e-06,3.3983860632064e-06,313,-1.88292674974749,0.74043,1
"OSM_CD74","OSM","CD74",134,28,3.30211170289827e-06,8.6504372517981e-07,80,-1.88274632815739,0.28579,0.800896526946108
"TGFB1_CD2","TGFB1","CD2",397,110,9.78312198545233e-06,3.3983860632064e-06,313,-1.87904068936538,0.61867,1
"CD58_IL6ST","CD58","IL6ST",214,37,5.27352167477783e-06,1.14309349398761e-06,169,-1.87748952251974,0.97794,1
"TGFB1_PLAUR","TGFB1","PLAUR",397,110,9.78312198545233e-06,3.3983860632064e-06,313,-1.87643184052494,0.69661,1
"CD58_TNFRSF10A","CD58","TNFRSF10A",214,37,5.27352167477783e-06,1.14309349398761e-06,169,-1.87354530055128,0.93524,1
"B2M_TNFRSF1A","B2M","TNFRSF1A",32466,9518,0.000800047451838023,0.000294053077723623,849,-1.87219720292101,0.08706,0.386810886075949
"SEMA4D_CD74","SEMA4D","CD74",133,28,3.27746907824977e-06,8.6504372517981e-07,132,-1.87193957330347,0.86468,1
"APP_LTBR","APP","LTBR",122,22,3.00640020711633e-06,6.79677212641279e-07,117,-1.86512443590302,0.26807,0.761883157894737
"CD55_ITGA3","CD55","ITGA3",698,80,1.72005520046492e-05,2.47155350051374e-06,342,-1.86501718177006,0.96611,1
"CD44_IL6ST","CD44","IL6ST",1828,319,4.5046717857448e-05,9.85531958329855e-06,433,-1.86411380407956,1,1
"KLRB1_IL6R","KLRB1","IL6R",208,27,5.12566592688686e-06,8.34149306423388e-07,131,-1.86159144596351,0.93109,1
"CD44_TNFRSF10A","CD44","TNFRSF10A",1828,319,4.5046717857448e-05,9.85531958329855e-06,433,-1.86017142072229,0.99972,1
"CD47_CXCR4","CD47","CXCR4",197,66,4.85459705575342e-06,2.03903163792384e-06,194,-1.85960498741204,0.24082,0.714823002114165
"LRPAP1_ADGRA2","LRPAP1","ADGRA2",277,67,6.82600702763298e-06,2.06992605668026e-06,209,-1.8567254986136,0.23992,0.713690084745763
"LGALS9_ADGRA2","LGALS9","ADGRA2",450,109,1.10891810918225e-05,3.36749164444998e-06,342,-1.8546701119531,0.55036,1
"LGALS3_ACVR2A","LGALS3","ACVR2A",1044,296,2.57269001330283e-05,9.14474795190085e-06,412,-1.85173672462596,0.73519,1
"LGALS3_IL10RB","LGALS3","IL10RB",1044,296,2.57269001330283e-05,9.14474795190085e-06,412,-1.84974438311615,0.83553,1
"B2M_SORT1","B2M","SORT1",32466,9518,0.000800047451838023,0.000294053077723623,849,-1.84803087496428,0.25853,0.748404371134021
"LRPAP1_FLT1","LRPAP1","FLT1",277,67,6.82600702763298e-06,2.06992605668026e-06,209,-1.84653430673596,0.18828,0.626410236966825
"CD93_BSG","CD93","BSG",398,109,9.80776461010082e-06,3.36749164444998e-06,258,-1.84629293522626,0.5735,1
"LGALS3_CD2","LGALS3","CD2",1044,296,2.57269001330283e-05,9.14474795190085e-06,412,-1.84585998127459,0.6821,1
"LGALS9_FLT1","LGALS9","FLT1",450,109,1.10891810918225e-05,3.36749164444998e-06,342,-1.84447822170472,0.59384,1
"APP_PLXNB2","APP","PLXNB2",122,22,3.00640020711633e-06,6.79677212641279e-07,117,-1.84383211977068,0.30444,0.826731787072243
"TNFSF10_ADGRG6","TNFSF10","ADGRG6",128,69,3.1542559550073e-06,2.1317148941931e-06,129,-1.84340654156886,0.44514,1
"LGALS3_PLAUR","LGALS3","PLAUR",1044,296,2.57269001330283e-05,9.14474795190085e-06,412,-1.84324963893642,0.78536,1
"IGF1_TNFRSF1A","IGF1","TNFRSF1A",406,122,1.00049056072888e-05,3.76911908828346e-06,216,-1.83659632424745,0.14988,0.54942955613577
"LRPAP1_KDR","LRPAP1","KDR",277,67,6.82600702763298e-06,2.06992605668026e-06,209,-1.83633577019368,0.19778,0.642565080831409
"APP_CALCRL","APP","CALCRL",122,22,3.00640020711633e-06,6.79677212641279e-07,117,-1.83592815175608,0.27976,0.790759919517103
"LGALS9_KDR","LGALS9","KDR",450,109,1.10891810918225e-05,3.36749164444998e-06,342,-1.83427972214334,0.61081,1
"TGFB1_BSG","TGFB1","BSG",397,110,9.78312198545233e-06,3.3983860632064e-06,313,-1.82948812493959,0.87136,1
"CD93_NRP2","CD93","NRP2",398,109,9.80776461010082e-06,3.36749164444998e-06,258,-1.82776585617064,0.59258,1
"VEGFB_ADGRA2","VEGFB","ADGRA2",158,39,3.89353469446213e-06,1.20488233150045e-06,143,-1.82744973248948,0.68754,1
"CCL5_ADGRA2","CCL5","ADGRA2",182,45,4.484957686026e-06,1.39024884403898e-06,129,-1.82501317464623,0.78931,1
"INHBA_LTBR","INHBA","LTBR",221,41,5.44602004731729e-06,1.26667116901329e-06,95,-1.82417022430094,1,1
"ADM_ACKR1","ADM","ACKR1",122,27,3.00640020711633e-06,8.34149306423388e-07,82,-1.81990971826918,0.28755,0.804223505976096
"CD47_SIRPA","CD47","SIRPA",197,66,4.85459705575342e-06,2.03903163792384e-06,194,-1.81973511460512,0.29064,0.808036752475248
"VEGFB_FLT1","VEGFB","FLT1",158,39,3.89353469446213e-06,1.20488233150045e-06,143,-1.81725981640539,0.75249,1
"APP_IL6ST","APP","IL6ST",122,22,3.00640020711633e-06,6.79677212641279e-07,117,-1.81678150144566,0.29826,0.81788484375
"CD47_IGF1R","CD47","IGF1R",197,66,4.85459705575342e-06,2.03903163792384e-06,194,-1.81650787984004,0.25243,0.73835775
"CCL5_FLT1","CCL5","FLT1",182,45,4.484957686026e-06,1.39024884403898e-06,129,-1.8148228452343,0.8339,1
"CD58_ADGRE5","CD58","ADGRE5",214,37,5.27352167477783e-06,1.14309349398761e-06,169,-1.81346266928969,0.88763,1
"APP_TNFRSF10A","APP","TNFRSF10A",122,22,3.00640020711633e-06,6.79677212641279e-07,117,-1.81283591846971,0.33611,0.861128540145985
"IGF1_SORT1","IGF1","SORT1",406,122,1.00049056072888e-05,3.76911908828346e-06,216,-1.81242871306756,0.25802,0.748404371134021
"OSM_NRP1","OSM","NRP1",134,28,3.30211170289827e-06,8.6504372517981e-07,80,-1.81227390491644,0.33287,0.861128540145985
"TGFB1_NRP2","TGFB1","NRP2",397,110,9.78312198545233e-06,3.3983860632064e-06,313,-1.81096104648201,0.8516,1
"VEGFB_KDR","VEGFB","KDR",158,39,3.89353469446213e-06,1.20488233150045e-06,143,-1.80706121234161,0.76256,1
"CCL5_KDR","CCL5","KDR",182,45,4.484957686026e-06,1.39024884403898e-06,129,-1.80462426305498,0.84129,1
"B2M_ACVR2A","B2M","ACVR2A",32466,9518,0.000800047451838023,0.000294053077723623,849,-1.80348442211512,0.34694,0.882561521739131
"INHBA_PLXNB2","INHBA","PLXNB2",221,41,5.44602004731729e-06,1.26667116901329e-06,95,-1.80287850878886,1,1
"B2M_IL10RB","B2M","IL10RB",32466,9518,0.000800047451838023,0.000294053077723623,849,-1.80149131452429,0.25682,0.746532670807453
"SEMA4D_NRP1","SEMA4D","NRP1",133,28,3.27746907824977e-06,8.6504372517981e-07,132,-1.80146715081637,0.9144,1
"PPIA_LTBR","PPIA","LTBR",2143,404,5.28091446217238e-05,1.24813451775944e-05,695,-1.80102529016054,0.6994,1
"CD44_ADGRE5","CD44","ADGRE5",1828,319,4.5046717857448e-05,9.85531958329855e-06,433,-1.80009136704878,0.99237,1
"ADM_CD74","ADM","CD74",122,27,3.00640020711633e-06,8.34149306423388e-07,82,-1.79986189463475,0.29176,0.809547509881423
"B2M_CD2","B2M","CD2",32466,9518,0.000800047451838023,0.000294053077723623,849,-1.79760785034809,0.39118,0.948111517241379
"IL1B_IL6R","IL1B","IL6R",7883,1070,0.000194257810104082,3.30570280693713e-05,493,-1.79718126528436,0.98601,1
"LGALS3_BSG","LGALS3","BSG",1044,296,2.57269001330283e-05,9.14474795190085e-06,412,-1.79630535780308,0.93595,1
"B2M_PLAUR","B2M","PLAUR",32466,9518,0.000800047451838023,0.000294053077723623,849,-1.79499666362773,0.31785,0.837562247191011
"INHBA_CALCRL","INHBA","CALCRL",221,41,5.44602004731729e-06,1.26667116901329e-06,95,-1.79497310498655,1,1
"PLAU_CD36","PLAU","CD36",141,117,3.47461007543773e-06,3.61464699450135e-06,117,-1.78240933202413,0.25086,0.735297369519833
"PPIA_PLXNB2","PPIA","PLXNB2",2143,404,5.28091446217238e-05,1.24813451775944e-05,695,-1.77973418471792,0.70095,1
"LGALS3_NRP2","LGALS3","NRP2",1044,296,2.57269001330283e-05,9.14474795190085e-06,412,-1.77777830615806,0.91776,1
"ITGB1_ACKR1","ITGB1","ACKR1",465,106,1.145882046155e-05,3.27480838818071e-06,327,-1.77722642508012,0.87478,1
"CD47_ACVR1","CD47","ACVR1",197,66,4.85459705575342e-06,2.03903163792384e-06,194,-1.77694810123603,0.3566,0.897251612903226
"INHBA_IL6ST","INHBA","IL6ST",221,41,5.44602004731729e-06,1.26667116901329e-06,95,-1.7758264787712,1,1
"IL1RN_MERTK","IL1RN","MERTK",277,139,6.82600702763298e-06,4.29432420714263e-06,113,-1.77334221369699,0.89149,1
"INHBA_TNFRSF10A","INHBA","TNFRSF10A",221,41,5.44602004731729e-06,1.26667116901329e-06,95,-1.7718825110478,1,1
"PPIA_CALCRL","PPIA","CALCRL",2143,404,5.28091446217238e-05,1.24813451775944e-05,695,-1.77182732143461,0.8101,1
"VEGFA_ACKR1","VEGFA","ACKR1",1030,236,2.53819033879494e-05,7.29108282651554e-06,339,-1.76984556320493,0.99748,1
"PRNP_CXCR4","PRNP","CXCR4",244,87,6.01280041423266e-06,2.6878144318087e-06,229,-1.76974136960108,0.65855,1
"IGF1_ACVR2A","IGF1","ACVR2A",406,122,1.00049056072888e-05,3.76911908828346e-06,216,-1.76788120151216,0.33273,0.861128540145985
"IGF1_IL10RB","IGF1","IL10RB",406,122,1.00049056072888e-05,3.76911908828346e-06,216,-1.76588994325693,0.26353,0.756638282208589
"CD55_ITGAV","CD55","ITGAV",698,80,1.72005520046492e-05,2.47155350051374e-06,342,-1.76445215649647,0.99875,1
"IGF1_CD2","IGF1","CD2",406,122,1.00049056072888e-05,3.76911908828346e-06,216,-1.76200421594181,0.3785,0.927424083769634
"IGF1_PLAUR","IGF1","PLAUR",406,122,1.00049056072888e-05,3.76911908828346e-06,216,-1.75939506732057,0.30973,0.826731787072243
"ITGB1_CD74","ITGB1","CD74",465,106,1.145882046155e-05,3.27480838818071e-06,327,-1.75717853852178,0.94015,1
"APP_ADGRE5","APP","ADGRE5",122,22,3.00640020711633e-06,6.79677212641279e-07,117,-1.75275138760311,0.424,0.9923004
"PPIA_IL6ST","PPIA","IL6ST",2143,404,5.28091446217238e-05,1.24813451775944e-05,695,-1.75268071964449,0.84565,1
"VEGFA_CD74","VEGFA","CD74",1030,236,2.53819033879494e-05,7.29108282651554e-06,339,-1.74979766496657,0.99997,1
"PPIA_TNFRSF10A","PPIA","TNFRSF10A",2143,404,5.28091446217238e-05,1.24813451775944e-05,695,-1.74873839263543,0.7375,1
"B2M_BSG","B2M","BSG",32466,9518,0.000800047451838023,0.000294053077723623,849,-1.74805206273523,0.26546,0.759075030549898
"CD93_ACVR1B","CD93","ACVR1B",398,109,9.80776461010082e-06,3.36749164444998e-06,258,-1.74147216918063,0.64211,1
"CD47_IFNGR1","CD47","IFNGR1",197,66,4.85459705575342e-06,2.03903163792384e-06,194,-1.73353803519311,0.33371,0.861128540145985
"KLRB1_BCR","KLRB1","BCR",208,27,5.12566592688686e-06,8.34149306423388e-07,131,-1.73164996155131,0.9971,1
"PRNP_SIRPA","PRNP","SIRPA",244,87,6.01280041423266e-06,2.6878144318087e-06,229,-1.7298719263398,0.68857,1
"B2M_NRP2","B2M","NRP2",32466,9518,0.000800047451838023,0.000294053077723623,849,-1.72952502622293,0.341,0.87048
"ADM_NRP1","ADM","NRP1",122,27,3.00640020711633e-06,8.34149306423388e-07,82,-1.72938946830322,0.35155,0.890931768953069
"PRNP_IGF1R","PRNP","IGF1R",244,87,6.01280041423266e-06,2.6878144318087e-06,229,-1.72664430689405,0.74007,1
"TGFB1_ACVR1B","TGFB1","ACVR1B",397,110,9.78312198545233e-06,3.3983860632064e-06,313,-1.72466739537158,0.79527,1
"IGF1_BSG","IGF1","BSG",406,122,1.00049056072888e-05,3.76911908828346e-06,216,-1.71245123830082,0.28916,0.805517142857143
"INHBA_ADGRE5","INHBA","ADGRE5",221,41,5.44602004731729e-06,1.26667116901329e-06,95,-1.71180024378254,0.99882,1
"IGF1_NRP2","IGF1","NRP2",406,122,1.00049056072888e-05,3.76911908828346e-06,216,-1.6939241653775,0.33435,0.861128540145985
"LRPAP1_ACKR1","LRPAP1","ACKR1",277,67,6.82600702763298e-06,2.06992605668026e-06,209,-1.69171293268123,0.38431,0.935132131715771
"LGALS3_ACVR1B","LGALS3","ACVR1B",1044,296,2.57269001330283e-05,9.14474795190085e-06,412,-1.69148624409159,0.85335,1
"LGALS9_ACKR1","LGALS9","ACKR1",450,109,1.10891810918225e-05,3.36749164444998e-06,342,-1.68965684169382,0.82587,1
"PPIA_ADGRE5","PPIA","ADGRE5",2143,404,5.28091446217238e-05,1.24813451775944e-05,695,-1.68865841878218,0.71028,1
"PRNP_ACVR1","PRNP","ACVR1",244,87,6.01280041423266e-06,2.6878144318087e-06,229,-1.6870854764138,0.69431,1
"ITGB1_NRP1","ITGB1","NRP1",465,106,1.145882046155e-05,3.27480838818071e-06,327,-1.68670630124935,0.96699,1
"KLRB1_ITGA3","KLRB1","ITGA3",208,27,5.12566592688686e-06,8.34149306423388e-07,131,-1.68541163586638,0.98814,1
"CD47_TNFRSF1A","CD47","TNFRSF1A",197,66,4.85459705575342e-06,2.03903163792384e-06,194,-1.67965531223246,0.40634,0.96368472972973
"VEGFA_NRP1","VEGFA","NRP1",1030,236,2.53819033879494e-05,7.29108282651554e-06,339,-1.67932546273124,0.99997,1
"CD93_ADGRA2","CD93","ADGRA2",398,109,9.80776461010082e-06,3.36749164444998e-06,258,-1.67751359874598,0.7441,1
"LRPAP1_CD74","LRPAP1","CD74",277,67,6.82600702763298e-06,2.06992605668026e-06,209,-1.67166505760934,0.39538,0.949353174061433
"TNFSF10_MERTK","TNFSF10","MERTK",128,69,3.1542559550073e-06,2.1317148941931e-06,129,-1.67001395034256,0.5954,1
"LGALS9_CD74","LGALS9","CD74",450,109,1.10891810918225e-05,3.36749164444998e-06,342,-1.66960895402692,0.91067,1
"CD93_FLT1","CD93","FLT1",398,109,9.80776461010082e-06,3.36749164444998e-06,258,-1.66732165296864,0.83238,1
"IL1B_BCR","IL1B","BCR",7883,1070,0.000194257810104082,3.30570280693713e-05,493,-1.66723291422403,1,1
"VEGFB_ACKR1","VEGFB","ACKR1",158,39,3.89353469446213e-06,1.20488233150045e-06,143,-1.66243845333885,0.88947,1
"TGFB1_ADGRA2","TGFB1","ADGRA2",397,110,9.78312198545233e-06,3.3983860632064e-06,313,-1.66070880231164,0.89949,1
"CCL5_ACKR1","CCL5","ACKR1",182,45,4.484957686026e-06,1.39024884403898e-06,129,-1.66000147863491,0.92298,1
"CD93_KDR","CD93","KDR",398,109,9.80776461010082e-06,3.36749164444998e-06,258,-1.65712315642586,0.84233,1
"ITGAV_CXCR4","ITGAV","CXCR4",127,49,3.1296133303588e-06,1.51382651906467e-06,121,-1.6559218807642,0.73944,1
"CD47_SORT1","CD47","SORT1",197,66,4.85459705575342e-06,2.03903163792384e-06,194,-1.65548670824498,0.46592,1
"OSM_LTBR","OSM","LTBR",134,28,3.30211170289827e-06,8.6504372517981e-07,80,-1.65255351615405,0.45337,1
"TGFB1_FLT1","TGFB1","FLT1",397,110,9.78312198545233e-06,3.3983860632064e-06,313,-1.65051684134654,0.97623,1
"PRNP_IFNGR1","PRNP","IFNGR1",244,87,6.01280041423266e-06,2.6878144318087e-06,229,-1.64367428791189,0.8672,1
"B2M_ACVR1B","B2M","ACVR1B",32466,9518,0.000800047451838023,0.000294053077723623,849,-1.64323386050832,0.5031,1
"VEGFB_CD74","VEGFB","CD74",158,39,3.89353469446213e-06,1.20488233150045e-06,143,-1.64239060119995,0.93643,1
"SEMA4D_LTBR","SEMA4D","LTBR",133,28,3.27746907824977e-06,8.6504372517981e-07,132,-1.64174676645499,0.96402,1
"TGFB1_KDR","TGFB1","KDR",397,110,9.78312198545233e-06,3.3983860632064e-06,313,-1.64031834561512,0.97821,1
"CCL5_CD74","CCL5","CD74",182,45,4.484957686026e-06,1.39024884403898e-06,129,-1.63995361904714,0.95214,1
"IL6_ADGRG6","IL6","ADGRG6",93,58,2.29176409230999e-06,1.79187628787246e-06,53,-1.63310869331411,0.82692,1
"OSM_PLXNB2","OSM","PLXNB2",134,28,3.30211170289827e-06,8.6504372517981e-07,80,-1.63126153769323,0.46958,1
"LGALS3_ADGRA2","LGALS3","ADGRA2",1044,296,2.57269001330283e-05,9.14474795190085e-06,412,-1.62752663117352,0.93898,1
"OSM_CALCRL","OSM","CALCRL",134,28,3.30211170289827e-06,8.6504372517981e-07,80,-1.62335676695023,0.47131,1
"IL1B_ITGA3","IL1B","ITGA3",7883,1070,0.000194257810104082,3.30570280693713e-05,493,-1.62099737740077,0.99949,1
"SEMA4D_PLXNB2","SEMA4D","PLXNB2",133,28,3.27746907824977e-06,8.6504372517981e-07,132,-1.62045479148367,0.95484,1
"LGALS3_FLT1","LGALS3","FLT1",1044,296,2.57269001330283e-05,9.14474795190085e-06,412,-1.61733401141024,0.98992,1
"ITGAV_SIRPA","ITGAV","SIRPA",127,49,3.1296133303588e-06,1.51382651906467e-06,121,-1.61605157273527,0.75803,1
"ITGAV_IGF1R","ITGAV","IGF1R",127,49,3.1296133303588e-06,1.51382651906467e-06,121,-1.61282473120936,0.7988,1
"SEMA4D_CALCRL","SEMA4D","CALCRL",133,28,3.27746907824977e-06,8.6504372517981e-07,132,-1.61255001265969,0.98737,1
"CD47_ACVR2A","CD47","ACVR2A",197,66,4.85459705575342e-06,2.03903163792384e-06,194,-1.6109383868563,0.51097,1
"IL10_IL6R","IL10","IL6R",259,40,6.38243978396008e-06,1.23577675025687e-06,126,-1.61092250978221,0.8328,1
"CD47_IL10RB","CD47","IL10RB",197,66,4.85459705575342e-06,2.03903163792384e-06,194,-1.60894855297388,0.51773,1
"IGF1_ACVR1B","IGF1","ACVR1B",406,122,1.00049056072888e-05,3.76911908828346e-06,216,-1.60763084508489,0.47234,1
"LGALS3_KDR","LGALS3","KDR",1044,296,2.57269001330283e-05,9.14474795190085e-06,412,-1.60713555051508,0.99117,1
"CD47_CD2","CD47","CD2",197,66,4.85459705575342e-06,2.03903163792384e-06,194,-1.60506108411209,0.51209,1
"OSM_IL6ST","OSM","IL6ST",134,28,3.30211170289827e-06,8.6504372517981e-07,80,-1.60421013038392,0.48684,1
"CD47_PLAUR","CD47","PLAUR",197,66,4.85459705575342e-06,2.03903163792384e-06,194,-1.60245350427259,0.52308,1
"LRPAP1_NRP1","LRPAP1","NRP1",277,67,6.82600702763298e-06,2.06992605668026e-06,209,-1.60119278617432,0.51126,1
"OSM_TNFRSF10A","OSM","TNFRSF10A",134,28,3.30211170289827e-06,8.6504372517981e-07,80,-1.60026545530346,0.49316,1
"LGALS9_NRP1","LGALS9","NRP1",450,109,1.10891810918225e-05,3.36749164444998e-06,342,-1.59913672026009,0.95081,1
"SEMA4D_IL6ST","SEMA4D","IL6ST",133,28,3.27746907824977e-06,8.6504372517981e-07,132,-1.59340337624488,0.99019,1
"CXCL8_IL6R","CXCL8","IL6R",9543,1493,0.000235164567020583,4.61253672033377e-05,548,-1.5922760615976,0.99371,1
"PRNP_TNFRSF1A","PRNP","TNFRSF1A",244,87,6.01280041423266e-06,2.6878144318087e-06,229,-1.58979153434494,0.92255,1
"SEMA4D_TNFRSF10A","SEMA4D","TNFRSF10A",133,28,3.27746907824977e-06,8.6504372517981e-07,132,-1.5894587105367,0.96109,1
"KLRB1_ITGAV","KLRB1","ITGAV",208,27,5.12566592688686e-06,8.34149306423388e-07,131,-1.58484876580152,0.99973,1
"B2M_ADGRA2","B2M","ADGRA2",32466,9518,0.000800047451838023,0.000294053077723623,849,-1.5792736718557,0.59381,1
"ITGAV_ACVR1","ITGAV","ACVR1",127,49,3.1296133303588e-06,1.51382651906467e-06,121,-1.57326400402587,0.75856,1
"VEGFB_NRP1","VEGFB","NRP1",158,39,3.89353469446213e-06,1.20488233150045e-06,143,-1.57191826136704,0.9609,1
"ADM_LTBR","ADM","LTBR",122,27,3.00640020711633e-06,8.34149306423388e-07,82,-1.56966907051091,0.49954,1
"CCL5_NRP1","CCL5","NRP1",182,45,4.484957686026e-06,1.39024884403898e-06,129,-1.56948130147821,0.9705,1
"B2M_FLT1","B2M","FLT1",32466,9518,0.000800047451838023,0.000294053077723623,849,-1.56908068082586,0.6734,1
"PRNP_SORT1","PRNP","SORT1",244,87,6.01280041423266e-06,2.6878144318087e-06,229,-1.56562353596087,0.83301,1
"B2M_KDR","B2M","KDR",32466,9518,0.000800047451838023,0.000294053077723623,849,-1.55888223955348,0.69148,1
"CD47_BSG","CD47","BSG",197,66,4.85459705575342e-06,2.03903163792384e-06,194,-1.55551026963068,0.60344,1
"ADM_PLXNB2","ADM","PLXNB2",122,27,3.00640020711633e-06,8.34149306423388e-07,82,-1.54837708564365,0.51831,1
"IGF1_ADGRA2","IGF1","ADGRA2",406,122,1.00049056072888e-05,3.76911908828346e-06,216,-1.54367204230942,0.54018,1
"ADM_CALCRL","ADM","CALCRL",122,27,3.00640020711633e-06,8.34149306423388e-07,82,-1.54047233255453,0.52516,1
"OSM_ADGRE5","OSM","ADGRE5",134,28,3.30211170289827e-06,8.6504372517981e-07,80,-1.54018222056483,0.5364,1
"CD47_NRP2","CD47","NRP2",197,66,4.85459705575342e-06,2.03903163792384e-06,194,-1.53698316911899,0.61902,1
"IL1RN_CLEC2D","IL1RN","CLEC2D",277,139,6.82600702763298e-06,4.29432420714263e-06,113,-1.5352207855431,0.97806,1
"IGF1_FLT1","IGF1","FLT1",406,122,1.00049056072888e-05,3.76911908828346e-06,216,-1.53347994216807,0.56762,1
"ITGAV_IFNGR1","ITGAV","IFNGR1",127,49,3.1296133303588e-06,1.51382651906467e-06,121,-1.52985506802062,0.88122,1
"SEMA4D_ADGRE5","SEMA4D","ADGRE5",133,28,3.27746907824977e-06,8.6504372517981e-07,132,-1.52937549031855,0.91784,1
"ITGB1_LTBR","ITGB1","LTBR",465,106,1.145882046155e-05,3.27480838818071e-06,327,-1.52698681910918,0.98626,1
"IGF1_KDR","IGF1","KDR",406,122,1.00049056072888e-05,3.76911908828346e-06,216,-1.52328145384953,0.58362,1
"ADM_IL6ST","ADM","IL6ST",122,27,3.00640020711633e-06,8.34149306423388e-07,82,-1.5213256958345,0.54298,1
"PRNP_ACVR2A","PRNP","ACVR2A",244,87,6.01280041423266e-06,2.6878144318087e-06,229,-1.52107571637107,0.81135,1
"IL1B_ITGAV","IL1B","ITGAV",7883,1070,0.000194257810104082,3.30570280693713e-05,493,-1.52043124906155,1,1
"VEGFA_LTBR","VEGFA","LTBR",1030,236,2.53819033879494e-05,7.29108282651554e-06,339,-1.51960614973002,0.99999,1
"PRNP_IL10RB","PRNP","IL10RB",244,87,6.01280041423266e-06,2.6878144318087e-06,229,-1.51908500822237,0.91509,1
"IL1RN_IL1R1","IL1RN","IL1R1",277,139,6.82600702763298e-06,4.29432420714263e-06,113,-1.51741736461391,0.99481,1
"ADM_TNFRSF10A","ADM","TNFRSF10A",122,27,3.00640020711633e-06,8.34149306423388e-07,82,-1.51738100341693,0.54548,1
"PRNP_CD2","PRNP","CD2",244,87,6.01280041423266e-06,2.6878144318087e-06,229,-1.51519860960833,0.74426,1
"PRNP_PLAUR","PRNP","PLAUR",244,87,6.01280041423266e-06,2.6878144318087e-06,229,-1.51259006603894,0.86441,1
"CD93_ACKR1","CD93","ACKR1",398,109,9.80776461010082e-06,3.36749164444998e-06,258,-1.51250027271847,0.94046,1
"ITGB1_PLXNB2","ITGB1","PLXNB2",465,106,1.145882046155e-05,3.27480838818071e-06,327,-1.50569554453197,0.97805,1
"VEGFA_PLXNB2","VEGFA","PLXNB2",1030,236,2.53819033879494e-05,7.29108282651554e-06,339,-1.4983150063018,0.99965,1
"ITGB1_CALCRL","ITGB1","CALCRL",465,106,1.145882046155e-05,3.27480838818071e-06,327,-1.49778908775358,0.99843,1
"TGFB1_ACKR1","TGFB1","ACKR1",397,110,9.78312198545233e-06,3.3983860632064e-06,313,-1.49569546098819,0.99432,1
"CD93_CD74","CD93","CD74",398,109,9.80776461010082e-06,3.36749164444998e-06,258,-1.49245238388475,0.97865,1
"VEGFA_CALCRL","VEGFA","CALCRL",1030,236,2.53819033879494e-05,7.29108282651554e-06,339,-1.49040823473895,1,1
"IL10_BCR","IL10","BCR",259,40,6.38243978396008e-06,1.23577675025687e-06,126,-1.48097840255694,0.95961,1
"ITGB1_IL6ST","ITGB1","IL6ST",465,106,1.145882046155e-05,3.27480838818071e-06,327,-1.47864247927493,0.99891,1
"ITGAV_TNFRSF1A","ITGAV","TNFRSF1A",127,49,3.1296133303588e-06,1.51382651906467e-06,121,-1.47597237712296,0.91941,1
"TGFB1_CD74","TGFB1","CD74",397,110,9.78312198545233e-06,3.3983860632064e-06,313,-1.47564757186549,0.99976,1
