"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"F11R_IL27RA","F11R","IL27RA",105,45,2.59492687347789e-06,1.37835755648693e-06,135,-1.14003957579011,0.86584,1
"F11R_SIRPA","F11R","SIRPA",105,45,2.59492687347789e-06,1.37835755648693e-06,135,-1.13894225820989,0.92146,1
"PPIA_IL27RA","PPIA","IL27RA",2613,1122,6.45766087656926e-05,3.43670484084075e-05,1105,-1.13728676814031,0.93899,1
"PPIA_SIRPA","PPIA","SIRPA",2613,1122,6.45766087656926e-05,3.43670484084075e-05,1105,-1.1361872449685,0.98539,1
"ICAM2_IL10RA","ICAM2","IL10RA",115,30,2.84206276619007e-06,9.18905037657954e-07,131,-1.13443501304938,0.99869,1
"LRPAP1_PLXNB2","LRPAP1","PLXNB2",501,159,1.23815082248802e-05,4.87019669958715e-06,428,-1.13345121178321,0.91092,1
"THBS1_CD72","THBS1","CD72",8918,4383,0.000220395789120722,0.000134252026001827,952,-1.13072949587748,0.95657,1
"LRPAP1_BSG","LRPAP1","BSG",501,159,1.23815082248802e-05,4.87019669958715e-06,428,-1.12907383927482,0.98919,1
"CD93_CSF3R","CD93","CSF3R",570,638,1.40867458845943e-05,1.95420471341925e-05,576,-1.12603992341434,0.95536,1
"IL10_ACVR1","IL10","ACVR1",406,173,1.00337172441145e-05,5.2990190504942e-06,250,-1.12340989393825,0.81888,1
"IL10_IL10RB","IL10","IL10RB",406,173,1.00337172441145e-05,5.2990190504942e-06,250,-1.12121223320978,0.93357,1
"CCL20_FPR3","CCL20","FPR3",2854,1950,7.05325837800562e-05,5.9728827447767e-05,506,-1.11924031963188,0.89316,1
"APP_PILRA","APP","PILRA",208,123,5.14042656841334e-06,3.76751065439761e-06,262,-1.11743193830505,0.93055,1
"CD55_FPR3","CD55","FPR3",1814,1242,4.48304509379895e-05,3.80426685590393e-05,912,-1.11623832151767,0.95067,1
"F11R_ACVR1","F11R","ACVR1",105,45,2.59492687347789e-06,1.37835755648693e-06,135,-1.11508339880219,0.8256,1
"LRPAP1_CLEC2D","LRPAP1","CLEC2D",501,159,1.23815082248802e-05,4.87019669958715e-06,428,-1.11434284473087,0.92833,1
"LRPAP1_FLT1","LRPAP1","FLT1",501,159,1.23815082248802e-05,4.87019669958715e-06,428,-1.11434199602942,0.74595,1
"F11R_IL10RB","F11R","IL10RB",105,45,2.59492687347789e-06,1.37835755648693e-06,135,-1.11289491396084,0.94196,1
"PPIA_ACVR1","PPIA","ACVR1",2613,1122,6.45766087656926e-05,3.43670484084075e-05,1105,-1.11234001781558,0.89124,1
"EBI3_ITGAM","EBI3","ITGAM",74,72,1.82880560607013e-06,2.20537209037909e-06,108,-1.1121258504824,0.63552,1
"CCL20_FPR1","CCL20","FPR1",2854,1950,7.05325837800562e-05,5.9728827447767e-05,506,-1.1107959429811,0.90796,1
"PPIA_IL10RB","PPIA","IL10RB",2613,1122,6.45766087656926e-05,3.43670484084075e-05,1105,-1.11013960707606,0.99377,1
"APLP2_ADGRE2","APLP2","ADGRE2",1099,674,2.71602346090686e-05,2.0644733179382e-05,759,-1.10948269509,0.98472,1
"CD55_FPR1","CD55","FPR1",1814,1242,4.48304509379895e-05,3.80426685590393e-05,912,-1.10779397769793,0.96507,1
"APLP2_CCR1","APLP2","CCR1",1099,674,2.71602346090686e-05,2.0644733179382e-05,759,-1.10763132361854,0.92996,1
"APLP2_IL12RB1","APLP2","IL12RB1",1099,674,2.71602346090686e-05,2.0644733179382e-05,759,-1.10763132361854,0.93347,1
"LGALS9_CD72","LGALS9","CD72",518,259,1.28016392424909e-05,7.93321349178033e-06,520,-1.10592737773382,0.98152,1
"GAS6_IL1RAP","GAS6","IL1RAP",67,49,1.65581048117161e-06,1.50087822817466e-06,102,-1.10210051210197,0.77718,1
"BST2_SORT1","BST2","SORT1",787,426,1.94495947564486e-05,1.30484515347429e-05,685,-1.10014328441503,0.92383,1
"APLP2_AXL","APLP2","AXL",1099,674,2.71602346090686e-05,2.0644733179382e-05,759,-1.09932864009028,0.98004,1
"IL18_IL6ST","IL18","IL6ST",340,95,8.40262035221412e-06,2.90986595258352e-06,294,-1.0978901556255,0.99123,1
"CD52_SORT1","CD52","SORT1",1553,843,3.83802041382016e-05,2.58212315581885e-05,724,-1.09608696444384,0.90667,1
"ICAM3_SORT1","ICAM3","SORT1",186,101,4.59672760444655e-06,3.09364696011511e-06,222,-1.09557658096902,0.8459,1
"APLP2_TNFRSF21","APLP2","TNFRSF21",1099,674,2.71602346090686e-05,2.0644733179382e-05,759,-1.09333644561653,0.9834,1
"RNASET2_FPR2","RNASET2","FPR2",1420,508,3.50932967651296e-05,1.55601253043413e-05,800,-1.08994097973391,0.80518,1
"IL10_TNFRSF1A","IL10","TNFRSF1A",406,173,1.00337172441145e-05,5.2990190504942e-06,250,-1.08516572070797,0.94338,1
"BST2_CD36","BST2","CD36",787,426,1.94495947564486e-05,1.30484515347429e-05,685,-1.08307068665782,0.99381,1
"HEBP1_FPR2","HEBP1","FPR2",153,55,3.78117915849635e-06,1.68465923570625e-06,187,-1.0829683903326,0.72185,1
"CCL20_SIGLEC10","CCL20","SIGLEC10",2854,1950,7.05325837800562e-05,5.9728827447767e-05,506,-1.08282786088571,0.95581,1
"CD55_SIGLEC10","CD55","SIGLEC10",1814,1242,4.48304509379895e-05,3.80426685590393e-05,912,-1.07982589947682,0.9938,1
"CD52_CD36","CD52","CD36",1553,843,3.83802041382016e-05,2.58212315581885e-05,724,-1.07901391264228,0.98759,1
"ICAM3_CD36","ICAM3","CD36",186,101,4.59672760444655e-06,3.09364696011511e-06,222,-1.07850691881509,0.94316,1
"F11R_TNFRSF1A","F11R","TNFRSF1A",105,45,2.59492687347789e-06,1.37835755648693e-06,135,-1.0768485395672,0.95157,1
"APP_IFNGR1","APP","IFNGR1",208,123,5.14042656841334e-06,3.76751065439761e-06,262,-1.07682090271584,0.99078,1
"SELPLG_MERTK","SELPLG","MERTK",111,72,2.7432084091052e-06,2.20537209037909e-06,153,-1.07615439481385,0.71792,1
"PPIA_TNFRSF1A","PPIA","TNFRSF1A",2613,1122,6.45766087656926e-05,3.43670484084075e-05,1105,-1.07409305339907,0.99451,1
"LRPAP1_ADGRE5","LRPAP1","ADGRE5",501,159,1.23815082248802e-05,4.87019669958715e-06,428,-1.07142645268827,0.98851,1
"TNFSF12_PLAUR","TNFSF12","PLAUR",95,43,2.34779098076571e-06,1.31709722064307e-06,119,-1.06796881839314,0.97515,1
"APLP2_PILRA","APLP2","PILRA",1099,674,2.71602346090686e-05,2.0644733179382e-05,759,-1.06487858389501,0.99576,1
"TNFSF12_IL27RA","TNFSF12","IL27RA",95,43,2.34779098076571e-06,1.31709722064307e-06,119,-1.06123802040666,0.92666,1
"TNFSF12_SIRPA","TNFSF12","SIRPA",95,43,2.34779098076571e-06,1.31709722064307e-06,119,-1.06014069777339,0.96653,1
"CD99_ITGAM","CD99","ITGAM",429,434,1.06021297973525e-05,1.32934928781184e-05,545,-1.05589502381586,0.60071,1
"ANXA1_SORT1","ANXA1","SORT1",2459,1373,6.07707160179251e-05,4.20552205568123e-05,990,-1.05537402198238,0.84892,1
"GAS6_CCRL2","GAS6","CCRL2",67,49,1.65581048117161e-06,1.50087822817466e-06,102,-1.05505110585282,0.84786,1
"IL18_CD226","IL18","CD226",340,95,8.40262035221412e-06,2.90986595258352e-06,294,-1.05416747783154,0.9585,1
"IL18_ITGAV","IL18","ITGAV",340,95,8.40262035221412e-06,2.90986595258352e-06,294,-1.05416526678692,0.92385,1
"LRPAP1_IL18R1","LRPAP1","IL18R1",501,159,1.23815082248802e-05,4.87019669958715e-06,428,-1.04974089873081,0.93972,1
"VEGFA_CD209","VEGFA","CD209",1079,1593,2.66659628236442e-05,4.87938574996373e-05,758,-1.04489977958802,0.8236,1
"ANXA1_CD36","ANXA1","CD36",2459,1373,6.07707160179251e-05,4.20552205568123e-05,990,-1.03830078493204,0.96128,1
"TNFSF12_ACVR1","TNFSF12","ACVR1",95,43,2.34779098076571e-06,1.31709722064307e-06,119,-1.03628188995474,0.8873,1
"IL18_IL10RA","IL18","IL10RA",340,95,8.40262035221412e-06,2.90986595258352e-06,294,-1.03537167249393,0.99922,1
"TNFSF12_IL10RB","TNFSF12","IL10RB",95,43,2.34779098076571e-06,1.31709722064307e-06,119,-1.03409335740157,0.97715,1
"SELPLG_ADGRE2","SELPLG","ADGRE2",111,72,2.7432084091052e-06,2.20537209037909e-06,153,-1.02860056880316,0.95924,1
"IL15_CD209","IL15","CD209",73,109,1.80409201679891e-06,3.33868830349056e-06,156,-1.02858450097872,0.78679,1
"SELPLG_CCR1","SELPLG","CCR1",111,72,2.7432084091052e-06,2.20537209037909e-06,153,-1.02674465259697,0.89978,1
"SELPLG_IL12RB1","SELPLG","IL12RB1",111,72,2.7432084091052e-06,2.20537209037909e-06,153,-1.02674465259697,0.90496,1
"BST2_BCR","BST2","BCR",787,426,1.94495947564486e-05,1.30484515347429e-05,685,-1.02614275789178,0.95229,1
"APLP2_IFNGR1","APLP2","IFNGR1",1099,674,2.71602346090686e-05,2.0644733179382e-05,759,-1.02426672983636,0.99999,1
"CD52_BCR","CD52","BCR",1553,843,3.83802041382016e-05,2.58212315581885e-05,724,-1.02208641083166,0.93926,1
"ICAM3_BCR","ICAM3","BCR",186,101,4.59672760444655e-06,3.09364696011511e-06,222,-1.02157623190348,0.88778,1
"GAS6_FPR3","GAS6","FPR3",67,49,1.65581048117161e-06,1.50087822817466e-06,102,-1.02110398930093,0.86232,1
"SEMA4D_IL1RAP","SEMA4D","IL1RAP",168,130,4.15188299756462e-06,3.98192182985113e-06,247,-1.02067862379875,0.94744,1
"LRPAP1_IL6R","LRPAP1","IL6R",501,159,1.23815082248802e-05,4.87019669958715e-06,428,-1.02016475531419,0.9867,1
"RNASET2_ITGAL","RNASET2","ITGAL",1420,508,3.50932967651296e-05,1.55601253043413e-05,800,-1.01955221615931,0.91629,1
"SELPLG_AXL","SELPLG","AXL",111,72,2.7432084091052e-06,2.20537209037909e-06,153,-1.01844686585597,0.95352,1
"CD1D_IL15RA","CD1D","IL15RA",346,41,8.55090188784143e-06,1.2558368847992e-06,251,-1.01607094426677,0.97899,1
"ICAM2_CD6","ICAM2","CD6",115,30,2.84206276619007e-06,9.18905037657954e-07,131,-1.01571560907584,0.95334,1
"GAS6_FPR1","GAS6","FPR1",67,49,1.65581048117161e-06,1.50087822817466e-06,102,-1.01266172129181,0.87967,1
"HEBP1_ITGAL","HEBP1","ITGAL",153,55,3.78117915849635e-06,1.68465923570625e-06,187,-1.01258425491105,0.83091,1
"SELPLG_TNFRSF21","SELPLG","TNFRSF21",111,72,2.7432084091052e-06,2.20537209037909e-06,153,-1.01245390015216,0.95863,1
"LRPAP1_IL1R1","LRPAP1","IL1R1",501,159,1.23815082248802e-05,4.87019669958715e-06,428,-1.01014185125783,0.92304,1
"RNASET2_ITGA4","RNASET2","ITGA4",1420,508,3.50932967651296e-05,1.55601253043413e-05,800,-1.00574704841685,0.9989,1
"RNASET2_LTBR","RNASET2","LTBR",1420,508,3.50932967651296e-05,1.55601253043413e-05,800,-1.0048059907673,0.9816,1
"ICAM2_PLXND1","ICAM2","PLXND1",115,30,2.84206276619007e-06,9.18905037657954e-07,131,-1.0012253358199,0.99199,1
"CCL20_MERTK","CCL20","MERTK",2854,1950,7.05325837800562e-05,5.9728827447767e-05,506,-1.00118433142035,0.74552,1
"HEBP1_ITGA4","HEBP1","ITGA4",153,55,3.78117915849635e-06,1.68465923570625e-06,187,-0.998784263283915,0.96054,1
"CD55_MERTK","CD55","MERTK",1814,1242,4.48304509379895e-05,3.80426685590393e-05,912,-0.998182204880535,0.77045,1
"TNFSF12_TNFRSF1A","TNFSF12","TNFRSF1A",95,43,2.34779098076571e-06,1.31709722064307e-06,119,-0.998046988553663,0.98176,1
"HEBP1_LTBR","HEBP1","LTBR",153,55,3.78117915849635e-06,1.68465923570625e-06,187,-0.997840979021125,0.91237,1
"BST2_CD72","BST2","CD72",787,426,1.94495947564486e-05,1.30484515347429e-05,685,-0.991437859817886,0.99597,1
"CD1D_LILRA4","CD1D","LILRA4",346,41,8.55090188784143e-06,1.2558368847992e-06,251,-0.989146686562603,0.99051,1
"CD52_CD72","CD52","CD72",1553,843,3.83802041382016e-05,2.58212315581885e-05,724,-0.98738112591237,0.99275,1
"ICAM3_CD72","ICAM3","CD72",186,101,4.59672760444655e-06,3.09364696011511e-06,222,-0.986873833646209,0.96545,1
"GAS6_SIGLEC10","GAS6","SIGLEC10",67,49,1.65581048117161e-06,1.50087822817466e-06,102,-0.984693892484458,0.93005,1
"SELPLG_PILRA","SELPLG","PILRA",111,72,2.7432084091052e-06,2.20537209037909e-06,153,-0.983996923563046,0.98125,1
"ANXA1_BCR","ANXA1","BCR",2459,1373,6.07707160179251e-05,4.20552205568123e-05,990,-0.981373458115866,0.89547,1
"RNASET2_CALCRL","RNASET2","CALCRL",1420,508,3.50932967651296e-05,1.55601253043413e-05,800,-0.975158589591066,0.96447,1
"VEGFB_TNFRSF14","VEGFB","TNFRSF14",137,26,3.38576173015687e-06,7.96384365970227e-07,129,-0.97479588720141,1,1
"SEMA4D_CCRL2","SEMA4D","CCRL2",168,130,4.15188299756462e-06,3.98192182985113e-06,247,-0.973624459987965,0.98535,1
"APP_SORT1","APP","SORT1",208,123,5.14042656841334e-06,3.76751065439761e-06,262,-0.972555686018996,0.8963,1
"KLRB1_IL1RAP","KLRB1","IL1RAP",111,89,2.7432084091052e-06,2.72608494505193e-06,105,-0.96940965933633,0.95406,1
"HEBP1_CALCRL","HEBP1","CALCRL",153,55,3.78117915849635e-06,1.68465923570625e-06,187,-0.968194666190389,0.89152,1
"LTB_CD209","LTB","CD209",123,192,3.03977148035981e-06,5.8809922410109e-06,159,-0.964499666967396,0.87319,1
"CD47_IL1RAP","CD47","IL1RAP",343,276,8.47676112002777e-06,8.45392634645317e-06,415,-0.964271716734096,0.86384,1
"RNASET2_PLXNB2","RNASET2","PLXNB2",1420,508,3.50932967651296e-05,1.55601253043413e-05,800,-0.960658841280982,0.9813,1
"OSM_ITGAM","OSM","ITGAM",406,440,1.00337172441145e-05,1.347727388565e-05,345,-0.956588846854954,0.7516,1
"RNASET2_BSG","RNASET2","BSG",1420,508,3.50932967651296e-05,1.55601253043413e-05,800,-0.956280699463896,0.99996,1
"APP_CD36","APP","CD36",208,123,5.14042656841334e-06,3.76751065439761e-06,262,-0.955485089155193,0.97848,1
"HEBP1_PLXNB2","HEBP1","PLXNB2",153,55,3.78117915849635e-06,1.68465923570625e-06,187,-0.953693455364213,0.92068,1
"CCL20_ADGRE2","CCL20","ADGRE2",2854,1950,7.05325837800562e-05,5.9728827447767e-05,506,-0.953623199403695,0.96705,1
"SEMA4A_CSF3R","SEMA4A","CSF3R",84,106,2.07594149878231e-06,3.24679779972477e-06,168,-0.953029534751834,0.87723,1
"CCL20_CCR1","CCL20","CCR1",2854,1950,7.05325837800562e-05,5.9728827447767e-05,506,-0.951772224382036,0.91556,1
"CCL20_IL12RB1","CCL20","IL12RB1",2854,1950,7.05325837800562e-05,5.9728827447767e-05,506,-0.951772224382036,0.92074,1
"ALCAM_CD209","ALCAM","CD209",113,178,2.79263558764763e-06,5.45216989010386e-06,215,-0.951392918321621,0.93483,1
"CD55_ADGRE2","CD55","ADGRE2",1814,1242,4.48304509379895e-05,3.80426685590393e-05,912,-0.950621223885231,0.99246,1
"HEBP1_BSG","HEBP1","BSG",153,55,3.78117915849635e-06,1.68465923570625e-06,187,-0.949317759599235,0.98495,1
"THBS1_PLAUR","THBS1","PLAUR",8918,4383,0.000220395789120722,0.000134252026001827,952,-0.949179914938913,0.9972,1
"CD55_CCR1","CD55","CCR1",1814,1242,4.48304509379895e-05,3.80426685590393e-05,912,-0.948770147263277,0.95222,1
"CD55_IL12RB1","CD55","IL12RB1",1814,1242,4.48304509379895e-05,3.80426685590393e-05,912,-0.948770147263277,0.95588,1
"IL10_LILRB2","IL10","LILRB2",406,173,1.00337172441145e-05,5.2990190504942e-06,250,-0.947001291229753,0.97335,1
"ANXA1_CD72","ANXA1","CD72",2459,1373,6.07707160179251e-05,4.20552205568123e-05,990,-0.946668014911992,0.97806,1
"IL10_CCR6","IL10","CCR6",406,173,1.00337172441145e-05,5.2990190504942e-06,250,-0.943795049841784,0.96271,1
"CCL20_AXL","CCL20","AXL",2854,1950,7.05325837800562e-05,5.9728827447767e-05,506,-0.943469113924776,0.96188,1
"SELPLG_IFNGR1","SELPLG","IFNGR1",111,72,2.7432084091052e-06,2.20537209037909e-06,153,-0.943386452887829,0.99884,1
"THBS1_IL27RA","THBS1","IL27RA",8918,4383,0.000220395789120722,0.000134252026001827,952,-0.942454007163249,0.96459,1
"IL10_CD74","IL10","CD74",406,173,1.00337172441145e-05,5.2990190504942e-06,250,-0.942394200160117,0.99927,1
"RNASET2_CLEC2D","RNASET2","CLEC2D",1420,508,3.50932967651296e-05,1.55601253043413e-05,800,-0.94155014651851,0.98701,1
"RNASET2_FLT1","RNASET2","FLT1",1420,508,3.50932967651296e-05,1.55601253043413e-05,800,-0.941549909894442,0.8342,1
"THBS1_SIRPA","THBS1","SIRPA",8918,4383,0.000220395789120722,0.000134252026001827,952,-0.941354412706113,0.99349,1
"CD55_AXL","CD55","AXL",1814,1242,4.48304509379895e-05,3.80426685590393e-05,912,-0.940467146307793,0.98972,1
"SEMA4D_FPR3","SEMA4D","FPR3",168,130,4.15188299756462e-06,3.98192182985113e-06,247,-0.939677209243416,0.98745,1
"F11R_LILRB2","F11R","LILRB2",105,45,2.59492687347789e-06,1.37835755648693e-06,135,-0.9386845423121,0.9777,1
"CCL20_TNFRSF21","CCL20","TNFRSF21",2854,1950,7.05325837800562e-05,5.9728827447767e-05,506,-0.937476986988143,0.96555,1
"PPIA_LILRB2","PPIA","LILRB2",2613,1122,6.45766087656926e-05,3.43670484084075e-05,1105,-0.935928495100267,0.99793,1
"ITGB1_IL1RAP","ITGB1","IL1RAP",547,449,1.35183333313562e-05,1.37529453969474e-05,575,-0.935557584052649,0.96022,1
"F11R_CCR6","F11R","CCR6",105,45,2.59492687347789e-06,1.37835755648693e-06,135,-0.935478597607002,0.96883,1
"HEBP1_CLEC2D","HEBP1","CLEC2D",153,55,3.78117915849635e-06,1.68465923570625e-06,187,-0.934585810633273,0.93483,1
"HEBP1_FLT1","HEBP1","FLT1",153,55,3.78117915849635e-06,1.68465923570625e-06,187,-0.934583636586195,0.76722,1
"CD55_TNFRSF21","CD55","TNFRSF21",1814,1242,4.48304509379895e-05,3.80426685590393e-05,912,-0.934475002165127,0.99163,1
"F11R_CD74","F11R","CD74",105,45,2.59492687347789e-06,1.37835755648693e-06,135,-0.93407892758177,0.99944,1
"LGALS3_IL1RAP","LGALS3","IL1RAP",1287,1058,3.18063893920576e-05,3.24067176614038e-05,896,-0.933405308746179,0.81052,1
"PPIA_CCR6","PPIA","CCR6",2613,1122,6.45766087656926e-05,3.43670484084075e-05,1105,-0.93272216462438,0.99509,1
"PPIA_CD74","PPIA","CD74",2613,1122,6.45766087656926e-05,3.43670484084075e-05,1105,-0.931320960634344,1,1
"SEMA4D_FPR1","SEMA4D","FPR1",168,130,4.15188299756462e-06,3.98192182985113e-06,247,-0.931233545872004,0.99187,1
"IL10_TLR8","IL10","TLR8",406,173,1.00337172441145e-05,5.2990190504942e-06,250,-0.93076529759637,0.88,1
"LGALS9_PLAUR","LGALS9","PLAUR",518,259,1.28016392424909e-05,7.93321349178033e-06,520,-0.924378332995461,0.99939,1
"F11R_TLR8","F11R","TLR8",105,45,2.59492687347789e-06,1.37835755648693e-06,135,-0.922440183035092,0.88601,1
"KLRB1_CCRL2","KLRB1","CCRL2",111,89,2.7432084091052e-06,2.72608494505193e-06,105,-0.922356590346184,0.98166,1
"APLP2_SORT1","APLP2","SORT1",1099,674,2.71602346090686e-05,2.0644733179382e-05,759,-0.920004495766793,0.97016,1
"PPIA_TLR8","PPIA","TLR8",2613,1122,6.45766087656926e-05,3.43670484084075e-05,1105,-0.919695014702971,0.93012,1
"LGALS9_IL27RA","LGALS9","IL27RA",518,259,1.28016392424909e-05,7.93321349178033e-06,520,-0.917651729471495,0.9822,1
"THBS1_ACVR1","THBS1","ACVR1",8918,4383,0.000220395789120722,0.000134252026001827,952,-0.91750756212028,0.92609,1
"CD47_CCRL2","CD47","CCRL2",343,276,8.47676112002777e-06,8.45392634645317e-06,415,-0.917216099245256,0.93718,1
"IL18_CD6","IL18","CD6",340,95,8.40262035221412e-06,2.90986595258352e-06,294,-0.916661788227606,0.93983,1
"LGALS9_SIRPA","LGALS9","SIRPA",518,259,1.28016392424909e-05,7.93321349178033e-06,520,-0.916552458332282,0.99817,1
"THBS1_IL10RB","THBS1","IL10RB",8918,4383,0.000220395789120722,0.000134252026001827,952,-0.915306765433636,0.99742,1
"LRPAP1_IL6ST","LRPAP1","IL6ST",501,159,1.23815082248802e-05,4.87019669958715e-06,428,-0.914139055212719,0.99398,1
"CD93_ITGAM","CD93","ITGAM",570,638,1.40867458845943e-05,1.95420471341925e-05,576,-0.910019016126189,0.90519,1
"CCL20_PILRA","CCL20","PILRA",2854,1950,7.05325837800562e-05,5.9728827447767e-05,506,-0.909019048512311,0.98467,1
"CD55_PILRA","CD55","PILRA",1814,1242,4.48304509379895e-05,3.80426685590393e-05,912,-0.906017083538618,0.99843,1
"SEMA4D_SIGLEC10","SEMA4D","SIGLEC10",168,130,4.15188299756462e-06,3.98192182985113e-06,247,-0.903265551243661,0.99932,1
"GAS6_MERTK","GAS6","MERTK",67,49,1.65581048117161e-06,1.50087822817466e-06,102,-0.903039890497421,0.72403,1
"APLP2_CD36","APLP2","CD36",1099,674,2.71602346090686e-05,2.0644733179382e-05,759,-0.902931494282373,0.99936,1
"IL18_PLXND1","IL18","PLXND1",340,95,8.40262035221412e-06,2.90986595258352e-06,294,-0.90216495244775,0.98997,1
"RNASET2_ADGRE5","RNASET2","ADGRE5",1420,508,3.50932967651296e-05,1.55601253043413e-05,800,-0.898633293347594,0.99981,1
"APP_BCR","APP","BCR",208,123,5.14042656841334e-06,3.76751065439761e-06,262,-0.898555312375055,0.93002,1
"LGALS9_ACVR1","LGALS9","ACVR1",518,259,1.28016392424909e-05,7.93321349178033e-06,520,-0.892703914213218,0.94983,1
"HEBP1_ADGRE5","HEBP1","ADGRE5",153,55,3.78117915849635e-06,1.68465923570625e-06,187,-0.891670421936542,0.98536,1
"LGALS9_IL10RB","LGALS9","IL10RB",518,259,1.28016392424909e-05,7.93321349178033e-06,520,-0.89050485623166,0.99953,1
"IL1B_CD209","IL1B","CD209",13198,21711,0.000326169951201535,0.000665011575753061,1273,-0.888844807190542,0.93565,1
"ITGB1_CCRL2","ITGB1","CCRL2",547,449,1.35183333313562e-05,1.37529453969474e-05,575,-0.888501486703007,0.99105,1
"KLRB1_FPR3","KLRB1","FPR3",111,89,2.7432084091052e-06,2.72608494505193e-06,105,-0.888409376998475,0.98408,1
"LGALS3_CCRL2","LGALS3","CCRL2",1287,1058,3.18063893920576e-05,3.24067176614038e-05,896,-0.886348792610084,0.89915,1
"CD47_FPR3","CD47","FPR3",343,276,8.47676112002777e-06,8.45392634645317e-06,415,-0.883268805558353,0.94439,1
"KLRB1_FPR1","KLRB1","FPR1",111,89,2.7432084091052e-06,2.72608494505193e-06,105,-0.879966025105179,0.98835,1
"THBS1_TNFRSF1A","THBS1","TNFRSF1A",8918,4383,0.000220395789120722,0.000134252026001827,952,-0.879260206106935,0.99781,1
"RNASET2_IL18R1","RNASET2","IL18R1",1420,508,3.50932967651296e-05,1.55601253043413e-05,800,-0.876948248394963,0.98841,1
"B2M_IL1RAP","B2M","IL1RAP",41570,35581,0.00102734390600453,0.00108985200483025,1676,-0.875169063118386,0.88546,1
"CD47_FPR1","CD47","FPR1",343,276,8.47676112002777e-06,8.45392634645317e-06,415,-0.874824718700948,0.95987,1
"LRPAP1_CD226","LRPAP1","CD226",501,159,1.23815082248802e-05,4.87019669958715e-06,428,-0.870417002341971,0.96435,1
"LRPAP1_ITGAV","LRPAP1","ITGAV",501,159,1.23815082248802e-05,4.87019669958715e-06,428,-0.870415847964211,0.93003,1
"HEBP1_IL18R1","HEBP1","IL18R1",153,55,3.78117915849635e-06,1.68465923570625e-06,187,-0.869983793523229,0.94426,1
"CCL20_IFNGR1","CCL20","IFNGR1",2854,1950,7.05325837800562e-05,5.9728827447767e-05,506,-0.868407073177242,0.99966,1
"CD55_IFNGR1","CD55","IFNGR1",1814,1242,4.48304509379895e-05,3.80426685590393e-05,912,-0.865405139048616,1,1
"PLAU_CD209","PLAU","CD209",61,102,1.5075289455443e-06,3.12427712803704e-06,119,-0.865256667595042,0.82756,1
"APP_CD72","APP","CD72",208,123,5.14042656841334e-06,3.76751065439761e-06,262,-0.863852100047662,0.98747,1
"TNFSF12_LILRB2","TNFSF12","LILRB2",95,43,2.34779098076571e-06,1.31709722064307e-06,119,-0.859883009850463,0.99184,1
"TNFSF12_CCR6","TNFSF12","CCR6",95,43,2.34779098076571e-06,1.31709722064307e-06,119,-0.856677058562803,0.98686,1
"GAS6_ADGRE2","GAS6","ADGRE2",67,49,1.65581048117161e-06,1.50087822817466e-06,102,-0.85548836535922,0.94976,1
"TNFSF12_CD74","TNFSF12","CD74",95,43,2.34779098076571e-06,1.31709722064307e-06,119,-0.85527735998065,0.99988,1
"ITGB1_FPR3","ITGB1","FPR3",547,449,1.35183333313562e-05,1.37529453969474e-05,575,-0.85455417828359,0.99239,1
"LGALS9_TNFRSF1A","LGALS9","TNFRSF1A",518,259,1.28016392424909e-05,7.93321349178033e-06,520,-0.854458325970223,0.99932,1
"GAS6_CCR1","GAS6","CCR1",67,49,1.65581048117161e-06,1.50087822817466e-06,102,-0.853630971364163,0.89655,1
"GAS6_IL12RB1","GAS6","IL12RB1",67,49,1.65581048117161e-06,1.50087822817466e-06,102,-0.853630971364163,0.90005,1
"LGALS3_FPR3","LGALS3","FPR3",1287,1058,3.18063893920576e-05,3.24067176614038e-05,896,-0.852401470661477,0.91223,1
"KLRB1_SIGLEC10","KLRB1","SIGLEC10",111,89,2.7432084091052e-06,2.72608494505193e-06,105,-0.851998070297421,0.99722,1
"LRPAP1_IL10RA","LRPAP1","IL10RA",501,159,1.23815082248802e-05,4.87019669958715e-06,428,-0.85162034214123,0.99961,1
"RNASET2_IL6R","RNASET2","IL6R",1420,508,3.50932967651296e-05,1.55601253043413e-05,800,-0.847371789560646,0.99951,1
"CD47_SIGLEC10","CD47","SIGLEC10",343,276,8.47676112002777e-06,8.45392634645317e-06,415,-0.846856672911608,0.99137,1
"ITGB1_FPR1","ITGB1","FPR1",547,449,1.35183333313562e-05,1.37529453969474e-05,575,-0.846109952456353,0.99583,1
"APLP2_BCR","APLP2","BCR",1099,674,2.71602346090686e-05,2.0644733179382e-05,759,-0.846003953651919,0.98274,1
"ICOSLG_IL1RAP","ICOSLG","IL1RAP",79,69,1.95237355242622e-06,2.11348158661329e-06,128,-0.845982470027169,0.97842,1
"GAS6_AXL","GAS6","AXL",67,49,1.65581048117161e-06,1.50087822817466e-06,102,-0.845334782051539,0.94514,1
"LGALS3_FPR1","LGALS3","FPR1",1287,1058,3.18063893920576e-05,3.24067176614038e-05,896,-0.843957124544197,0.93152,1
"TNFSF12_TLR8","TNFSF12","TLR8",95,43,2.34779098076571e-06,1.31709722064307e-06,119,-0.843638870204002,0.9284,1
"HEBP1_IL6R","HEBP1","IL6R",153,55,3.78117915849635e-06,1.68465923570625e-06,187,-0.840408326009575,0.98498,1
