"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"CD86_CCR6","CD86","CCR6",456,125,1.12274321227863e-05,3.83957906909682e-06,342,-1.75232371066778,0.62833,1
"LGALS9_CD72","LGALS9","CD72",450,109,1.10797027527497e-05,3.34811294825243e-06,342,-1.7467763199519,0.50249,0.931371599402093
"OSM_BCR","OSM","BCR",134,28,3.29928926415213e-06,8.60065711477687e-07,80,-1.74574587312827,0.87733,1
"PPIA_CD2","PPIA","CD2",2143,404,5.27640066647613e-05,1.24095195513209e-05,695,-1.74567046391852,0.23963,0.541240801457195
"CD93_IL10RA","CD93","IL10RA",398,109,9.79938154576528e-06,3.34811294825243e-06,258,-1.74509506174941,0.3473,0.716559068219634
"TNF_CCR8","TNF","CCR8",1104,98,2.71822040867459e-05,3.01022999017191e-06,226,-1.74392030320792,0.85143,1
"CD86_IL10RA","CD86","IL10RA",456,125,1.12274321227863e-05,3.83957906909682e-06,342,-1.74376051972824,0.64878,1
"CD93_IL12RB1","CD93","IL12RB1",398,109,9.79938154576528e-06,3.34811294825243e-06,258,-1.74109588942431,0.35657,0.726448604269294
"ITGB1_PLAUR","ITGB1","PLAUR",465,106,1.14490261778413e-05,3.2559630505941e-06,327,-1.74099609198497,0.60901,1
"TGFB1_CLEC2D","TGFB1","CLEC2D",397,110,9.7747599840925e-06,3.3788295808052e-06,313,-1.74098114097799,0.70011,1
"CD93_IL18R1","CD93","IL18R1",398,109,9.79938154576528e-06,3.34811294825243e-06,258,-1.74000853181979,0.35822,0.726676470588235
"CD86_IL12RB1","CD86","IL12RB1",456,125,1.12274321227863e-05,3.83957906909682e-06,342,-1.73976137762965,0.65213,1
"CD86_IL18R1","CD86","IL18R1",456,125,1.12274321227863e-05,3.83957906909682e-06,342,-1.73867400765542,0.65513,1
"ALCAM_ITGAV","ALCAM","ITGAV",145,30,3.57012644255268e-06,9.21498976583237e-07,127,-1.73827004132049,0.90213,1
"TGFB1_CCR6","TGFB1","CCR6",397,110,9.7747599840925e-06,3.3788295808052e-06,313,-1.73685344997787,0.70381,1
"SEMA4D_BCR","SEMA4D","BCR",133,28,3.27466770247935e-06,8.60065711477687e-07,132,-1.73493913993309,0.87475,1
"ICAM1_ACVR1","ICAM1","ACVR1",1564,377,3.85081224562234e-05,1.1580170472396e-05,373,-1.73423698972213,0.97419,1
"CLEC2B_ADGRE5","CLEC2B","ADGRE5",406,91,9.9963540391475e-06,2.79521356230248e-06,308,-1.73347169480306,0.04962,0.174302549575071
"CXCL16_ITGAL","CXCL16","ITGAL",743,152,1.82938203228734e-05,4.66892814802173e-06,442,-1.73294049573461,0.2847,0.621528169014085
"INHBA_CD28","INHBA","CD28",221,41,5.44136512968374e-06,1.25938193466376e-06,95,-1.72849350545473,1,1
"TGFB1_IL10RA","TGFB1","IL10RA",397,110,9.7747599840925e-06,3.3788295808052e-06,313,-1.72829025225051,0.72258,1
"LGALS9_ACVR1","LGALS9","ACVR1",450,109,1.10797027527497e-05,3.34811294825243e-06,342,-1.72722804315047,0.53929,0.97623299270073
"APP_CD74","APP","CD74",122,22,3.0038305240788e-06,6.7576591616104e-07,117,-1.72635809403485,0.21811,0.508959398496241
"CCL5_IL6R","CCL5","IL6R",182,45,4.48112422444543e-06,1.38224846487485e-06,129,-1.72590763955146,0.66828,1
"CLEC2B_CD6","CLEC2B","CD6",406,91,9.9963540391475e-06,2.79521356230248e-06,308,-1.72579971028228,0.05515,0.189434903047091
"B2M_IL10RB","B2M","IL10RB",32466,9518,0.000799363621268381,0.000292360908637308,849,-1.72552062034338,0.05368,0.184897777777778
"IGF1_TNFRSF1A","IGF1","TNFRSF1A",406,122,9.9963540391475e-06,3.7474291714385e-06,216,-1.72544231892155,0.21836,0.508959398496241
"TGFB1_IL12RB1","TGFB1","IL12RB1",397,110,9.7747599840925e-06,3.3788295808052e-06,313,-1.72429108323711,0.72375,1
"OSM_ITGAV","OSM","ITGAV",134,28,3.29928926415213e-06,8.60065711477687e-07,80,-1.72398531666008,0.88556,1
"TGFB1_IL18R1","TGFB1","IL18R1",397,110,9.7747599840925e-06,3.3788295808052e-06,313,-1.72320372428056,0.72624,1
