"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"EBI3_IL1R1","EBI3","IL1R1",74,72,1.81932320881607e-06,2.21184905973375e-06,108,0.595717904831472,0.9995,1
"SEMA4A_TNFRSF10A","SEMA4A","TNFRSF10A",84,106,2.06517769649391e-06,3.25633333794135e-06,168,0.596891274049444,0.99946,1
"PLAU_IL10RB","PLAU","IL10RB",61,102,1.49971237483487e-06,3.13345283462281e-06,119,0.602573311912148,0.83069,1
"IL1B_CCR6","IL1B","CCR6",13198,21711,0.000324478752837222,0.000666964651887214,1273,0.603050450295449,1,1
"ICOSLG_IL12RB2","ICOSLG","IL12RB2",79,69,1.94225045265499e-06,2.11968868224484e-06,128,0.604890495902734,0.99999,1
"NCR3LG1_ITGA4","NCR3LG1","ITGA4",78,102,1.91766500388721e-06,3.13345283462281e-06,128,0.609343171987493,1,1
"OSM_CD28","OSM","CD28",406,440,9.98169219972058e-06,1.35168553650396e-05,345,0.610513684068476,0.99991,1
"CD93_CD2","CD93","CD2",570,638,1.40137057976373e-05,1.95994402793074e-05,576,0.61096832421857,1,1
"NCR3LG1_ADGRE5","NCR3LG1","ADGRE5",78,102,1.91766500388721e-06,3.13345283462281e-06,128,0.613008631485899,1,1
"SEMA4A_IL15RA","SEMA4A","IL15RA",84,106,2.06517769649391e-06,3.25633333794135e-06,168,0.614492681058107,0.99857,1
"IL1B_IL18R1","IL1B","IL18R1",13198,21711,0.000324478752837222,0.000666964651887214,1273,0.616322443687926,1,1
"TNFSF10_CXCR3","TNFSF10","CXCR3",240,227,5.90050770426832e-06,6.97346856332724e-06,286,0.618100729005304,1,1
"NCR3LG1_CD6","NCR3LG1","CD6",78,102,1.91766500388721e-06,3.13345283462281e-06,128,0.61934748416075,1,1
"OSM_ICOS","OSM","ICOS",406,440,9.98169219972058e-06,1.35168553650396e-05,345,0.625289948228636,0.99989,1
"PLAU_CCR6","PLAU","CCR6",61,102,1.49971237483487e-06,3.13345283462281e-06,119,0.626631520440624,0.8134,1
"IL1B_CLEC2D","IL1B","CLEC2D",13198,21711,0.000324478752837222,0.000666964651887214,1273,0.627970975867293,1,1
"IL15_ACVR1","IL15","ACVR1",73,109,1.79473776004828e-06,3.34849371543026e-06,156,0.628912467792454,0.99359,1
"ALCAM_KLRF1","ALCAM","KLRF1",113,178,2.77815571075967e-06,5.4681823976751e-06,215,0.633254011030614,0.99999,1
"IL1B_IL12RB1","IL1B","IL12RB1",13198,21711,0.000324478752837222,0.000666964651887214,1273,0.633536193934426,1,1
"CD93_PLXND1","CD93","PLXND1",570,638,1.40137057976373e-05,1.95994402793074e-05,576,0.633744550548635,1,1
"ALCAM_CXCR6","ALCAM","CXCR6",113,178,2.77815571075967e-06,5.4681823976751e-06,215,0.636272443038094,1,1
"IL1B_IL10RA","IL1B","IL10RA",13198,21711,0.000324478752837222,0.000666964651887214,1273,0.637476447731131,1,1
