"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"ITGAV_CD74","ITGAV","CD74",127,49,3.14000138753447e-06,1.51021622751993e-06,121,-0.650652412337788,1,1
"IL1RN_PLAUR","IL1RN","PLAUR",277,139,6.84866444367755e-06,4.28408276786266e-06,113,-0.650170903455632,0.99993,1
"CXCL16_CCR8","CXCL16","CCR8",743,152,1.83702443380954e-05,4.6847523792455e-06,442,-0.632327493443801,1,1
"ALCAM_CCR8","ALCAM","CCR8",145,30,3.58504095427164e-06,9.24622180114243e-07,127,-0.616053133595459,1,1
"CD93_CCR4","CD93","CCR4",398,109,9.8403193089663e-06,3.35946058774842e-06,258,-0.615004156289775,1,1
"CD86_CCR4","CD86","CCR4",456,125,1.1274335690675e-05,3.85259241714268e-06,342,-0.613669609056072,1,1
"TNFSF10_IL6R","TNFSF10","IL6R",128,69,3.16472580790876e-06,2.12663101426276e-06,129,-0.610725712579817,1,1
"TNFSF10_BSG","TNFSF10","BSG",128,69,3.16472580790876e-06,2.12663101426276e-06,129,-0.608058635194766,1,1
"OSM_CCR8","OSM","CCR8",134,28,3.31307233015448e-06,8.6298070143996e-07,80,-0.601768780922477,1,1
"TGFB1_CCR4","TGFB1","CCR4",397,110,9.81559488859201e-06,3.39028132708556e-06,313,-0.598199348686222,1,1
"IL6_IL10RB","IL6","IL10RB",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.595418919081548,1,1
"SEMA4D_CCR8","SEMA4D","CCR8",133,28,3.28834790978019e-06,8.6298070143996e-07,132,-0.590962063595043,1,1
"IL6_CXCR4","IL6","CXCR4",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.583229339083029,1,1
"TNFSF10_CD72","TNFSF10","CD72",128,69,3.16472580790876e-06,2.12663101426276e-06,129,-0.579291600327076,1,1
"IL1RN_ADGRE5","IL1RN","ADGRE5",277,139,6.84866444367755e-06,4.28408276786266e-06,113,-0.578056253266797,1,1
"IL6_IL18R1","IL6","IL18R1",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.567662849049973,1,1
"TNFSF10_ACVR1","TNFSF10","ACVR1",128,69,3.16472580790876e-06,2.12663101426276e-06,129,-0.564543691752151,1,1
"IL6_CCR6","IL6","CCR6",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.563377874511599,1,1
"IL6_IL10RA","IL6","IL10RA",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.557072307916063,1,1
"IL6_CLEC2D","IL6","CLEC2D",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.556974453521977,1,1
"IL6_IL12RB1","IL6","IL12RB1",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.553778817573487,1,1
"IL1RN_CD6","IL1RN","CD6",277,139,6.84866444367755e-06,4.28408276786266e-06,113,-0.551836580832926,1,1
"TNFSF10_PLAUR","TNFSF10","PLAUR",128,69,3.16472580790876e-06,2.12663101426276e-06,129,-0.546844722941505,1,1
"IL1RN_TNFRSF10A","IL1RN","TNFRSF10A",277,139,6.84866444367755e-06,4.28408276786266e-06,113,-0.542306493453546,1,1
"IL6_KLRF1","IL6","KLRF1",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.524853850138286,1,1
"ITGAV_IL1R1","ITGAV","IL1R1",127,49,3.14000138753447e-06,1.51021622751993e-06,121,-0.523202917239613,1,1
"B2M_CCR4","B2M","CCR4",32466,9518,0.000802703031871607,0.000293351797010912,849,-0.516763293538575,1,1
"IL6_CXCR6","IL6","CXCR6",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.506422388082874,1,1
"CLEC2B_CCR8","CLEC2B","CCR8",406,91,1.00381146719606e-05,2.80468727967987e-06,308,-0.500577694688891,0.99999,1
"IL1RN_BCR","IL1RN","BCR",277,139,6.84866444367755e-06,4.28408276786266e-06,113,-0.484073261655167,0.99999,1
"IGF1_CCR4","IGF1","CCR4",406,122,1.00381146719606e-05,3.76013019913126e-06,216,-0.481162479809509,1,1
"ITGB1_CCR8","ITGB1","CCR8",465,106,1.14968554740435e-05,3.26699836973699e-06,327,-0.476202990249086,1,1
"TNFSF10_ADGRE5","TNFSF10","ADGRE5",128,69,3.16472580790876e-06,2.12663101426276e-06,129,-0.474730675614011,1,1
"IL6_IFNGR1","IL6","IFNGR1",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.455870576340254,1,1
"TNFSF10_CD6","TNFSF10","CD6",128,69,3.16472580790876e-06,2.12663101426276e-06,129,-0.448510990197189,1,1
"TNFSF10_TNFRSF10A","TNFSF10","TNFRSF10A",128,69,3.16472580790876e-06,2.12663101426276e-06,129,-0.43898053764434,1,1
"ITGAV_CXCR3","ITGAV","CXCR3",127,49,3.14000138753447e-06,1.51021622751993e-06,121,-0.431315617741458,1,1
"IL1RN_ITGAL","IL1RN","ITGAL",277,139,6.84866444367755e-06,4.28408276786266e-06,113,-0.430152294656245,1,1
"IL1RN_ITGAV","IL1RN","ITGAV",277,139,6.84866444367755e-06,4.28408276786266e-06,113,-0.419942909818523,1,1
"IL6_IL6R","IL6","IL6R",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.400428054234675,1,1
"IL6_BSG","IL6","BSG",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.397760932272617,1,1
"BAG6_CCR4","BAG6","CCR4",113,36,2.79385950229445e-06,1.10954661613709e-06,120,-0.39681766019545,1,1
"ICAM1_CCR8","ICAM1","CCR8",1564,377,3.86689934653851e-05,1.16194187301023e-05,373,-0.395641051577794,1,1
"LGALS9_CCR8","LGALS9","CCR8",450,109,1.11259891684292e-05,3.35946058774842e-06,342,-0.388633508548011,1,1
"TNFSF10_BCR","TNFSF10","BCR",128,69,3.16472580790876e-06,2.12663101426276e-06,129,-0.380747355431612,1,1
"IL1RN_IL6ST","IL1RN","IL6ST",277,139,6.84866444367755e-06,4.28408276786266e-06,113,-0.378780782870152,1,1
"PLAU_NCR3","PLAU","NCR3",141,117,3.48614327277449e-06,3.60602650244555e-06,117,-0.373147119605322,0.99999,1
"IL6_CD72","IL6","CD72",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.368994314833817,1,1
"CCL5_CCR8","CCL5","CCR8",182,45,4.49984450812027e-06,1.38693327017136e-06,129,-0.35897760569254,1,1
"IL6_ACVR1","IL6","ACVR1",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.354246315352983,1,1
"IL6_PLAUR","IL6","PLAUR",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.336547312125546,1,1
"IL1RN_CD2","IL1RN","CD2",277,139,6.84866444367755e-06,4.28408276786266e-06,113,-0.333918340224374,1,1
"TNFSF10_ITGAL","TNFSF10","ITGAL",128,69,3.16472580790876e-06,2.12663101426276e-06,129,-0.326826702770065,1,1
"TNFSF10_ITGAV","TNFSF10","ITGAV",128,69,3.16472580790876e-06,2.12663101426276e-06,129,-0.31661703296233,1,1
"IL1RN_CD28","IL1RN","CD28",277,139,6.84866444367755e-06,4.28408276786266e-06,113,-0.291162171214397,1,1
"TNFSF10_IL6ST","TNFSF10","IL6ST",128,69,3.16472580790876e-06,2.12663101426276e-06,129,-0.275455218939215,1,1
"IL1RN_CD74","IL1RN","CD74",277,139,6.84866444367755e-06,4.28408276786266e-06,113,-0.271478693035074,1,1
"IL6_ADGRE5","IL6","ADGRE5",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.264432967562075,1,1
"PLAU_TNFRSF1A","PLAU","TNFRSF1A",141,117,3.48614327277449e-06,3.60602650244555e-06,117,-0.244880936958541,0.99997,1
"IL6_CD6","IL6","CD6",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.238213294860204,1,1
"TNFSF10_CD2","TNFSF10","CD2",128,69,3.16472580790876e-06,2.12663101426276e-06,129,-0.230592788338367,1,1
"IL6_TNFRSF10A","IL6","TNFRSF10A",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.228683144504972,1,1
"CD93_CCR8","CD93","CCR8",398,109,9.8403193089663e-06,3.35946058774842e-06,258,-0.211477132585235,1,1
"CD86_CCR8","CD86","CCR8",456,125,1.1274335690675e-05,3.85259241714268e-06,342,-0.210142601730972,1,1
"TGFB1_CCR8","TGFB1","CCR8",397,110,9.81559488859201e-06,3.39028132708556e-06,313,-0.194672342417596,1,1
"TNFSF10_CD28","TNFSF10","CD28",128,69,3.16472580790876e-06,2.12663101426276e-06,129,-0.187836613268334,1,1
"PLAU_IL10RB","PLAU","IL10RB",141,117,3.48614327277449e-06,3.60602650244555e-06,117,-0.183428273141452,1,1
"PLAU_CXCR4","PLAU","CXCR4",141,117,3.48614327277449e-06,3.60602650244555e-06,117,-0.171238161203896,1,1
"IL6_BCR","IL6","BCR",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.170450019455517,1,1
