"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"CD47_PLXNB2","CD47","PLXNB2",343,276,8.50138270156493e-06,8.45606758849037e-06,415,0.252419474449743,1,1
"EBI3_ACKR1","EBI3","ACKR1",74,72,1.83411755077494e-06,2.20593067525836e-06,108,0.254901188410658,0.99987,1
"KLRB1_CALCRL","KLRB1","CALCRL",111,89,2.75117632616241e-06,2.72677541802769e-06,105,0.255184433748574,1,1
"OSM_FLT1","OSM","FLT1",406,440,1.00628611569544e-05,1.34806874599122e-05,345,0.255631970060657,0.99999,1
"VEGFA_SIRPA","VEGFA","SIRPA",1079,1593,2.67434167200833e-05,4.88062161900912e-05,758,0.258460954851461,0.99965,1
"ITGB1_LTBR","ITGB1","LTBR",547,449,1.35575986523499e-05,1.37564287943195e-05,575,0.259843405659782,1,1
"CD47_CALCRL","CD47","CALCRL",343,276,8.50138270156493e-06,8.45606758849037e-06,415,0.260326571932756,1,1
"LGALS3_LTBR","LGALS3","LTBR",1287,1058,3.18987741600993e-05,3.24149257558798e-05,896,0.261996384541625,1,1
"SEMA4D_TNFRSF14","SEMA4D","TNFRSF14",168,130,4.16394254770527e-06,3.98293038588315e-06,247,0.262536600203773,1,1
"APP_IL6R","APP","IL6R",208,123,5.15535744001605e-06,3.76846490356636e-06,262,0.264516313849046,0.99944,1
"OSM_KDR","OSM","KDR",406,440,1.00628611569544e-05,1.34806874599122e-05,345,0.265830406091078,1,1
"KLRB1_IL6ST","KLRB1","IL6ST",111,89,2.75117632616241e-06,2.72677541802769e-06,105,0.274331027143432,1,1
"THBS1_ITGAV","THBS1","ITGAV",8918,4383,0.000221035950240688,0.000134286029856353,952,0.274390758464426,1,1
"IL15_SIRPA","IL15","SIRPA",73,109,1.80933217846717e-06,3.33953393893279e-06,156,0.274768851710242,0.99818,1
"EBI3_CD74","EBI3","CD74",74,72,1.83411755077494e-06,2.20593067525836e-06,108,0.274949105064804,1,1
"SDC2_ACVR1","SDC2","ACVR1",179,260,4.43658164309074e-06,7.96586077176629e-06,264,0.27774609392367,0.89943,1
"KLRB1_TNFRSF10A","KLRB1","TNFRSF10A",111,89,2.75117632616241e-06,2.72677541802769e-06,105,0.278272892946041,0.99999,1
"EBI3_ADGRG1","EBI3","ADGRG1",74,72,1.83411755077494e-06,2.20593067525836e-06,108,0.278369476564711,0.99989,1
"CD47_IL6ST","CD47","IL6ST",343,276,8.50138270156493e-06,8.45606758849037e-06,415,0.279473169132274,1,1
"IL1A_ITGA4","IL1A","ITGA4",424,1093,1.05089978584943e-05,3.34872531674637e-05,343,0.280990093912059,0.97361,1
"ITGB1_PLXNB2","ITGB1","PLXNB2",547,449,1.35575986523499e-05,1.37564287943195e-05,575,0.281134419391232,1,1
"LGALS3_PLXNB2","LGALS3","PLXNB2",1287,1058,3.18987741600993e-05,3.24149257558798e-05,896,0.283287411620316,0.99996,1
"CD47_TNFRSF10A","CD47","TNFRSF10A",343,276,8.50138270156493e-06,8.45606758849037e-06,415,0.28341522097878,0.99999,1
"SEMA4D_ADGRE5","SEMA4D","ADGRE5",168,130,4.16394254770527e-06,3.98293038588315e-06,247,0.287085240380244,0.9993,1
